,T Air,RH,T Out,RH Out,CO2,Vent Lee,Vent Wind,Exhaust Fan Speed,Blackout Screen,Energy Screen,VPD Air
2024-09-05 06:35:00,21.9,64,14.2,72,674,0,0,0,100,90,0.946
2024-09-05 06:40:00,22,64.5,14.5,72,677,0,0,0,100,90,0.9367
2024-09-05 06:45:00,22,64.5,14.5,72,682,0,0,0,100,90,0.9386
2024-09-05 06:50:00,22,64.5,14.5,71,686,0,0,0,100,90,0.9386
2024-09-05 06:55:00,22,64.5,14.1,71,689,0,0,0,100,90,0.9386
2024-09-05 07:00:00,22,64.5,14.4,71,688,0,0,0,100,90,0.9386
2024-09-05 07:05:00,22,64.5,14.5,71,693,0,0,0,100,90,0.9405
2024-09-05 07:10:00,21.2,70.5,14.3,71,678,0,0,0,92,90,0.7427
2024-09-05 07:15:00,21,70,14.4,71,662,0,0,0,83,90,0.7476
2024-09-05 07:20:00,21.1,69,14.4,71,661,0,0,0,68,90,0.7757
2024-09-05 07:25:00,21.2,68,14.4,70,659,0,0,0,53,90,0.8056
2024-09-05 07:30:00,21.3,67,14.4,70,655,0,0,0,38,90,0.8376
2024-09-05 07:35:00,21.5,66.5,14.8,70,652,0,0,0,23,90,0.8573
2024-09-05 07:40:00,21.7,66,15,69,644,0,0,0,8,90,0.8826
2024-09-05 07:45:00,22,66,15.3,69,644,0,0,0,8,90,0.8989
2024-09-05 07:50:00,21.8,69.5,15.6,67,639,0,0,0,0,90,0.7982
2024-09-05 07:55:00,22.2,68.5,15.8,66,634,0,0,0,0,90,0.8447
2024-09-05 08:00:00,22.8,67,16,67,635,0,0,0,0,90,0.9178
2024-09-05 08:05:00,23.3,66,16.5,67,630,0,0,0,0,90,0.9746
2024-09-05 08:10:00,23.4,69.5,16.5,67,638,0,0,0,0,75,0.8778
2024-09-05 08:15:00,23.9,69.5,16.6,67,652,0,0,0,0,60,0.9028
2024-09-05 08:20:00,24.6,68,17,66,659,1,1,0,0,45,0.9878
2024-09-05 08:25:00,25.1,67,17.3,66,661,1,1,0,0,30,1.0537
2024-09-05 08:30:00,25.5,67,17.5,65,665,4,3,0,0,15,1.079
2024-09-05 08:35:00,26,66.5,18,64,673,12,9,0,0,0,1.126
2024-09-05 08:40:00,26.5,66.5,18.2,63,674,20,21,0,0,0,1.1598
2024-09-05 08:45:00,26.9,65,18.4,62,655,30,26,0,0,0,1.2381
2024-09-05 08:50:00,27.1,65.5,18.7,62,610,15,14,0,0,0,1.2372
2024-09-05 08:55:00,27.3,60,18.8,62,530,1,1,0,0,0,1.4542
2024-09-05 09:00:00,27,64.5,18.7,61,546,1,1,0,0,0,1.2632
2024-09-05 09:05:00,27,69,18.7,60,565,16,13,0,0,0,1.1074
2024-09-05 09:10:00,28.1,67,19.2,61,563,0,0,51,0,0,1.2546
2024-09-05 09:15:00,27.6,57.5,18.5,60,503,1,1,0,0,0,1.5724
2024-09-05 09:20:00,27.6,62.5,19.1,60,519,11,8,0,0,0,1.3874
2024-09-05 09:25:00,27.4,63,19.1,60,458,0,0,51,0,0,1.3504
2024-09-05 09:30:00,26.5,56,18.8,60,444,1,1,0,0,0,1.5233
2024-09-05 09:35:00,27.3,61,19.2,60,471,1,1,0,0,0,1.4151
2024-09-05 09:40:00,27.6,64,20.5,60,453,0,0,51,0,0,1.3294
2024-09-05 09:45:00,27.2,58.5,19.3,58,448,1,1,0,0,0,1.4999
2024-09-05 09:50:00,28.1,60.5,19.8,59,462,16,12,0,0,0,1.5017
2024-09-05 09:55:00,28.6,57.5,19.9,59,449,10,11,0,0,0,1.6634
2024-09-05 10:00:00,28.8,58,19.8,58,435,0,0,51,0,0,1.6598
2024-09-05 10:05:00,27.7,53,20.2,58,435,3,2,0,0,0,1.7457
2024-09-05 10:10:00,28.4,57.5,20.3,57,455,0,0,51,0,0,1.641
2024-09-05 10:15:00,27.9,53,20.8,57,436,1,1,0,0,0,1.7628
2024-09-05 10:20:00,28.3,52.5,20.2,56,427,0,0,51,0,0,1.8306
2024-09-05 10:25:00,27.9,48.5,20.3,56,421,1,1,0,0,0,1.9315
2024-09-05 10:30:00,28.5,51.5,20.9,56,423,0,0,48,0,0,1.8836
2024-09-05 10:35:00,28.2,48,21.8,55,416,11,1,0,0,0,1.9885
2024-09-05 10:40:00,28.7,49.5,20.7,54,410,0,0,48,0,0,1.9842
2024-09-05 10:45:00,28.5,45.5,21.6,54,421,14,2,0,0,0,2.1207
2024-09-05 10:50:00,29.2,48,21.9,53,411,0,0,49,0,0,2.1071
2024-09-05 10:55:00,29.6,47,23,52,444,0,0,48,0,0,2.1977
2024-09-05 11:00:00,31.1,44.5,22.4,52,437,0,0,54,0,83.6,2.5075
2024-09-05 11:05:00,31.9,41.5,23,51,457,0,0,77,0,100,2.7658
2024-09-05 11:10:00,30.4,42.5,23.2,51,413,0,0,51,0,100,2.4962
2024-09-05 11:15:00,31.2,47,22.7,50,439,0,0,62,0,100,2.4037
2024-09-05 11:20:00,31.5,40,23.3,50,400,0,0,77,0,100,2.7732
2024-09-05 11:25:00,31.5,41.5,23.5,48,416,0,0,80,0,100,2.7038
2024-09-05 11:30:00,29.7,44.5,23.4,49,380,0,0,51,0,85,2.3146
2024-09-05 11:35:00,31.5,44,23.8,47,384,0,0,86,0,100,2.5883
2024-09-05 11:40:00,29.9,43.5,24.4,47,376,0,0,50,0,100,2.379
2024-09-05 11:45:00,31.5,40.5,25.3,46,380,0,0,100,0,100,2.7448
2024-09-05 11:50:00,29.6,44.5,25.1,45,373,0,0,50,0,85,2.3013
2024-09-05 11:55:00,31.3,41.5,24.8,44,377,0,0,100,0,100,2.6784
2024-09-05 12:00:00,30,44.5,26,44,371,0,0,50,0,85,2.3548
2024-09-05 12:05:00,30.1,41.5,25,43,370,0,0,59,0,100,2.4964
2024-09-05 12:10:00,31.4,38.5,25.6,42,371,0,0,100,0,100,2.8211
2024-09-05 12:15:00,30.1,42.5,26.3,41,360,0,0,50,0,85,2.449
2024-09-05 12:20:00,30,42,25.9,40,363,0,0,58,0,100,2.4609
2024-09-05 12:25:00,30.9,41.5,25.9,39,357,0,0,86,0,100,2.6082
2024-09-05 12:30:00,30,41,26.4,40,362,0,0,49,0,85,2.4985
2024-09-05 12:35:00,30.6,40.5,25.8,39,365,0,0,88,0,100,2.6127
2024-09-05 12:40:00,30.9,40.5,25.6,38,361,0,0,90,0,100,2.6578
2024-09-05 12:45:00,30.4,40.5,25.9,37,360,0,0,67,0,100,2.588
2024-09-05 12:50:00,29.9,40,25.9,36,362,0,0,49,0,100,2.5312
2024-09-05 12:55:00,31.3,37.5,27.7,38,361,0,0,100,0,100,2.8561
2024-09-05 13:00:00,30.5,40.5,26.8,35,360,0,0,68,0,100,2.5979
2024-09-05 13:05:00,30,39,26.9,35,367,0,0,50,0,100,2.5882
2024-09-05 13:10:00,31.2,37,26.7,35,360,0,0,100,0,100,2.8626
2024-09-05 13:15:00,31.5,35.5,26.5,33,364,0,0,100,0,100,2.9811
2024-09-05 13:20:00,30.4,38.5,27.2,31,361,0,0,66,0,100,2.675
2024-09-05 13:25:00,29.8,38,26.8,29,367,0,0,50,0,100,2.6006
2024-09-05 13:30:00,30.9,40,27.6,28,372,0,0,89,0,100,2.6802
2024-09-05 13:35:00,31,33.5,27.3,27,363,0,0,95,0,100,2.9875
2024-09-05 13:40:00,31.5,31,27.5,28,365,0,0,100,0,100,3.1891
2024-09-05 13:45:00,30.2,36,27.8,30,362,0,0,59,0,100,2.752
2024-09-05 13:50:00,30.2,36.5,27.4,30,361,0,0,60,0,100,2.7201
2024-09-05 13:55:00,31.2,35,27.8,30,359,0,0,100,0,100,2.9591
2024-09-05 14:00:00,30.9,36.5,27.9,29,360,0,0,88,0,100,2.8311
2024-09-05 14:05:00,30.1,38,28.3,31,375,0,0,55,0,100,2.6457
2024-09-05 14:10:00,30.3,37.5,29.1,29,361,0,0,65,0,100,2.6978
2024-09-05 14:15:00,31.3,35.5,28.7,30,364,0,0,100,0,100,2.9475
2024-09-05 14:20:00,31.4,34.5,29,30,364,0,0,100,0,100,3.0159
2024-09-05 14:25:00,31.2,33,28.3,29,362,0,0,100,0,100,3.0444
2024-09-05 14:30:00,31.1,33.5,28.4,29,363,0,0,100,0,100,2.9988
2024-09-05 14:35:00,31.1,33,28.5,29,365,0,0,100,0,100,3.0271
2024-09-05 14:40:00,31.2,32,28.9,28,362,0,0,100,0,100,3.084
2024-09-05 14:45:00,31.7,31,28.7,27,364,0,0,100,0,100,3.2255
2024-09-05 14:50:00,31.2,32.5,28.5,27,365,0,0,100,0,100,3.0729
2024-09-05 14:55:00,31.4,31.5,28.9,27,363,0,0,100,0,100,3.1481
2024-09-05 15:00:00,31.4,31.5,29.3,27,365,0,0,100,0,100,3.1541
2024-09-05 15:05:00,31.2,32.5,30,26,366,0,0,100,0,100,3.0671
2024-09-05 15:10:00,31.6,31.5,30,26,367,0,0,100,0,100,3.19
2024-09-05 15:15:00,31.2,33,30.5,27,367,0,0,97,0,100,3.0444
2024-09-05 15:20:00,30.7,35.5,29.8,27,364,0,0,85,0,100,2.8431
2024-09-05 15:25:00,30.7,35.5,29.7,27,363,0,0,89,0,100,2.8539
2024-09-05 15:30:00,31.2,34,30.5,27,364,0,0,100,0,100,2.9933
2024-09-05 15:35:00,31.4,33.5,29.7,26,361,0,0,100,0,100,3.0562
2024-09-05 15:40:00,30.9,34.5,30.8,26,363,0,0,90,0,100,2.9314
2024-09-05 15:45:00,30.3,36,30.9,26,361,0,0,63,0,100,2.7678
2024-09-05 15:50:00,30.6,35.5,31.2,25,365,0,0,81,0,100,2.8323
2024-09-05 15:55:00,31.1,34,31,25,371,0,0,100,0,100,2.9819
2024-09-05 16:00:00,31.2,33.5,30.6,25,365,0,0,100,0,100,3.0217
2024-09-05 16:05:00,31.1,33.5,30.7,25,365,0,0,100,0,100,3.0102
2024-09-05 16:10:00,30.9,34,30,25,365,0,0,91,0,100,2.9482
2024-09-05 16:15:00,30.8,34,29.5,26,362,0,0,90,0,100,2.9314
2024-09-05 16:20:00,30.9,34,29.9,26,362,0,0,100,0,100,2.9538
2024-09-05 16:25:00,30.9,34,29.6,26,364,0,0,94,0,100,2.9482
2024-09-05 16:30:00,29.7,39,29.9,26,361,0,0,50,0,85,2.5489
2024-09-05 16:35:00,30.9,38,30.2,26,362,0,0,96,0,100,2.7642
2024-09-05 16:40:00,30.2,38.5,31.2,25,361,0,0,59,0,85,2.6445
2024-09-05 16:45:00,30,40.5,29.9,25,362,0,0,54,0,100,2.5245
2024-09-05 16:50:00,30.6,39,30.2,25,363,0,0,80,0,100,2.6786
2024-09-05 16:55:00,30.4,40.5,30.4,26,362,0,0,67,0,85,2.588
2024-09-05 17:00:00,29.9,40.5,30,26,362,0,0,50,0,100,2.5149
2024-09-05 17:05:00,30.6,39.5,29.7,26,361,0,0,81,0,100,2.6516
2024-09-05 17:10:00,30.5,41,29.8,26,359,0,0,72,0,100,2.5809
2024-09-05 17:15:00,29.7,41.5,30.8,25,362,0,0,50,0,85,2.4444
2024-09-05 17:20:00,30.5,39.5,30,25,364,0,0,75,0,100,2.6365
2024-09-05 17:25:00,30.4,40,30.1,26,359,0,0,65,0,85,2.6047
2024-09-05 17:30:00,29.8,41.5,29.9,26,362,0,0,50,0,100,2.4538
2024-09-05 17:35:00,30.4,40.5,29.8,26,365,0,0,71,0,100,2.583
2024-09-05 17:40:00,30.5,41,29.9,26,359,0,0,72,0,85,2.576
2024-09-05 17:45:00,29.9,41.5,29.9,27,362,0,0,50,0,70,2.4679
2024-09-05 17:50:00,30.3,41.5,29.9,27,361,0,0,69,0,100,2.53
2024-09-05 17:55:00,30.6,41,29.6,26,358,0,0,77,0,100,2.5908
2024-09-05 18:00:00,29.6,42.5,29.8,26,359,0,0,49,0,85,2.3843
2024-09-05 18:05:00,30.4,40,29.6,27,360,0,0,71,0,100,2.5998
2024-09-05 18:10:00,30.2,41.5,29.5,27,355,0,0,56,0,85,2.5107
2024-09-05 18:15:00,29.5,43.5,29.5,27,359,0,0,49,0,70,2.3338
2024-09-05 18:20:00,30.3,43.5,29.4,27,358,0,0,65,0,100,2.4388
2024-09-05 18:25:00,29.6,47.5,29.4,28,362,0,0,50,0,85,2.1811
2024-09-05 18:30:00,30.1,45.5,29.5,28,366,0,0,53,0,97.6,2.3257
2024-09-05 18:35:00,29.9,46.5,29.4,28,363,0,0,48,0,83,2.2613
2024-09-05 18:40:00,29.9,46,29.3,27,359,0,0,48,0,68,2.2781
2024-09-05 18:45:00,28.6,49.5,29.4,27,360,1,1,0,0,53,1.9803
2024-09-05 18:50:00,28.5,49,29.4,27,366,0,0,50,0,38,1.9807
2024-09-05 18:55:00,27.9,47.5,29.3,28,398,2,1,0,0,23,1.9767
2024-09-05 19:00:00,28.4,49.5,29.3,28,392,0,0,50,0,8,1.9537
2024-09-05 19:05:00,27.4,49,29.1,28,408,0,0,0,0,23,1.865
2024-09-05 19:10:00,28.3,48,29,28,434,0,0,0,0,38,2.0001
2024-09-05 19:15:00,27.7,55.5,29,28,442,0,0,0,0,53,1.6561
2024-09-05 19:20:00,27.3,61.5,29,27,443,0,0,0,0,68,1.397
2024-09-05 19:25:00,27.4,63,28.9,27,439,9,2,0,0,75,1.353
2024-09-05 19:30:00,28.1,59.5,28.8,28,430,0,0,52,0,75,1.5398
2024-09-05 19:35:00,27.4,52,28.6,28,398,4,2,0,0,75,1.7485
2024-09-05 19:40:00,27.6,48.5,28.8,28,394,6,2,0,0,75,1.9017
2024-09-05 19:45:00,27.6,49,28.6,28,395,9,5,0,0,75,1.8796
2024-09-05 19:50:00,27.4,48.5,28.3,28,391,9,5,0,0,75,1.8796
2024-09-05 19:55:00,27.3,49,27.9,29,391,9,10,0,0,75,1.8469
2024-09-05 20:00:00,26.8,50,28.1,29,384,0,0,48,0,75,1.7653
2024-09-05 20:05:00,26.4,47,27.8,28,375,0,0,0,10,75,1.8277
2024-09-05 20:10:00,26.5,46.5,28,28,379,0,0,0,25,75,1.8522
2024-09-05 20:15:00,26.5,47,27.9,29,381,9,5,0,40,75,1.8348
2024-09-05 20:20:00,26.1,49,27.8,29,379,0,0,48,55,75,1.7244
2024-09-05 20:25:00,25.2,48.5,27.8,29,376,0,0,0,70,75,1.6509
2024-09-05 20:30:00,25.5,47.5,27.5,29,377,0,0,0,75,60,1.7098
2024-09-05 20:35:00,25.7,47.5,27.5,29,378,0,0,0,75,45,1.7336
2024-09-05 20:40:00,25.7,47.5,27.5,29,376,11,9,0,75,30,1.7336
2024-09-05 20:45:00,25.3,49.5,27.3,30,378,0,0,48,75,15,1.6317
2024-09-05 20:50:00,24.4,50.5,27.2,31,375,0,0,0,75,0,1.5128
2024-09-05 20:55:00,24.8,47,26.9,31,375,0,0,0,75,0,1.6623
2024-09-05 21:00:00,25.1,47,27,32,379,0,0,0,75,0,1.6889
2024-09-05 21:05:00,25.1,46.5,27.2,31,379,1,1,0,75,0,1.7082
2024-09-05 21:10:00,24.9,47.5,27.1,31,378,0,0,48,75,0,1.6531
2024-09-05 21:15:00,24.7,45.5,27.1,31,377,0,0,0,75,0,1.6924
2024-09-05 21:20:00,24.9,44.5,27,31,376,0,0,0,75,0,1.7441
2024-09-05 21:25:00,24.9,44.5,26.8,31,378,0,0,0,75,0,1.7476
2024-09-05 21:30:00,24.9,45.5,26.9,31,378,0,0,0,75,0,1.7127
2024-09-05 21:35:00,24.8,45.5,26.6,32,378,13,11,0,75,0,1.7093
2024-09-05 21:40:00,24.7,45,26.6,32,374,0,0,48,75,0,1.7113
2024-09-05 21:45:00,24.4,43.5,26.5,32,372,0,0,0,75,0,1.7268
2024-09-05 21:50:00,24.6,42.5,26.3,32,372,0,0,0,75,0,1.7785
2024-09-05 21:55:00,24.7,42.5,26.1,32,374,0,0,0,75,0,1.7891
2024-09-05 22:00:00,24.7,43.5,26,33,378,0,0,0,75,0,1.758
2024-09-05 22:05:00,24.7,44,25.9,34,379,10,8,0,75,0,1.739
2024-09-05 22:10:00,24.6,43.5,25.8,34,378,30,25,0,75,0,1.7475
2024-09-05 22:15:00,24.6,43,25.6,34,380,36,31,0,75,0,1.7595
2024-09-05 22:20:00,24.5,42.5,25.6,34,379,36,31,0,75,0,1.7714
2024-09-05 22:25:00,24.5,42.5,25.3,35,377,39,35,0,75,0,1.7643
2024-09-05 22:30:00,24.4,42.5,25.1,35,377,39,35,0,75,0,1.7573
2024-09-05 22:35:00,24.3,42.5,25,36,379,43,37,0,75,0,1.7503
2024-09-05 22:40:00,24.2,42.5,24.8,36,380,43,37,0,75,0,1.7399
2024-09-05 22:45:00,24.2,42.5,24.7,37,383,43,40,0,75,0,1.7364
2024-09-05 22:50:00,24.1,42.5,24.5,38,383,43,40,0,75,0,1.726
2024-09-05 22:55:00,24.1,43,24.5,38,384,39,40,0,75,0,1.7076
2024-09-05 23:00:00,24,43.5,24.4,38,384,39,40,0,75,0,1.6892
2024-09-05 23:05:00,24,43.5,24.3,39,384,39,40,0,75,0,1.6825
2024-09-05 23:10:00,24,43.5,24.2,39,383,39,37,0,75,0,1.6825
2024-09-05 23:15:00,23.9,43.5,24.2,39,383,35,37,0,75,0,1.6758
2024-09-05 23:20:00,23.9,43.5,24.1,40,382,35,37,0,75,0,1.6724
2024-09-05 23:25:00,23.9,43.5,23.9,40,382,35,34,0,75,0,1.6724
2024-09-05 23:30:00,23.9,43.5,24,40,383,32,34,0,75,0,1.6724
2024-09-05 23:35:00,23.8,43.5,23.9,40,386,32,34,0,75,0,1.6657
2024-09-05 23:40:00,23.8,43.5,23.8,40,385,32,34,0,75,0,1.6657
2024-09-05 23:45:00,23.7,44,23.8,40,386,28,31,0,75,0,1.6411
2024-09-05 23:50:00,23.7,44,23.7,40,386,28,31,0,75,0,1.6378
2024-09-05 23:55:00,23.6,44.5,23.6,41,384,28,31,0,75,0,1.6167
2024-09-06 00:00:00,23.6,44.5,23.3,41,382,26,29,0,75,0,1.6134
2024-09-06 00:05:00,23.5,44.5,23.2,42,380,26,29,0,75,0,1.607
2024-09-06 00:10:00,23.4,44.5,23.1,42,381,26,29,0,75,0,1.6005
2024-09-06 00:15:00,23.4,45,22.9,43,382,22,29,0,75,0,1.5797
2024-09-06 00:20:00,23.3,45,22.8,43,383,22,26,0,75,0,1.5734
2024-09-06 00:25:00,23.3,45,22.8,43,384,22,26,0,75,0,1.5702
2024-09-06 00:30:00,23.2,45.5,22.7,44,385,19,22,0,75,0,1.5497
2024-09-06 00:35:00,23.2,45.5,22.7,44,387,19,22,0,75,0,1.5466
2024-09-06 00:40:00,23.1,46,22.5,44,385,15,18,0,75,0,1.5262
2024-09-06 00:45:00,23,46,22.5,44,385,11,18,0,75,0,1.517
2024-09-06 00:50:00,23,46,22.3,44,384,7,10,0,75,0,1.514
2024-09-06 00:55:00,22.9,46,22.3,45,382,4,3,0,75,0,1.5109
2024-09-06 01:00:00,22.9,46.5,22,45,383,1,1,0,75,0,1.4939
2024-09-06 01:05:00,22.9,46.5,22,46,383,1,1,0,75,0,1.4909
2024-09-06 01:10:00,22.8,47,22,46,386,0,1,0,75,0,1.471
2024-09-06 01:15:00,22.8,47.5,22,46,387,0,0,0,75,0,1.4601
2024-09-06 01:20:00,22.9,47.5,22,46,391,0,0,0,75,0,1.466
2024-09-06 01:25:00,22.9,47.5,22,47,391,0,0,0,75,0,1.469
2024-09-06 01:30:00,22.9,48.5,21.9,47,389,0,0,0,75,0,1.441
2024-09-06 01:35:00,22.9,48.5,21.8,47,392,0,0,0,75,0,1.4352
2024-09-06 01:40:00,22.8,49.5,21.7,48,389,0,0,0,75,0,1.4016
2024-09-06 01:45:00,22.8,49.5,21.5,48,388,0,0,0,75,0,1.4016
2024-09-06 01:50:00,22.7,50.5,21.4,48,391,0,0,0,75,0,1.3656
2024-09-06 01:55:00,22.7,50.5,21.4,49,390,0,0,0,75,0,1.3656
2024-09-06 02:00:00,22.6,51,21.1,49,395,0,0,0,75,0,1.3436
2024-09-06 02:05:00,22.5,51.5,21,50,395,0,0,0,75,0,1.3245
2024-09-06 02:10:00,22.5,52,21,51,396,0,0,0,75,0,1.3056
2024-09-06 02:15:00,22.5,52,21,51,398,0,0,0,75,0,1.3056
2024-09-06 02:20:00,22.4,52.5,20.9,51,398,0,0,0,75,0,1.2868
2024-09-06 02:25:00,22.4,53,20.8,51,397,0,0,0,75,0,1.2732
2024-09-06 02:30:00,22.3,53.5,20.7,51,398,0,0,0,75,0,1.252
2024-09-06 02:35:00,22.3,54,20.6,52,397,0,0,0,75,0,1.2361
2024-09-06 02:40:00,22.2,54,20.7,52,398,0,0,0,75,0,1.2311
2024-09-06 02:45:00,22.2,55,20.5,52,400,0,0,0,75,0,1.2019
2024-09-06 02:50:00,22.2,55,20.6,52,399,0,0,0,75,0,1.2019
2024-09-06 02:55:00,22.2,55,20.5,52,401,0,0,0,75,0,1.2019
2024-09-06 03:00:00,22.2,54.5,20.5,53,402,0,0,0,75,0,1.2202
2024-09-06 03:05:00,22.1,55,20.5,53,401,0,0,0,75,0,1.197
2024-09-06 03:10:00,22,55.5,20.4,53,403,0,0,0,75,0,1.1765
2024-09-06 03:15:00,22,56.5,20.3,53,403,0,0,0,75,0,1.1477
2024-09-06 03:20:00,21.9,56.5,20.3,54,401,0,0,0,75,0,1.1454
2024-09-06 03:25:00,21.9,57,20.2,54,403,0,0,0,75,0,1.1299
2024-09-06 03:30:00,21.9,57.5,20.1,54,403,0,0,0,75,0,1.1168
2024-09-06 03:35:00,21.9,58,20.1,55,405,0,0,0,75,0,1.1014
2024-09-06 03:40:00,21.9,58.5,20.1,55,407,0,0,0,75,0,1.0883
2024-09-06 03:45:00,21.8,59,20,55,408,0,0,0,75,0,1.073
2024-09-06 03:50:00,21.8,59.5,19.9,56,411,0,0,0,75,0,1.0599
2024-09-06 03:55:00,21.8,59.5,19.8,56,411,0,0,0,75,0,1.0578
2024-09-06 04:00:00,21.8,60,19.8,56,409,11,9,0,75,0,1.0468
2024-09-06 04:05:00,21.8,60,19.8,56,412,11,9,0,75,0,1.0468
2024-09-06 04:10:00,21.8,60,19.8,56,407,13,10,0,75,0,1.0447
2024-09-06 04:15:00,21.8,60.5,19.7,56,411,13,10,0,75,0,1.0317
2024-09-06 04:20:00,21.7,60.5,19.8,56,414,13,10,0,75,0,1.0254
2024-09-06 04:25:00,21.7,60.5,19.7,57,411,13,10,0,75,0,1.0233
2024-09-06 04:30:00,21.7,60.5,19.7,57,410,15,11,0,75,0,1.0254
2024-09-06 04:35:00,22,59.5,19.6,57,408,8,6,0,75,0,1.0708
2024-09-06 04:40:00,22.2,59.5,19.7,57,404,1,0,0,75,0,1.0861
2024-09-06 04:45:00,22.4,59.5,19.6,57,404,1,0,0,75,0,1.0971
2024-09-06 04:50:00,22.5,60.5,19.5,57,411,1,0,0,75,0,1.0788
2024-09-06 04:55:00,22.7,61,19.5,58,441,1,0,0,75,0,1.0781
2024-09-06 05:00:00,23,62,19.4,58,468,1,0,0,75,0,1.0676
2024-09-06 05:05:00,23.2,63,19.5,59,496,0,0,0,75,0,1.0521
2024-09-06 05:10:00,23.4,63.5,19.4,59,524,0,0,0,75,0,1.0505
2024-09-06 05:15:00,23.6,64.5,19.4,59,549,0,0,0,75,0,1.032
2024-09-06 05:20:00,23.8,65,19.4,59,577,0,0,0,75,0,1.0298
2024-09-06 05:25:00,23.9,66,19.4,59,604,0,0,0,75,0,1.0104
2024-09-06 05:30:00,24.1,67,19.4,59,623,0,0,0,75,0,0.9906
2024-09-06 05:35:00,24.2,68,19.4,59,646,0,0,0,75,0,0.9683
2024-09-06 05:40:00,24.4,69,19.2,59,667,0,0,0,75,0,0.9455
2024-09-06 05:45:00,24.5,69,19.3,58,685,0,0,0,75,0,0.9531
2024-09-06 05:50:00,24.6,70,19.3,58,709,0,0,0,75,0,0.9279
2024-09-06 05:55:00,24.7,70.5,19.2,58,723,0,0,0,75,0,0.9179
2024-09-06 06:00:00,24.7,71,19.1,58,746,0,0,0,75,0,0.9041
2024-09-06 06:05:00,24.8,71.5,19.1,59,765,0,0,0,75,0,0.8921
2024-09-06 06:10:00,24.8,72.5,19,59,780,0,0,0,75,0,0.8608
2024-09-06 06:15:00,24.9,73,18.9,60,801,0,0,0,75,0,0.8502
2024-09-06 06:20:00,24.9,73.5,18.8,60,818,0,0,0,75,0,0.8344
2024-09-06 06:25:00,24.9,73.5,18.6,61,829,0,0,0,75,0,0.8344
2024-09-06 06:30:00,25,73.5,18.7,61,845,0,0,0,75,0,0.8378
2024-09-06 06:35:00,25,74.5,18.7,61,859,0,0,0,75,0,0.8062
2024-09-06 06:40:00,25,74.5,18.7,61,875,0,0,0,75,0,0.8078
2024-09-06 06:45:00,25,74.5,18.6,61,883,0,0,0,75,0,0.8078
2024-09-06 06:50:00,24.9,75.5,18.6,61,869,0,0,0,75,0,0.7715
2024-09-06 06:55:00,24.9,75.5,18.5,62,888,0,0,0,75,0,0.7715
2024-09-06 07:00:00,24.9,76,18.4,62,883,0,0,0,75,1,0.7557
2024-09-06 07:05:00,24.8,76,18.4,63,874,0,0,0,75,1,0.7512
2024-09-06 07:10:00,24.9,76,18.3,63,894,0,0,0,76,4,0.7557
2024-09-06 07:15:00,24.9,76,18.3,63,889,0,0,0,61,0,0.7557
2024-09-06 07:20:00,24.9,76,18.4,63,884,0,0,0,46,0,0.7557
2024-09-06 07:25:00,25,76.5,18.3,63,896,0,0,0,31,0,0.7459
2024-09-06 07:30:00,25,76.5,18.4,63,890,0,0,0,16,0,0.7459
2024-09-06 07:35:00,25.2,76,18.4,63,906,0,0,0,1,0,0.7709
2024-09-06 07:40:00,25.4,76,18.5,63,883,0,0,0,0,10,0.7785
2024-09-06 07:45:00,25.6,75,18.6,62,898,0,0,0,0,25,0.8207
2024-09-06 07:50:00,25.9,75,18.7,62,907,0,0,0,0,40,0.837
2024-09-06 07:55:00,26.2,74.5,18.9,62,881,0,0,0,0,55,0.8673
2024-09-06 08:00:00,26.5,74.5,18.9,62,894,9,3,0,0,70,0.8828
2024-09-06 08:05:00,26.7,74,19,62,893,12,12,0,0,75,0.9108
2024-09-06 08:10:00,26.9,73.5,19.2,62,855,15,12,0,0,75,0.9393
2024-09-06 08:15:00,27.1,73,19.4,62,816,18,15,0,0,60,0.9702
2024-09-06 08:20:00,27.1,67,19.6,63,623,0,0,51,0,45,1.1811
2024-09-06 08:25:00,26,63.5,19.8,62,601,1,1,0,0,30,1.2269
2024-09-06 08:30:00,26.1,70,20.1,62,638,1,1,0,0,15,1.0164
2024-09-06 08:35:00,26.9,69.5,20.3,62,645,25,22,0,0,0,1.081
2024-09-06 08:40:00,27.6,63.5,20.7,62,556,0,0,51,0,0,1.3478
2024-09-06 08:45:00,26.2,59.5,20.6,61,523,0,0,0,0,0,1.3802
2024-09-06 08:50:00,26.5,67,20.5,61,563,0,2,0,0,0,1.1402
2024-09-06 08:55:00,26.9,70,20.9,62,579,27,22,0,0,0,1.0633
2024-09-06 09:00:00,27.5,63,20.9,62,478,0,0,53,0,0,1.3557
2024-09-06 09:05:00,26.1,62.5,21.2,62,520,0,0,0,0,0,1.2655
2024-09-06 09:10:00,26.8,67,22,61,549,2,2,0,0,0,1.1605
2024-09-06 09:15:00,27.5,68,22,61,556,0,0,51,0,0,1.1725
2024-09-06 09:20:00,28,61.5,22.6,60,505,0,0,0,0,0,1.4552
2024-09-06 09:25:00,27.8,65.5,22.7,60,527,14,8,0,0,0,1.2889
2024-09-06 09:30:00,28.1,67.5,22.9,60,520,0,0,51,0,0,1.238
2024-09-06 09:35:00,27.7,62,23.7,60,489,2,1,0,0,0,1.4142
2024-09-06 09:40:00,28.1,62,23.5,61,507,14,15,0,0,0,1.4447
