Date,Temp,RH (%),Light Bench 1 Final State (%),Light Bench 2 Final State (%),Light Bench 3 Final State (%),Shade Roof Current Timed Position (%),PAD Vent Shutter Current Timed Position (%),Exhaust Fans VFD Current Timed Position (%),PPFD (umol/m2/s),DLI (mol/m2/d),Daily DLI
12/17/2020 16:00,71.2,45.1,100,100,100,100,0,0,285.5526,11.0978121599999,
12/17/2020 16:05,71.1,45.9,100,100,100,100,0,0,280.943,11.1820950599999,
12/17/2020 16:10,71.1,46.5,100,100,100,100,0,0,276.1158,11.2649297999999,
12/17/2020 16:15,71.3,46.2,100,100,100,100,0,0,272.668,11.3467301999999,
12/17/2020 16:20,71.3,46.1,100,100,100,100,0,0,269.6918,11.4276377399999,
12/17/2020 16:25,71.4,45.9,100,100,100,100,0,0,267.2358,11.5078084799999,
12/17/2020 16:30,71.3,45.7,100,100,100,100,0,0,264.429,11.5871371799999,
12/17/2020 16:35,71.3,45.4,100,100,100,100,0,0,262.8928,11.6660050199999,
12/17/2020 16:40,71.5,45.1,100,100,100,44.94,0,0,264.5258,11.7453627599999,
12/17/2020 16:45,71.8,44.7,100,100,100,0,0,0,264.3322,11.8246624199999,
12/17/2020 16:50,72.2,44.5,100,100,100,0,0,0,264.1992,11.9039221799999,
12/17/2020 16:55,72.2,43.4,100,100,100,0,0,0,263.921,11.9830984799999,
12/17/2020 17:00,72.2,42.5,100,100,100,0,0,0,263.5944,12.0621767999999,
12/17/2020 17:05,72,41.8,100,100,100,0,0,0,264.1386,12.1414183799999,
12/17/2020 17:10,71.7,41.1,100,100,100,0,0,0,263.9692,12.2206091399999,
12/17/2020 17:15,71.4,40.9,100,100,100,0,0,0,263.8,12.2997491399999,
12/17/2020 17:20,71.3,40.7,100,100,100,0,0,0,264.14775,12.3789934649999,
12/17/2020 17:25,71,40.4,100,100,100,0,0,0,263.945,12.4581769649999,
12/17/2020 17:30,70.8,40.3,100,100,100,0,0,0,264.066,12.5373967649999,
12/17/2020 17:35,70.8,40.2,100,100,100,0,0,0,263.9812,12.6165911249999,
12/17/2020 17:40,70.9,40,100,100,100,0,0,0,263.9692,12.6957818849999,
12/17/2020 17:45,71.3,39.7,100,100,100,0,0,0,263.945,12.7749653849999,
12/17/2020 17:50,71.2,39.4,100,100,100,0,0,0,264.09,12.8541923849999,
12/17/2020 17:55,71.3,39.3,100,100,100,0,0,0,261.8884,12.9327589049999,
12/17/2020 18:00,71.2,39.3,100,100,100,0,0,0,261.84,13.0113109049999,
12/17/2020 18:05,71.3,39.2,100,100,100,0,0,0,261.828,13.0898593049999,
12/17/2020 18:10,71.4,39.1,100,100,100,0,0,0,261.9732,13.1684512649999,
12/17/2020 18:15,71.6,38.8,100,100,100,0,0,0,261.8764,13.2470141849999,
12/17/2020 18:20,71.8,38.7,100,100,100,0,0,0,261.7918,13.3255517249999,
12/17/2020 18:25,71.7,39,100,100,100,0,0,0,261.9006,13.4041219049999,
12/17/2020 18:30,71.6,39.3,100,100,100,0,0,0,261.719,13.4826376049999,
12/17/2020 18:35,71.4,39.9,100,100,100,0,0,0,261.84,13.5611896049999,
12/17/2020 18:40,71.5,40.3,100,100,100,0,0,0,261.9246,13.6397669849999,
12/17/2020 18:45,71.6,40.6,100,100,100,0,0,0,261.9006,13.7183371649999,
12/17/2020 18:50,71.7,40.8,100,100,100,0,0,0,261.7735,13.7968692149999,
12/17/2020 18:55,71.6,41,100,100,100,0,0,0,261.9852,13.8754647749999,
12/17/2020 19:00,71.3,41.1,100,100,100,0,0,0,261.8038,13.9540059149999,
12/17/2020 19:05,71.2,41.1,100,100,100,0,0,0,261.7674,14.0325361349999,
12/17/2020 19:10,71.2,40.8,100,100,100,0,0,0,262.0458,14.1111498749999,
12/17/2020 19:15,71.5,40.4,100,100,100,0,0,0,261.9368,14.1897309149999,
12/17/2020 19:20,71.3,40,100,100,100,0,0,0,261.8038,14.2682720549999,
12/17/2020 19:25,71.3,39.9,100,100,100,0,0,0,261.9854,14.3468676749999,
12/17/2020 19:30,71.3,39.8,100,100,100,0,0,0,261.8038,14.4254088149999,
12/17/2020 19:35,71.5,39.6,100,100,100,0,0,0,261.7192,14.5039245749999,
12/17/2020 19:40,71.5,39.5,100,100,100,0,0,0,261.9126,14.5824983549999,
12/17/2020 19:45,71.3,38.9,100,100,100,0,0,0,261.7796,14.6610322349999,
12/17/2020 19:50,71.4,39,100,100,100,0,0,0,261.5618,14.7395007749999,
12/17/2020 19:55,71.5,38.6,100,100,100,0,0,0,261.7798,14.8180347149999,
12/17/2020 20:00,71.4,38.1,100,100,100,0,0,0,261.8886,14.8966012949999,
12/17/2020 20:05,71.3,38.1,100,100,100,0,0,0,261.8884,14.9751678149999,
12/17/2020 20:10,71.2,37.8,100,100,100,0,0,0,262.076,15.0537906149999,
12/17/2020 20:15,71.3,37.6,100,100,100,0,0,0,261.7672,15.1323207749999,
12/17/2020 20:20,71.4,37.4,100,100,100,0,0,0,261.7674,15.2108509949999,
12/17/2020 20:25,71.4,37.3,100,100,100,0,0,0,262.0458,15.2894647349999,
12/17/2020 20:30,71.4,37.3,100,100,100,0,0,0,262.0578,15.3680820749999,
12/17/2020 20:35,71.6,37,100,100,100,0,0,0,261.961,15.4466703749999,
12/17/2020 20:40,71.7,36.8,100,100,100,0,0,0,262.1304,15.5253094949999,
12/17/2020 20:45,71.8,37.1,100,100,100,0,0,0,262.0944,15.6039378149999,
12/17/2020 20:50,71.7,37.3,100,100,100,0,0,0,262.0456,15.6825514949999,
12/17/2020 20:55,71.6,37.3,100,100,100,0,0,0,262.1304,15.7611906149999,
12/17/2020 21:00,71.6,37.2,100,100,100,0,0,0,262.1304,15.8398297349999,
12/17/2020 21:05,71.6,37.1,100,100,100,0,0,0,262.0458,15.9184434749999,
12/17/2020 21:10,71.8,37,100,100,100,0,0,0,262.0094,15.9970462949999,
12/17/2020 21:15,71.4,36.8,100,100,100,0,0,0,262.1064,16.0756782149999,
12/17/2020 21:20,70.4,36,100,100,100,0,0,0,262.1062,16.1543100749999,
12/17/2020 21:25,70.2,35.3,100,100,100,0,0,0,261.9854,16.232905695,
12/17/2020 21:30,71.4,34.8,100,100,100,0,0,0,262.0094,16.311508515,
12/17/2020 21:35,71.9,33.9,100,100,100,0,0,0,261.9974,16.390107735,
12/17/2020 21:40,71.9,33.8,100,100,100,0,0,0,262.04575,16.46872146,
12/17/2020 21:45,72,34.2,100,100,100,0,0,0,262.1668,16.5473715,
12/17/2020 21:50,72,34.5,100,100,100,0,0,0,262.0822,16.62599616,
12/17/2020 21:55,72.2,34.7,100,100,100,0,0,0,262.0458,16.7046099,
12/17/2020 22:00,72,34.9,100,100,100,0,0,0,262.215,16.7832744,
12/17/2020 22:05,72.1,35.3,100,100,100,0,0,0,262.0822,16.86189906,
12/17/2020 22:10,71.9,35.6,100,100,100,0,0,0,262.1184,16.9405345799999,
12/17/2020 22:15,71.9,35.8,100,100,100,0,0,0,262.336,17.0192353799999,
12/17/2020 22:20,72,35.9,100,100,100,0,0,0,261.9732,17.09782734,
12/17/2020 22:25,72,36.1,100,100,100,0,0,0,262.1184,17.1764628599999,
12/17/2020 22:30,71.8,36.4,100,100,100,0,0,0,262.1666,17.25511284,
12/17/2020 22:35,71.7,36.6,100,100,100,0,0,0,262.1546,17.3337592199999,
12/17/2020 22:40,71.6,37.1,100,100,100,0,0,0,261.9976,17.4123584999999,
12/17/2020 22:45,71.7,37.1,100,100,100,0,0,0,262.0578,17.4909758399999,
12/17/2020 22:50,71.9,37.1,100,100,100,0,0,0,261.961,17.5695641399999,
12/17/2020 22:55,71.9,36.9,100,100,100,0,0,0,261.973,17.6481560399999,
12/17/2020 23:00,71.7,36.9,100,100,100,0,0,0,262.1546,17.7268024199999,
12/17/2020 23:05,71.5,37.1,100,100,100,0,0,0,261.949,17.8053871199999,
12/17/2020 23:10,71.6,37,100,100,100,0,0,0,261.828,17.8839355199999,
12/17/2020 23:15,71.7,37.1,100,100,100,0,0,0,262.12125,17.9625718949999,
12/17/2020 23:20,71.7,37.3,100,100,100,0,0,0,261.9246,18.0411492749999,
12/17/2020 23:25,71.7,37.2,100,100,100,0,0,0,261.961,18.1197375749999,
12/17/2020 23:30,71.1,37,100,100,100,0,0,0,262.0336,18.1983476549999,
12/17/2020 23:35,70.2,36.3,100,100,100,0,0,0,261.9246,18.2769250349999,
12/17/2020 23:40,70.8,35.6,100,100,100,0,0,0,261.9488,18.3555096749999,
12/17/2020 23:45,71.7,34.9,100,100,100,0,0,0,261.9126,18.4340834549999,
12/17/2020 23:50,71.8,34.4,100,100,100,0,0,0,262.082,18.5127080549999,
12/17/2020 23:55,71.7,34.5,100,100,100,0,0,0,261.8884,18.5912745749999,
12/18/2020 0:00,71.7,34.7,100,100,100,0,0,0,262.1184,18.6699100949999,
12/18/2020 0:05,71.7,34.9,100,100,100,0,0,0,261.7554,18.7484367149999,
12/18/2020 0:10,71.9,35,100,100,100,0,0,0,261.9246,18.8270140949999,
12/18/2020 0:15,72,35.4,100,100,100,0,0,0,261.9974,18.9056133149999,
12/18/2020 0:20,71.8,35.8,100,100,100,0,0,0,261.9128,18.9841871549999,
12/18/2020 0:25,71.7,36.1,100,100,100,0,0,0,261.9246,19.0627645349999,
12/18/2020 0:30,71.6,36.5,100,100,100,0,0,0,262.0944,19.1413928549999,
12/18/2020 0:35,71.5,36.7,100,100,100,0,0,0,262.0094,19.2199956749999,
12/18/2020 0:40,71.6,37.1,100,100,100,0,0,0,261.7885,19.2985322249999,
12/18/2020 0:45,71.6,37.3,100,100,100,0,0,0,261.985,19.3771277249999,
12/18/2020 0:50,71.7,37.3,100,100,100,0,0,0,261.8278,19.4556760649999,
12/18/2020 0:55,71.7,37.3,100,100,100,0,0,0,261.828,19.5342244649999,
12/18/2020 1:00,71.7,37.2,100,100,100,0,0,0,261.84,19.6127764649999,
12/18/2020 1:05,71.9,37.1,100,100,100,0,0,0,261.937,19.6913575649999,
12/18/2020 1:10,71.7,36.9,100,100,100,0,0,0,261.9852,19.7699531249999,
12/18/2020 1:15,71.7,37.2,100,100,100,0,0,0,262.058,19.8485705249999,
12/18/2020 1:20,71.4,37.2,100,100,100,0,0,0,261.6466,19.9270645049999,
12/18/2020 1:25,71.6,37.3,100,100,100,0,0,0,261.4892,20.0055112649999,
12/18/2020 1:30,71.5,37.1,100,100,100,0,0,0,261.4286,20.0839398449999,
12/18/2020 1:35,71.4,37.2,100,100,100,0,0,0,261.5376,20.1624011249999,
12/18/2020 1:40,71.2,37.1,100,100,100,0,0,0,261.4892,20.2408478849999,
12/18/2020 1:45,71.2,36.7,100,100,100,0,0,0,261.4892,20.3192946449999,
12/18/2020 1:50,71.5,36.4,100,100,100,0,0,0,261.4044,20.3977159649999,
12/18/2020 1:55,71.5,36.3,100,100,100,0,0,0,261.5496,20.4761808449999,
12/18/2020 2:00,71.3,36.3,100,100,100,0,0,0,261.4286,20.5546094249999,
12/18/2020 2:05,71.2,36.4,100,100,100,0,0,0,261.4528,20.6330452649999,
12/18/2020 2:10,71.3,36.4,100,100,100,0,0,0,261.45575,20.7114819899999,
12/18/2020 2:15,71.5,36.2,100,100,100,0,0,0,261.5496,20.7899468699999,
12/18/2020 2:20,71.5,35.8,100,100,100,0,0,0,261.3802,20.8683609299999,
12/18/2020 2:25,71.6,35.5,100,100,100,0,0,0,261.4528,20.9467967699999,
12/18/2020 2:30,71.4,35.4,100,100,100,0,0,0,261.4408,21.0252290099999,
12/18/2020 2:35,71.5,35.4,100,100,100,0,0,0,261.4166,21.1036539899999,
12/18/2020 2:40,71.7,35.3,100,100,100,0,0,0,261.6224,21.1821407099999,
12/18/2020 2:45,71.7,35.1,100,100,100,0,0,0,261.4406,21.2605728899999,
12/18/2020 2:50,71.5,35,100,100,100,0,0,0,261.4772,21.3390160499999,
12/18/2020 2:55,71.4,35.3,100,100,100,0,0,0,261.6586,21.4175136299999,
12/18/2020 3:00,71.5,35.4,100,100,100,0,0,0,261.477,21.4959567299999,
12/18/2020 3:05,71.6,35.3,100,100,100,0,0,0,261.3562,21.5743635899999,
12/18/2020 3:10,71.4,35.2,100,100,100,0,0,0,261.4044,21.6527849099999,
12/18/2020 3:15,71.4,35.4,100,100,100,0,0,0,261.465,21.7312244099999,
12/18/2020 3:20,71.5,35.2,100,100,100,0,0,0,261.5012,21.8096747699999,
12/18/2020 3:25,71.6,35,100,100,100,0,0,0,261.5374,21.8881359899999,
12/18/2020 3:30,71.6,34.9,100,100,100,0,0,0,261.3955,21.9665546399999,
12/18/2020 3:35,71.6,34.8,100,100,100,0,0,0,259.0454,22.0442682599999,
12/18/2020 3:40,71.4,35,52,52,52,0,0,0,0.04839254,22.0442827777619,
12/18/2020 3:45,70.7,35.5,0,0,0,0,0,0,0.01209814,22.0442864072039,
12/18/2020 3:50,69.7,36.5,0,0,0,0,0,0,0.08468688,22.0443118132679,
12/18/2020 3:55,69.2,37.2,0,0,0,0,0,0,0.096785,22.0443408487679,
12/18/2020 4:00,69,37.3,0,0,0,0,0,0,0.0483924,22.0443553664879,
12/18/2020 4:05,69,36.5,0,0,0,0,0,0,0.0241962,22.0443626253479,
12/18/2020 4:10,69.2,35.6,0,0,0,0,0,0,0.09678508,22.0443916608719,
12/18/2020 4:15,69.5,35.6,0,0,0,0,0,0,0.0241962,22.0443989197319,
12/18/2020 4:20,69.9,35.2,0,0,0,0,0,0,0.01209814,22.0444025491739,
12/18/2020 4:25,70.3,35.4,0,0,0,0,0,0,0.0725886,22.0444243257539,
12/18/2020 4:30,70.7,34.7,0,0,0,0,0,0,0.04839254,22.0444388435159,
12/18/2020 4:35,71.1,34.5,0,0,0,0,0,0,0.07258874,22.0444606201379,
12/18/2020 4:40,71.4,34.2,0,0,0,0,0,0,0.0846868,22.0444860261779,
12/18/2020 4:45,71.4,33.8,0,0,0,0,0,0,0,22.0444860261779,
12/18/2020 4:50,71.4,33.9,0,0,0,0,0,0,0.09678494,22.0445150616599,
12/18/2020 4:55,71.5,33.1,0,0,0,0,0,0,0.03024525,22.0445241352349,
12/18/2020 5:00,71.6,32.7,0,0,0,0,0,0,0.04839248,22.0445386529789,
12/18/2020 5:05,71.9,32.9,0,0,0,0,0,0,0.03629434,22.0445495412809,
12/18/2020 5:10,71.9,32.8,0,0,0,0,0,0,0.0483924,22.0445640590009,
12/18/2020 5:15,71.9,32.9,0,0,0,0,0,0,0.02419628,22.0445713178849,
12/18/2020 5:20,71.8,32.4,0,0,0,0,0,0,0.04839254,22.0445858356469,
12/18/2020 5:25,71.7,32.4,0,0,0,0,0,0,0.01209814,22.0445894650889,
12/18/2020 5:30,71.7,32.4,0,0,0,0,0,0,0.0241962,22.0445967239489,
12/18/2020 5:35,71.7,32.6,0,0,0,0,0,0,0.06049054,22.0446148711109,
12/18/2020 5:40,71.6,32.1,0,0,0,0,0,0,0.096785,22.0446439066109,
12/18/2020 5:45,71.6,32.2,0,0,0,0,0,0,0.0604906,22.0446620537909,
12/18/2020 5:50,71.6,32.7,0,0,0,0,0,0,0.08468694,22.0446874598729,
12/18/2020 5:55,71.6,32.4,0,0,0,0,0,0,1.149323,22.0450322567729,
12/18/2020 6:00,71.8,32.4,0,0,0,0,0,0,2.238156,22.0457037035729,
12/18/2020 6:05,71.9,32.1,0,0,0,0,0,0,2.129272,22.0463424851729,
12/18/2020 6:10,72.1,32.2,0,0,0,0,0,0,2.153468,22.0469885255729,
12/18/2020 6:15,72,32.2,0,0,0,0,0,0,2.238158,22.0476599729729,
12/18/2020 6:20,71.8,32.3,0,0,0,0,0,0,2.0718025,22.0482815137229,
12/18/2020 6:25,71.7,32.9,0,0,0,0,0,0,2.153468,22.0489275541229,
12/18/2020 6:30,71.8,33.8,0,0,0,0,0,0,2.105074,22.0495590763229,
12/18/2020 6:35,71.9,34.1,0,0,0,0,0,0,2.22606,22.0502268943229,
12/18/2020 6:40,72,34.4,0,0,0,0,0,0,2.15347,22.0508729353229,
12/18/2020 6:45,72,34.8,0,0,0,0,0,0,2.262354,22.0515516415229,
12/18/2020 6:50,72,35.1,0,0,0,0,0,0,2.189764,22.0522085707229,
12/18/2020 6:55,72,35.4,0,0,0,0,0,0,2.14137,22.0528509817229,
12/18/2020 7:00,72,35.6,0,0,0,0,0,0,2.226058,22.0535187991229,
12/18/2020 7:05,72,35.7,0,0,0,0,0,0,2.250256,22.0541938759229,
12/18/2020 7:10,71.9,35.9,0,0,0,0,0,0,2.250254,22.0548689521229,
12/18/2020 7:15,71.8,36.2,0,0,0,0,0,0,2.431728,22.0555984705229,
12/18/2020 7:20,71.6,36.4,0,0,0,0,0,0,2.564806,22.0563679123229,
12/18/2020 7:25,71.6,36.3,0,0,0,0,0,0,3.048732,22.0572825319229,
12/18/2020 7:30,71.6,36.4,0,0,0,0,0,0,3.520558,22.0583386993229,
12/18/2020 7:35,71.6,36.4,0,0,0,0,0,0,5.504654,22.0599900955229,
12/18/2020 7:40,71.8,36.3,48,48,49,8.93,0,0,195.09464,22.1185184875229,
12/18/2020 7:45,72.7,36.3,100,100,100,97.8,0,0,269.4378,0.08083134,22.1185184875229
12/18/2020 7:50,74.3,35.5,100,100,100,100,0,0,268.3246,0.08049738,
12/18/2020 7:55,74.7,35,100,100,100,100,0,0,268.63925,0.161089154999999,
12/18/2020 8:00,74.6,35.5,100,100,100,100,0,0,268.9416,0.241771634999999,
12/18/2020 8:05,74.4,36.6,100,100,100,100,0,0,269.3652,0.322581195,
12/18/2020 8:10,74.4,37.4,100,100,100,100,0,0,270.7078,0.403793535,
12/18/2020 8:15,74.3,38,100,100,100,100,0,0,270.1514,0.484838954999999,
12/18/2020 8:20,73.9,38.5,100,100,100,100,0,0,271.6154,0.566323575,
12/18/2020 8:25,73.5,39.1,100,100,100,100,0,0,272.5832,0.648098534999999,
12/18/2020 8:30,73.1,39.6,100,100,100,100,0,0,273.89,0.730265534999999,
12/18/2020 8:35,72.7,40.1,100,100,100,100,0,0,276.624,0.813252735,
12/18/2020 8:40,72.4,41.5,100,100,100,100,0,0,279.5518,0.897118275,
12/18/2020 8:45,72.1,43.6,100,100,100,100,0,0,282.0078,0.981720615,
12/18/2020 8:50,71.8,44.7,100,100,100,100,0,0,282.3586,1.06642819499999,
12/18/2020 8:55,71.5,45.5,100,100,100,100,0,0,285.3952,1.15204675499999,
12/18/2020 9:00,71.4,45.8,100,100,100,100,0,0,285.5404,1.23770887499999,
12/18/2020 9:05,71.5,45.7,100,100,100,100,0,0,285.6738,1.32341101499999,
12/18/2020 9:10,71.6,45.4,100,100,100,100,0,0,286.4962,1.40935987499999,
12/18/2020 9:15,71.5,45.3,100,100,100,100,0,0,288.9158,1.496034615,
12/18/2020 9:20,71.3,45.3,100,100,100,100,0,0,292.291,1.583721915,
12/18/2020 9:25,71.2,45.2,100,100,100,100,0,0,293.7792,1.671855675,
12/18/2020 9:30,71.4,44.9,100,100,100,100,0,0,296.2474,1.76072989499999,
12/18/2020 9:35,71.5,44.5,100,100,100,100,0,0,295.727,1.84944799499999,
12/18/2020 9:40,71.3,44.4,100,100,100,100,0,0,297.59,1.93872499499999,
12/18/2020 9:45,71.4,44.3,100,100,100,100,0,0,298.909,2.028397695,
12/18/2020 9:50,71.3,44.2,100,100,100,100,0,0,301.5944,2.11887601499999,
12/18/2020 9:55,71.5,44.1,100,100,100,100,0,0,303.2398,2.209847955,
12/18/2020 10:00,71.6,44,100,100,100,100,0,0,306.1072,2.301680115,
12/18/2020 10:05,71.5,43.9,100,100,100,100,0,0,308.4544,2.39421643499999,
12/18/2020 10:10,71.5,43.7,100,100,100,100,0,0,309.882,2.487181035,
12/18/2020 10:15,71.4,43.8,100,100,100,100,0,0,312.8702,2.581042095,
12/18/2020 10:20,71.2,43.8,100,100,100,100,0,0,318.544,2.676605295,
12/18/2020 10:25,71.2,43.7,100,100,100,100,0,0,319.3786,2.772418875,
12/18/2020 10:30,71.4,43.5,100,100,100,100,0,0,323.5768,2.869491915,
12/18/2020 10:35,71.7,43.4,100,100,100,100,0,0,325.8756,2.967254595,
12/18/2020 10:40,71.9,43,100,100,100,100,0,0,331.7916,3.066792075,
12/18/2020 10:45,71.7,43.1,100,100,100,100,0,0,336.038,3.167603475,
12/18/2020 10:50,71.6,43.5,100,100,100,100,0,0,337.5685,3.268874025,
12/18/2020 10:55,71.7,43.5,100,100,100,100,0,0,334.9372,3.369355185,
12/18/2020 11:00,71.8,43.6,100,100,100,100,0,0,337.4534,3.470591205,
12/18/2020 11:05,71.8,43.5,100,100,100,100,0,0,342.9944,3.573489525,
12/18/2020 11:10,71.7,44.1,100,100,100,100,0,0,343.8294,3.676638345,
12/18/2020 11:15,71.7,44.2,100,100,100,100,0,0,343.3694,3.779649165,
12/18/2020 11:20,71.7,44.4,100,100,100,100,0,0,344.3494,3.882953985,
12/18/2020 11:25,71.8,44.4,100,100,100,100,0,0,349.3824,3.987768705,
12/18/2020 11:30,71.9,44.5,100,100,100,100,0,0,361.8434,4.096321725,
12/18/2020 11:35,72,44.5,100,100,100,100,0,0,376.5066,4.209273705,
12/18/2020 11:40,72,44.7,100,100,100,100,0,0,382.1804,4.323927825,
12/18/2020 11:45,72.1,45,100,100,100,100,0,0,396.2988,4.442817465,
12/18/2020 11:50,72.1,45.1,100,100,100,100,0,0,404.0416,4.564029945,
12/18/2020 11:55,72.1,45.5,100,100,100,100,0,0,407.054,4.68614614499999,
12/18/2020 12:00,72,45.7,100,100,100,100,0,0,415.8374,4.810897365,
12/18/2020 12:05,72.2,46.1,100,100,100,100,0,0,442.308,4.943589765,
12/18/2020 12:10,72.3,46.2,100,100,100,100,0,0,474.961,5.086078065,
12/18/2020 12:15,72.6,46.5,100,100,100,100,0,0,489.6875,5.23298431499999,
12/18/2020 12:20,73.1,46.8,100,100,100,100,0,0,465.1976,5.372543595,
12/18/2020 12:25,73.4,48.1,100,100,100,100,0,0,471.1862,5.513899455,
12/18/2020 12:30,73.7,48.8,100,100,100,100,0,0,463.8066,5.653041435,
12/18/2020 12:35,73.8,48.8,100,100,100,100,0,0,458.3382,5.790542895,
12/18/2020 12:40,74,49,100,100,100,100,0,0,423.568,5.917613295,
12/18/2020 12:45,73.8,49.7,100,100,100,100,0,0,439.2594,6.049391115,
12/18/2020 12:50,73.5,49.7,100,100,100,100,0,0,418.7406,6.17501329499999,
12/18/2020 12:55,73.6,49.8,100,100,100,100,0,0,435.2186,6.30557887499999,
12/18/2020 13:00,73.2,50.2,100,100,100,100,0,0,453.62,6.44166487499999,
12/18/2020 13:05,73.2,49.6,100,100,100,100,0,0,462.9718,6.58055641499999,
12/18/2020 13:10,73.2,49.6,100,100,100,100,0,0,508.0854,6.73298203499999,
12/18/2020 13:15,73.8,49.4,100,100,100,100,0,0,432.049,6.86259673499999,
12/18/2020 13:20,74.9,48.3,100,100,100,100,0,0,361.8314,6.971146155,
12/18/2020 13:25,74.7,48.8,100,100,100,100,0,0,369.7918,7.082083695,
12/18/2020 13:30,73.9,49.3,100,100,100,100,0,0,390.9878,7.199380035,
12/18/2020 13:35,73.3,49,100,100,100,100,0,0,403.3642,7.320389295,
12/18/2020 13:40,72.9,49.6,100,100,100,100,0,0,390.37675,7.43750232,
12/18/2020 13:45,72.9,49,100,100,100,100,0,0,418.6924,7.56311004,
12/18/2020 13:50,72.6,48.8,100,100,100,100,0,0,434.178,7.69336344,
12/18/2020 13:55,72.7,49,100,100,100,100,0,0,448.5146,7.82791782,
12/18/2020 14:00,72.7,49.2,100,100,100,100,0,0,563.1444,7.99686114,
12/18/2020 14:05,73.6,49.1,100,100,100,100,0,0,552.8246,8.16270852,
12/18/2020 14:10,74.5,48.2,100,100,100,100,0,0,602.4632,8.34344748,
12/18/2020 14:15,75,48.7,100,100,100,100,0,0,756.5816,8.57042196,
12/18/2020 14:20,74.8,47.6,100,100,100,100,58.5,44.2,520.934,8.72670216,
12/18/2020 14:25,73,41.2,100,100,100,100,88.17,0,438.8844,8.85836748,
12/18/2020 14:30,75,46.6,100,100,100,100,69.17,49.5,449.3736,8.99317956,
12/18/2020 14:35,73.8,45.2,100,100,100,100,82.83,0.9,406.8,9.11521956,
12/18/2020 14:40,74.7,49.3,100,100,100,100,0,0,395.924,9.23399676,
12/18/2020 14:45,74.3,50.2,100,100,100,100,0,0,478.5178,9.3775521,
12/18/2020 14:50,74.1,48.5,100,100,100,100,0,0,553.49,9.5435991,
12/18/2020 14:55,74.3,48.1,100,100,100,100,0,0,449.9542,9.67858536,
12/18/2020 15:00,74.7,46,100,100,100,100,53.17,37.7,437.263,9.80976426,
12/18/2020 15:05,72.1,42.2,100,100,100,100,85.5,0.7,348.1845,9.91421961,
12/18/2020 15:10,73.5,47.9,100,100,100,100,0,0,351.1728,10.01957145,
12/18/2020 15:15,73.5,47.2,100,100,100,100,0,0,365.5696,10.12924233,
12/18/2020 15:20,73.8,47.1,100,100,100,100,0,0,323.3106,10.22623551,
12/18/2020 15:25,74.3,47.3,100,100,100,100,0,0,312.2288,10.31990415,
12/18/2020 15:30,73.7,47.6,100,100,100,100,0,0,304.595,10.41128265,
12/18/2020 15:35,73.1,48.4,100,100,100,100,0,0,305.1514,10.50282807,
12/18/2020 15:40,72.6,48.4,100,100,100,100,0,0,305.7564,10.59455499,
12/18/2020 15:45,72.1,48.1,100,100,100,100,0,0,325.8272,10.69230315,
12/18/2020 15:50,71.8,47.5,100,100,100,100,0,0,344.8212,10.79574951,
12/18/2020 15:55,71.6,47.4,100,100,100,100,0,0,318.4352,10.89128007,
12/18/2020 16:00,71.6,47.6,100,100,100,100,0,0,293.8518,10.97943561,
12/18/2020 16:05,71.3,47.7,100,100,100,100,0,0,286.2782,11.06531907,
12/18/2020 16:10,71,47.7,100,100,100,100,0,0,278.2454,11.14879269,
12/18/2020 16:15,70.8,47.4,100,100,100,100,0,0,274.6518,11.23118823,
12/18/2020 16:20,70.7,47.2,100,100,100,100,0,0,270.6354,11.31237885,
12/18/2020 16:25,70.6,47.2,100,100,100,100,0,0,267.0906,11.39250603,
12/18/2020 16:30,70.8,46.9,100,100,100,100,0,0,263.9934,11.47170405,
12/18/2020 16:35,71.1,46,100,100,100,100,0,0,261.6675,11.5502042999999,
12/18/2020 16:40,71.2,44.5,100,100,100,100,0,0,261.2956,11.6285929799999,
12/18/2020 16:45,70.9,43.7,100,100,100,38.27,0,0,263.8122,11.7077366399999,
12/18/2020 16:50,71.1,43,100,100,100,0,0,0,263.7154,11.7868512599999,
12/18/2020 16:55,71.4,41.8,100,100,100,0,0,0,263.558,11.8659186599999,
12/18/2020 17:00,71.3,41.2,100,100,100,0,0,0,263.4614,11.9449570799999,
12/18/2020 17:05,71.2,40.8,100,100,100,0,0,0,263.3042,12.0239483399999,
12/18/2020 17:10,71,40.5,100,100,100,0,0,0,263.3162,12.1029431999999,
12/18/2020 17:15,70.8,40,100,100,100,0,0,0,263.2922,12.1819308599999,
12/18/2020 17:20,70.7,39.4,100,100,100,0,0,0,263.389,12.2609475599999,
12/18/2020 17:25,70.8,38.8,100,100,100,0,0,0,263.3526,12.3399533399999,
12/18/2020 17:30,71,38.2,100,100,100,0,0,0,263.4616,12.4189918199999,
12/18/2020 17:35,71.2,37.6,100,100,100,0,0,0,263.2678,12.4979721599999,
12/18/2020 17:40,71.1,37.4,100,100,100,0,0,0,263.5218,12.5770286999999,
12/18/2020 17:45,71.1,37.1,100,100,100,0,0,0,263.2922,12.6560163599999,
12/18/2020 17:50,71.2,36.7,100,100,100,0,0,0,263.159,12.7349640599999,
12/18/2020 17:55,71.4,36.4,100,100,100,0,0,0,261.16825,12.8133145349999,
12/18/2020 18:00,71.4,36.3,100,100,100,0,0,0,261.2472,12.8916886949999,
12/18/2020 18:05,71.3,36,100,100,100,0,0,0,261.0898,12.9700156349999,
