Date,Temp (F),RH (%),Light Bench 1 Final State (%),Light Bench 2 Final State (%),Light Bench 3 Final State (%),Shade Roof Current Timed Position (%),PAD Vent Shutter Current Timed Position (%),Exhaust Fans VFD Current Timed Position (%),PPFD (umol/m2/s),DLI (mol/m2/d),CO2(ppm),Virtual Growth,Virtual DLI,Daily Virtual DLI,Daily DLI
1/1/2021 3:20,71.6,31.3,100,100,100,0,0,0,326.4694,25.856291815,524.6,0.105590460312826,27.438890031855,,
1/1/2021 3:25,71.6,31.4,100,100,100,0,0,0,326.3906,25.954208995,578.8,0.108641604408607,27.5475316362636,,
1/1/2021 3:30,71.6,31.2,100,100,100,0,0,0,326.27,26.052089995,615.25,0.110603715997744,27.6581353522614,,
1/1/2021 3:35,71.6,30.8,100,100,100,0,0,0,67.3722,26.072301655,606.2,0.022737085241067,27.6808724375024,,
1/1/2021 3:40,71.6,30.6,18,18,18,0,0,0,2.64726,26.073095833,573.2,0.000878628595276,27.6817510660977,,
1/1/2021 3:45,70.5,30.8,0,0,0,0,0,0,2.539008,26.0738575354,539.8,0.000828006806932,27.6825790729046,,
1/1/2021 3:50,69.7,31,0,0,0,0,0,0,2.595595,26.0746362139,516.5,0.000835751192406,27.683414824097,,
1/1/2021 3:55,69.6,31.6,0,0,0,0,0,0,2.607896,26.0754185827,501.2,0.000832533577692,27.6842473576747,,
1/1/2021 4:00,69.5,31.5,0,0,0,0,0,0,2.686626,26.0762245705,481.8,0.000848148496128,27.6850955061709,,
1/1/2021 4:05,69.4,31.3,0,0,0,0,0,0,2.6325,26.0770143205,469,0.000824817484539,27.6859203236554,,
1/1/2021 4:10,69.6,31,0,0,0,0,0,0,2.657102,26.0778114511,456.2,0.000826147140254,27.6867464707957,,
1/1/2021 4:15,69.8,30.9,0,0,0,0,0,0,2.657102,26.0786085817,445.6,0.000820804138111,27.6875672749338,,
1/1/2021 4:20,70.2,30.7,0,0,0,0,0,0,2.676784,26.0794116169,437.8,0.000822886482711,27.6883901614165,,
1/1/2021 4:25,70.7,30.1,0,0,0,0,0,0,2.681705,26.0802161284,432.25,0.000821529913336,27.6892116913298,,
1/1/2021 4:30,70.8,29.7,0,0,0,0,0,0,2.627578,26.0810044018,430.2,0.00080390571341,27.6900155970432,,
1/1/2021 4:35,71,29.5,0,0,0,0,0,0,2.627578,26.0817926752,428.8,0.000803192391872,27.6908187894351,,
1/1/2021 4:40,71.3,29.3,0,0,0,0,0,0,2.666942,26.0825927578,426.8,0.00081418892675,27.6916329783619,,
1/1/2021 4:45,71.9,29.3,0,0,0,0,0,0,2.792415,26.0834304823,426.5,0.000852331557028,27.6924853099189,,
1/1/2021 4:50,72.1,29.3,0,0,0,0,0,0,2.794876,26.0842689451,426.2,0.000852919597129,27.693338229516,,
1/1/2021 4:55,72.1,29.3,0,0,0,0,0,0,2.725988,26.0850867415,424.4,0.000830941115951,27.694169170632,,
1/1/2021 5:00,72,29.4,0,0,0,0,0,0,2.686626,26.0858927293,424.2,0.000818837938671,27.6949880085706,,
1/1/2021 5:05,71.7,29.6,0,0,0,0,0,0,2.81702,26.0867378353,423.6,0.000858250094841,27.6958462586655,,
1/1/2021 5:10,71.7,29.5,0,0,0,0,0,0,2.765352,26.0875674409,423,0.000842184733254,27.6966884433987,,
1/1/2021 5:15,71.6,29.7,0,0,0,0,0,0,2.716148,26.0883822853,423,0.000827199712318,27.697515643111,,
1/1/2021 5:20,71.7,29.6,0,0,0,0,0,0,2.706306,26.0891941771,422.8,0.00082409664184,27.6983397397529,,
1/1/2021 5:25,71.7,29.5,0,0,0,0,0,0,2.676784,26.0899972123,423.4,0.00081542047967,27.6991551602326,,
1/1/2021 5:30,71.8,29.4,0,0,0,0,0,0,2.7555125,26.09082386605,423.75,0.000839591502923,27.6999947517355,,
1/1/2021 5:35,72,29.6,0,0,0,0,0,0,2.686624,26.09162985325,423.2,0.000818313121887,27.7008130648574,,
1/1/2021 5:40,71.9,29.6,0,0,0,0,0,0,2.74567,26.09245355425,422.4,0.000835868818542,27.7016489336759,,
1/1/2021 5:45,71.8,29.6,0,0,0,0,0,0,2.72599,26.09327135125,422,0.000829664503079,27.702478598179,,
1/1/2021 5:50,71.6,29.9,0,0,0,0,0,0,2.694005,26.09407955275,422.5,0.000820192993744,27.7032987911727,,
1/1/2021 5:55,71.6,29.9,0,0,0,0,0,0,2.775196,26.09491211155,422,0.000844640519696,27.7041434316924,,
1/1/2021 6:00,71.7,29.7,0,0,0,0,0,0,2.863764,26.09577124075,422.4,0.00087182036853,27.705015252061,,
1/1/2021 6:05,71.7,29.9,0,0,0,0,0,0,2.873606,26.09663332255,422.6,0.00087492886845,27.7058901809294,,
1/1/2021 6:10,71.9,30.1,0,0,0,0,0,0,2.890825,26.09750057005,423.25,0.000880538489576,27.706770719419,,
1/1/2021 6:15,71.8,30.2,0,0,0,0,0,0,2.83424,26.09835084205,423.8,0.00086360704454,27.7076343264635,,
1/1/2021 6:20,71.8,30.3,0,0,0,0,0,0,2.804716,26.09919225685,424,0.000854720360858,27.7084890468244,,
1/1/2021 6:25,71.8,30.6,0,0,0,0,0,0,2.785034,26.10002776705,425,0.000849265329809,27.7093383121542,,
1/1/2021 6:30,71.8,31.2,0,0,0,0,0,0,2.804716,26.10086918185,425,0.000855267138125,27.7101935792923,,
1/1/2021 6:35,71.8,32.1,0,0,0,0,0,0,2.775194,26.10170174005,425.2,0.000846372865152,27.7110399521575,,
1/1/2021 6:40,71.8,33.2,0,0,0,0,0,0,2.8539225,26.1025579168,426.5,0.00087110555131,27.7119110577088,,
1/1/2021 6:45,71.8,34.2,0,0,0,0,0,0,2.765354,26.103387523,426,0.000843802655812,27.7127548603646,,
1/1/2021 6:50,71.9,34.8,0,0,0,0,0,0,2.863764,26.1042466522,425.8,0.000873719371845,27.7136285797364,,
1/1/2021 6:55,72.1,35.4,0,0,0,0,0,0,2.73583,26.1050674012,425.8,0.000834687379642,27.7144632671161,,
1/1/2021 7:00,72.2,35.9,0,0,0,0,0,0,2.844082,26.1059206258,425.6,0.000867603749511,27.7153308708656,,
1/1/2021 7:05,72.1,36.5,0,0,0,0,0,0,2.8047175,26.10676204105,426,0.000855813785614,27.7161866846512,,
1/1/2021 7:10,72,37.1,0,0,0,0,0,0,2.92281,26.10763888405,427,0.000892416363014,27.7170791010142,,
1/1/2021 7:15,71.9,37.8,0,0,0,0,0,0,2.991698,26.10853639345,428,0.000914031170319,27.7179931321845,,
1/1/2021 7:20,71.8,38.3,0,0,0,0,0,0,3.227884,26.10950475865,428.6,0.000986567348341,27.7189796995329,,
1/1/2021 7:25,71.8,38.6,0,0,0,0,0,0,3.700258,26.11061483605,427.2,0.001129937044676,27.7201096365775,,
1/1/2021 7:30,71.8,38.9,0,0,0,0,0,0,4.753258,26.11204081345,425.8,0.001450194078135,27.7215598306557,,
1/1/2021 7:35,71.8,38.8,0,0,0,0,0,0,21.773465,26.11857285295,426.25,0.006644876936026,27.7282047075917,,
1/1/2021 7:40,71.9,38.8,31,31,31,3.54,0,0,278.9072,26.20224501295,426.4,0.085125691082931,27.8133303986746,,
1/1/2021 7:45,72,39.2,100,100,100,91.52,0,0,350.9932,26.20224501295,425.2,0.107045172457482,0.107045172457482,27.8133303986746,26.20224501295
1/1/2021 7:50,73.5,38.7,100,100,100,100,0,0,358.9152,0.10767456,482.4,0.113346604695812,0.113346604695812,,
1/1/2021 7:55,74.5,37.5,100,100,100,100,0,0,361.0214,0.21598098,692.8,0.126933248431838,0.24027985312765,,
1/1/2021 8:00,74.8,37.4,100,100,100,100,0,0,363.334,0.32498118,935,0.140980347045544,0.381260200173194,,
1/1/2021 8:05,74.7,38.1,100,100,100,100,0,0,366.119,0.43481688,1205.6,0.155740017729249,0.537000217902443,,
1/1/2021 8:10,74.6,39.1,100,100,100,100,0,0,368.0772,0.54524004,1300.2,0.161185495495046,0.698185713397489,,
1/1/2021 8:15,74.7,39.6,100,100,100,100,0,0,372.7518,0.65706558,1295.2,0.162987659729871,0.861173373127361,,
1/1/2021 8:20,74.7,39.9,100,100,100,100,0,0,380.802,0.77130618,1255.2,0.164498259863326,1.02567163299068,,
1/1/2021 8:25,74.7,40.1,100,100,100,100,0,0,387.1886,0.88746276,1213,0.165085302997002,1.19075693598768,,
1/1/2021 8:30,74.8,40.2,100,100,100,100,0,0,390.4585,1.00460031,1174,0.164439053257212,1.3551959892449,,
1/1/2021 8:35,75,40.2,100,100,100,100,0,0,400.0216,1.12460679,1130.2,0.16609794573957,1.52129393498447,,
1/1/2021 8:40,75,40.1,100,100,100,100,0,0,412.7756,1.24843947,1082.4,0.168698037136062,1.68999197212053,,
1/1/2021 8:45,75.2,40,100,100,100,100,1.17,3.86,431.8084,1.37798199,848,0.162079836832122,1.85207180895265,,
1/1/2021 8:50,74.8,34.8,100,100,100,100,100,44.94,441.1574,1.51032921,720.2,0.157015554260762,2.00908736321342,,
1/1/2021 8:55,74.4,32.4,100,100,100,100,49.5,0,439.17225,1.642080885,652.75,0.151584441129393,2.16067180434281,,
1/1/2021 9:00,74.9,34,100,100,100,100,0,0,451.727,1.777598985,620,0.153489304456279,2.31416110879909,,
1/1/2021 9:05,75.4,35.4,100,100,100,100,5.17,6.3,457.3558,1.914805725,555.4,0.150394618017939,2.46455572681703,,
1/1/2021 9:10,75.2,31.7,100,100,100,100,100,72.37,447.82,2.049151725,500.4,0.142895249417791,2.60745097623482,,
1/1/2021 9:15,74.2,29.9,100,100,100,100,73.5,0,434.6034,2.179532745,475.2,0.136671183630715,2.74412215986553,,
1/1/2021 9:20,74.7,32.1,100,100,100,100,0,0,432.4776,2.309276025,463.2,0.135035446687304,2.87915760655284,,
1/1/2021 9:25,75.1,34,100,100,100,100,0,0,432.591,2.439053325,452.25,0.134178273493189,3.01333588004603,,
1/1/2021 9:30,75.5,35.7,100,100,100,100,23.83,21.07,442.4568,2.571790365,446.2,0.136729736143346,3.15006561618938,,
1/1/2021 9:35,74.5,30.9,100,100,100,100,100,40.27,453.4984,2.707839885,438,0.139430140614304,3.28949575680368,,
1/1/2021 9:40,74.1,32,100,100,100,100,37.5,0,459.767,2.845769985,431.4,0.140772240354997,3.43026799715868,,
1/1/2021 9:45,74.7,33.9,100,100,100,100,0,0,474.8236,2.988217065,425.8,0.144866189228213,3.57513418638689,,
1/1/2021 9:50,75.2,35.6,100,100,100,100,0.79,3.05,490.2105,3.135280215,421.25,0.149125366605507,3.7242595529924,,
1/1/2021 9:55,74.8,32.6,100,100,100,100,99.04,56.95,490.6878,3.282486555,418.2,0.148977288260836,3.87323684125324,,
1/1/2021 10:00,74,31.6,100,100,100,100,60.17,0,490.8648,3.429745995,416.8,0.148896031077213,4.02213287233045,,
1/1/2021 10:05,75.1,33.2,100,100,100,100,0,0,504.8394,3.581197815,414.6,0.152916393792628,4.17504926612308,,
1/1/2021 10:10,75.5,33.1,100,100,100,100,65.17,59.35,501.89675,3.73176684,412.5,0.151817109184367,4.32686637530745,,
1/1/2021 10:15,73.7,29.6,100,100,100,100,99.21,5.98,484.1632,3.8770158,411.8,0.146385972563748,4.47325234787119,,
1/1/2021 10:20,74.5,32.2,100,100,100,100,0.96,0,479.833,4.0209657,408.2,0.1447345652537,4.61798691312489,,
1/1/2021 10:25,74.6,33.9,100,100,100,100,0,0,479.88975,4.164932625,404,0.14435065746517,4.76233757059006,,
1/1/2021 10:30,74.6,35.5,100,100,100,100,0,0,480.3744,4.309044945,401,0.144208516854482,4.90654608744455,,
1/1/2021 10:35,74.6,37.1,100,100,100,100,0,0,477.7962,4.452383805,398,0.143147164016454,5.049693251461,,
1/1/2021 10:40,74.6,37.8,100,100,100,100,0,0,477.668,4.595684205,395,0.142820444212334,5.19251369567333,,
1/1/2021 10:45,74.8,38.6,100,100,100,100,0,0,471.574,4.737156405,393.75,0.140879472301567,5.3333931679749,,
1/1/2021 10:50,74.8,39.5,100,100,100,100,0,0,490.2058,4.884218145,391,0.146173041792545,5.47956620976745,,
1/1/2021 10:55,74.8,40.4,100,100,100,100,0,0,511.7772,5.037751305,388.6,0.15235625643531,5.63192246620276,,
1/1/2021 11:00,74.9,41.2,100,100,100,100,0,0,509.10525,5.19048288,387.25,0.151421113763149,5.78334357996591,,
1/1/2021 11:05,75.2,41.2,100,100,100,100,0,0,485.6986,5.33619246,386.6,0.144395119203474,5.92773869916938,,
1/1/2021 11:10,75.5,41.3,100,100,100,100,33.17,30.4,490.2448,5.4832659,399,0.146975152199242,6.07471385136863,,
1/1/2021 11:15,73.2,33.2,100,100,100,100,100,23.2,489.4576,5.63010318,394.4,0.146286267064013,6.22100011843264,,
1/1/2021 11:20,73.3,38.9,100,100,100,100,21.5,0,493.8395,5.77825502999999,392.75,0.147431396269764,6.3684315147024,,
1/1/2021 11:25,73.9,41.1,100,100,100,100,0,0,481.7226,5.92277180999999,391.4,0.143682473650229,6.51211398835263,,
1/1/2021 11:30,74.4,42,100,100,100,100,0,0,474.7058,6.06518354999999,388.8,0.141339367413377,6.65345335576601,,
1/1/2021 11:35,74.6,39.8,100,100,100,100,0,0,464.3136,6.20447762999999,387.6,0.138131967123695,6.79158532288971,,
1/1/2021 11:40,74.6,41.1,100,100,100,100,0,0,460.7904,6.34271475,385.8,0.136914981886982,6.92850030477669,,
1/1/2021 11:45,74.5,41.8,100,100,100,100,0,0,471.458,6.48415215,383.6,0.139872995805747,7.06837330058244,,
1/1/2021 11:50,74.4,41.8,100,100,100,100,0,0,482.9035,6.6290232,382.25,0.143135342769734,7.21150864335217,,
1/1/2021 11:55,74.4,42.4,100,100,100,100,0,0,492.2132,6.77668716,382,0.14586960027034,7.35737824362251,,
1/1/2021 12:00,74.2,42.6,100,100,100,100,0,0,492.3214,6.92438358,380.4,0.145740226364461,7.50311846998697,,
1/1/2021 12:05,74.4,43.1,100,100,100,100,0,0,477.1462,7.06752744,379.6,0.141169615333154,7.64428808532013,,
1/1/2021 12:10,74.3,43.2,100,100,100,100,0,0,453.2128,7.20349128,380.4,0.134163040776353,7.77845112609648,,
1/1/2021 12:15,74.1,42.9,100,100,100,100,0,0,445.26125,7.337069655,380,0.131772623265007,7.91022374936149,,
1/1/2021 12:20,73.9,42.8,100,100,100,100,0,0,455.7128,7.47378349499999,379.6,0.134828278373368,8.04505202773486,,
1/1/2021 12:25,73.9,44.3,100,100,100,100,0,0,470.8186,7.61502907499999,377.8,0.13912328820522,8.18417531594008,,
1/1/2021 12:30,73.9,44.8,100,100,100,100,0,0,477.7862,7.75836493499999,376.8,0.141083762284548,8.32525907822463,,
1/1/2021 12:35,74.1,45,100,100,100,100,0,0,469.0372,7.89907609499999,375.2,0.13834549406887,8.4636045722935,,
1/1/2021 12:40,74.5,45.2,100,100,100,100,0,0,454.06925,8.03529687,375,0.133911847652041,8.59751641994554,,
1/1/2021 12:45,74.5,45.3,100,100,100,100,0,0,449.4928,8.17014471,375.8,0.132636418386746,8.73015283833228,,
1/1/2021 12:50,74.3,45.3,100,100,100,100,0,0,448.617,8.30472981,375,0.13230389716572,8.862456735498,,
1/1/2021 12:55,74.2,45.4,100,100,100,100,0,0,437.5654,8.43599943,375,0.129044614191787,8.99150134968979,,
1/1/2021 13:00,74.3,45.4,100,100,100,100,0,0,426.6026,8.56398021,374.8,0.125793894960248,9.11729524465004,,
1/1/2021 13:05,74.1,45.2,100,100,100,100,0,0,419.6744,8.68988253,375.2,0.12378562343468,9.24108086808472,,
1/1/2021 13:10,73.9,45.7,100,100,100,100,0,0,419.18225,8.815637205,374.25,0.123558181218543,9.36463904930326,,
1/1/2021 13:15,73.9,46.2,100,100,100,100,0,0,411.831,8.939186505,372.6,0.121250694084148,9.48588974338741,,
1/1/2021 13:20,73.9,46.8,100,100,100,100,0,0,401.3404,9.059588625,372.4,0.118145434925274,9.60403517831269,,
1/1/2021 13:25,73.7,46.7,100,100,100,100,0,0,393.8414,9.177741045,373.8,0.116052060109936,9.72008723842262,,
1/1/2021 13:30,73.6,47.1,100,100,100,100,0,0,387.4154,9.293965665,373.6,0.114142499908233,9.83422973833086,,
1/1/2021 13:35,73.6,47.2,100,100,100,100,0,0,387.9615,9.410354115,372.75,0.114235125296484,9.94846486362734,,
1/1/2021 13:40,73.6,47.3,100,100,100,100,0,0,386.3228,9.526250955,372.4,0.113724596944513,10.0621894605718,,
1/1/2021 13:45,73.5,47.4,100,100,100,100,0,0,379.4538,9.640087095,371.8,0.111655322161786,10.1738447827336,,
1/1/2021 13:50,73.3,47.6,100,100,100,100,0,0,374.6512,9.752482455,372,0.110257681539463,10.2841024642731,,
1/1/2021 13:55,73.2,47.7,100,100,100,100,0,0,372.2502,9.864157515,372.2,0.109566515210475,10.3936689794835,,
1/1/2021 14:00,73.1,47.7,100,100,100,100,0,0,373.03975,9.97606944,373.75,0.109918642048606,10.5035876215321,,
1/1/2021 14:05,72.9,47.5,100,100,100,100,0,0,371.8662,10.0876293,373.4,0.109545916663936,10.6131335381961,,
1/1/2021 14:10,72.8,47.4,100,100,100,100,0,0,371.63,10.1991183,371.2,0.109306886903753,10.7224404250998,,
1/1/2021 14:15,72.6,47.4,100,100,100,100,0,0,371.5808,10.31059254,371.4,0.109307837914723,10.8317482630146,,
1/1/2021 14:20,72.4,47.5,100,100,100,100,0,0,368.5102,10.4211456,371.4,0.10840456022357,10.9401528232381,,
1/1/2021 14:25,72.3,47.5,100,100,100,100,0,0,365.3414,10.53074802,371.4,0.107472395061149,11.0476252182993,,
1/1/2021 14:30,72.3,47.4,100,100,100,100,0,0,363.654,10.63984422,371,0.106945822867331,11.1545710411666,,
1/1/2021 14:35,72,47.5,100,100,100,100,0,0,367.0932,10.74997218,370.6,0.107926754720756,11.2624977958874,,
1/1/2021 14:40,71.7,48,100,100,100,100,0,0,370.5474,10.8611364,370.2,0.108911508225004,11.3714093041124,,
1/1/2021 14:45,71.7,47.5,100,100,100,100,0,0,370.6558,10.97233314,369,0.108850864781967,11.4802601688943,,
1/1/2021 14:50,71.7,47.8,100,100,100,100,0,0,365.814,11.08207734,369.6,0.107474634162208,11.5877348030565,,
1/1/2021 14:55,71.6,47.6,100,100,100,100,0,0,357.20775,11.1892396649999,369.25,0.104920146225644,11.6926549492822,,
1/1/2021 15:00,71.4,47.5,100,100,100,100,0,0,353.306,11.2952314649999,369.4,0.103785138068969,11.7964400873512,,
1/1/2021 15:05,71.4,47.5,100,100,100,100,0,0,347.3128,11.399425305,370.2,0.102082381022912,11.8985224683741,,
1/1/2021 15:10,71.2,47.4,100,100,100,100,0,0,345.8462,11.5031791649999,370.8,0.101694423446703,12.0002168918208,,
1/1/2021 15:15,71.1,47,100,100,100,100,0,0,345.8462,11.6069330249999,370.8,0.101694423446703,12.1019113152675,,
1/1/2021 15:20,70.9,46.9,100,100,100,100,0,0,344.99275,11.7104308499999,370.6,0.101429140909417,12.2033404561769,,
1/1/2021 15:25,70.9,46.9,100,100,100,100,0,0,343.7994,11.8135706699999,369.5,0.100999685481288,12.3043401416582,,
1/1/2021 15:30,71.2,47,100,100,100,100,0,0,343.9468,11.9167547099999,368.6,0.100978563193036,12.4053187048512,,
1/1/2021 15:35,71.3,47,100,100,100,100,0,0,340.8174,12.0189999299999,367.4,0.099974575836463,12.5052932806877,,
1/1/2021 15:40,71.3,47,100,100,100,100,0,0,336.2806,12.1198841099999,368,0.098685827587021,12.6039791082747,,
1/1/2021 15:45,71.3,47,100,100,100,100,0,0,337.7666,12.2212140899999,369,0.099192260054922,12.7031713683296,,
1/1/2021 15:50,71.1,46.6,100,100,100,100,0,0,338.805,12.3228555899999,369.5,0.099532455378014,12.8027038237076,,
1/1/2021 15:55,71,46.4,100,100,100,100,0,0,338.5342,12.4244158499999,370.8,0.09954436476674,12.9022481884744,,
1/1/2021 16:00,71.2,45.9,100,100,100,100,0,0,336.251,12.5252911499999,369.6,0.098789147522174,13.0010373359966,,
1/1/2021 16:05,71.4,45.3,100,100,100,100,0,0,332.226,12.6249589499999,368.8,0.097551315019036,13.0985886510156,,
1/1/2021 16:10,71.3,45.4,100,100,100,100,0,0,328.1126,12.7233927299999,369.4,0.09638446981701,13.1949731208326,,
1/1/2021 16:15,71.2,45,100,100,100,100,0,0,326.405,12.8213142299999,369.25,0.095872668856657,13.2908457896893,,
1/1/2021 16:20,70.9,44.9,100,100,100,100,0,0,325.4654,12.9189538499999,367.4,0.095471256204774,13.386317045894,,
1/1/2021 16:25,71.1,44.5,100,100,100,100,0,0,324.9242,13.0164311099999,365.6,0.095190374991251,13.4815074208853,,
1/1/2021 16:30,71.4,44.1,100,100,100,100,0,0,324.4912,13.1137784699999,366.8,0.095144863745628,13.5766522846309,,
1/1/2021 16:35,71.3,44,100,100,100,100,0,0,324.2352,13.2110490299999,366.2,0.095029178750208,13.6716814633811,,
1/1/2021 16:40,71.1,43.8,100,100,100,100,0,0,324.0876,13.3082753099999,366,0.094972377314158,13.7666538406953,,
1/1/2021 16:45,71.1,43.7,100,100,100,100,0,0,323.98175,13.4054698349999,365,0.09487361860642,13.8615274593017,,
1/1/2021 16:50,71.3,43.1,100,100,100,100,0,0,324.0582,13.5026872949999,364.6,0.094868878746742,13.9563963380484,,
1/1/2021 16:55,71.4,42.8,100,100,100,100,0,0,324.009,13.5998899949999,364.4,0.094840908440696,14.0512372464891,,
1/1/2021 17:00,71.5,42.7,100,100,100,100,0,0,323.9304,13.6970691149999,365,0.094858581462151,14.1460958279513,,
1/1/2021 17:05,71.5,42.6,100,100,100,100,0,0,324.078,13.7942925149999,364.4,0.094861105480539,14.2409569334318,,
1/1/2021 17:10,71.4,42.5,100,100,100,100,0,0,324.388,13.8916089149999,363.75,0.094907677208822,14.3358646106406,,
1/1/2021 17:15,71.3,42.4,100,100,100,100,0,0,324.2846,13.988894295,363,0.094826430498646,14.4306910411393,,
1/1/2021 17:20,71.2,42.4,100,100,100,100,0,0,324.2844,14.0861796149999,362.6,0.094799154322928,14.5254901954622,,
1/1/2021 17:25,71.2,42.1,100,100,100,100,0,0,324.0582,14.1833970749999,363,0.094760227219598,14.6202504226818,,
1/1/2021 17:30,71.5,41.8,100,100,100,100,0,0,324.0484,14.2806115949999,364,0.094825293488123,14.7150757161699,,
1/1/2021 17:35,71.5,41.8,100,100,100,100,0,0,324.1074,14.3778438149999,365.4,0.094937530580296,14.8100132467502,,
1/1/2021 17:40,71.6,41.3,100,100,100,100,0,0,324.38775,14.4751601399999,364.75,0.09497554007727,14.9049887868275,,
1/1/2021 17:45,71.7,41.1,100,100,100,100,0,0,324.2844,14.5724454599999,365.6,0.095002938038511,14.999991724866,,
1/1/2021 17:50,71.7,41.1,100,100,100,100,0,0,324.3926,14.6697632399999,365.6,0.095034636504104,15.0950263613701,,
1/1/2021 17:55,71.7,41.2,100,100,100,100,0,0,324.2356,14.7670339199999,367.6,0.095124032830814,15.1901503942009,,
1/1/2021 18:00,71.7,41.1,100,100,100,100,0,0,324.2648,14.8643133599999,369,0.095227172752596,15.2853775669535,,
1/1/2021 18:05,71.5,41.1,100,100,100,100,0,0,324.21575,14.9615780849999,369,0.09521276818934,15.3805903351429,,
1/1/2021 18:10,71.4,41.1,100,100,100,100,0,0,324.432,15.0589076849999,370.6,0.095384204576833,15.4759745397197,,
1/1/2021 18:15,71.5,40.7,100,100,100,100,0,0,324.3632,15.1562166449999,369.8,0.095310051369237,15.5712845910889,,
1/1/2021 18:20,71.6,40.5,100,100,100,100,0,0,324.1762,15.2534695049999,369,0.09520115350072,15.6664857445897,,
1/1/2021 18:25,71.8,40.5,100,100,100,100,0,0,324.0974,15.3506987249999,369.4,0.095204987763565,15.7616907323532,,
1/1/2021 18:30,71.9,40.5,100,100,100,100,0,0,324.00625,15.4479005999999,369,0.095151244111821,15.856841976465,,
1/1/2021 18:35,71.8,41.2,100,100,100,100,0,0,323.7236,15.5450176799999,369,0.095068237999599,15.9519102144646,,
1/1/2021 18:40,71.6,41.7,100,100,100,100,0,0,323.9498,15.6422026199999,368.8,0.095121179528856,16.0470313939935,,
1/1/2021 18:45,71.6,42.2,100,100,100,100,0,0,323.8612,15.7393609799999,368.2,0.095054693525065,16.1420860875186,,
1/1/2021 18:50,71.6,42.2,100,100,100,100,0,0,323.7332,15.8364809399999,367.8,0.094990137849333,16.2370762253679,,
1/1/2021 18:55,71.7,42,100,100,100,100,0,0,323.8908,15.9336481799999,367.2,0.094995854336553,16.3320720797045,,
1/1/2021 19:00,71.6,42.1,100,100,100,100,0,0,323.98175,16.0308427049999,367.25,0.095025908980173,16.4270979886846,,
1/1/2021 19:05,71.5,42.3,100,100,100,100,0,0,324.3238,16.1281398449999,367.4,0.095136381941386,16.522234370626,,
1/1/2021 19:10,71.2,42.3,100,100,100,100,0,0,324.806,16.2255816449999,367.4,0.095277829357123,16.6175121999831,,
1/1/2021 19:15,70.9,42.3,100,100,100,100,0,0,324.8256,16.3230293249999,368,0.095324211855964,16.7128364118391,,
1/1/2021 19:20,71,42.1,100,100,100,100,0,0,324.914,16.4205035249999,368.8,0.095404296978849,16.8082407088179,,
1/1/2021 19:25,71.3,41.8,100,100,100,100,0,0,324.89225,16.5179711999999,368.75,0.095394528470425,16.9036352372884,,
1/1/2021 19:30,71.4,41.7,100,100,100,100,0,0,324.806,16.6154129999999,367.2,0.095264278774323,16.9988995160627,,
1/1/2021 19:35,71.2,41.7,100,100,100,100,0,0,324.5894,16.7127898199999,367.8,0.095241364958652,17.0941408810213,,
1/1/2021 19:40,71.1,41.6,100,100,100,100,0,0,324.7078,16.8102021599999,367.4,0.095249023599708,17.1893899046211,,
1/1/2021 19:45,71.1,41.6,100,100,100,100,0,0,324.6782,16.9076056199999,366.4,0.095172579274381,17.2845624838954,,
1/1/2021 19:50,71.2,41.4,100,100,100,100,0,0,325.1308,17.0051448599999,366.6,0.095318827706049,17.3798813116015,,
1/1/2021 19:55,71.3,41.2,100,100,100,100,0,0,325.26075,17.1027230849999,367,0.09538408201482,17.4752653936163,,
1/1/2021 20:00,71.3,40.9,100,100,100,100,0,0,325.2486,17.2002976649999,367.2,0.095394091554214,17.5706594851705,,
1/1/2021 20:05,71.3,40.7,100,100,100,100,0,0,325.1602,17.2978457249999,368.2,0.095435955766078,17.6660954409366,,
1/1/2021 20:10,71.5,40.6,100,100,100,100,0,0,325.2094,17.3954085449999,368.2,0.095450396183521,17.7615458371201,,
1/1/2021 20:15,71.5,40.5,100,100,100,100,0,0,325.2782,17.4929920049999,368.2,0.095470589287587,17.8570164264077,,
1/1/2021 20:20,71.5,40.4,100,100,100,100,0,0,324.85525,17.5904485799999,369.25,0.095417471575486,17.9524338979832,,
1/1/2021 20:25,71.4,40.2,100,100,100,100,0,0,324.8454,17.6879021999999,369.4,0.095424715940487,18.0478586139237,,
1/1/2021 20:30,71.3,40,100,100,100,100,0,0,324.983,17.7853970999999,370.4,0.095532698624092,18.1433913125478,,
1/1/2021 20:35,71.2,39.9,100,100,100,100,0,0,325.3174,17.8829923199999,370.4,0.095630999564202,18.239022312112,,
1/1/2021 20:40,71.3,39.8,100,100,100,100,0,0,325.485,17.9806378199999,370.2,0.095666741298457,18.3346890534104,,
1/1/2021 20:45,71.3,39.8,100,100,100,100,0,0,325.4064,18.0782597399999,370.6,0.095670681770635,18.4303597351811,,
1/1/2021 20:50,71.3,39.6,100,100,100,100,0,0,325.052,18.1757753399999,371,0.095593486156269,18.5259532213373,,
1/1/2021 20:55,71.3,39.4,100,100,100,100,0,0,324.8358,18.2732260799999,371,0.095529904600988,18.6214831259383,,
1/1/2021 21:00,71.3,39.3,100,100,100,100,0,0,325.2782,18.3708095399999,371,0.095660008579046,18.7171431345174,,
1/1/2021 21:05,71.5,39.3,100,100,100,100,0,0,325.1504,18.4683546599999,371.4,0.095649417895401,18.8127925524128,,
