CO2_dosage,Electricity_Lamp,Heating_Energy,Labour,net_water,time
0.0512000000715256,1.6713125,1.36877323187726,0.000813802083333333,2.1464,43400
0.0515737226277372,1.4843125,1.61367804388667,0,2.4686,43401
0.0490666666666666,2.19725,1.44727842378956,0.0121166087962963,2.3834,43402
0.0437333331902822,2.360875,0.920671871106967,0.00126591435185185,1.8986,43403
0.0501333336551984,1.612875,0.892690299421498,0.00515407986111111,1.8808,43404
0.0447999994635582,2.220625,0.599570235519581,0.0119357638888889,1.9342,43405
0.0490666670242945,1.4843125,1.47951710264943,0.00289351851851852,1.7242,43406
0.0341333332618078,1.72975,1.14667047987619,0,2.0864,43407
0.0426666667381922,1.7881875,0.987232487473603,0,1.8342,43408
0.0394666667739551,1.82325,0.649269358089261,0.0112123842592593,1.852,43409
0.0608000002861023,1.7881875,0.4736512433731,0.00135633680555556,2.0342,43410
0.0448000001788139,2.2790625,0.904514606642994,0.00271267361111111,1.772,43411
0.0373333332975705,1.659625,0.887264617018338,0.0121166087962963,2.0642,43412
0.0330666663090388,1.9518125,1.02728974432022,0.00189887152777778,1.8142,43413
0.0415999998211861,2.2323125,0.720557246724998,0.000904224537037037,1.532,43414
0.00746666670242945,2.267375,0.593611871988173,0,2.3486,43415
0.0384000000357628,2.19725,0.585752621204092,0.00768590856481482,1.6598,43416
0.0330666670600574,1.7881875,0.729146238735477,0.0190791377314815,1.622,43417
0.0277333335479101,1.8583125,0.463934992244562,0.000904224537037037,1.7042,43418
0.0298666664878527,1.8115625,0.545188119636421,0.00994646990740741,1.6842,43419
0.0341333332975706,2.314125,0.629184368494177,0.00379774305555556,1.442,43420
0.0293333332439263,1.8115625,0.625149371203124,0.00144675925925926,1.4742,43421
0.0298666673461596,1.9050625,1.25952688793089,0,1.6042,43422
0.0320000001788139,2.2790625,0.660909738308667,0.0112123842592593,1.5098,43423
0.0319999998569489,2.314125,1.33420686130206,0.00750506365740741,1.7142,43424
0.0330666667024295,2.1855625,1.56427918685339,0.00072337962962963,1.7042,43425
0.0373333334048588,2.314125,0.987530619942116,0.00777633101851852,1.562,43426
0.0256000004291535,2.3024375,1.43649748913996,0.00153718171296296,1.642,43427
0.0336000001966953,2.3024375,1.82624211881832,0.000904224537037037,1.4998,43428
0.022840149005195,2.2790625,1.16406742370074,0,1.6198,43429
0.0298666664520899,2.2790625,1.02459261299304,0.00388816550925926,1.5398,43430
0.0287999997496605,2.2790625,1.18431372272824,0.00117549189814815,1.832,43431
0.034133333726724,2.267375,1.84415224802859,0.00189887152777778,1.6376,43432
0.0298666670600573,2.3024375,1.79559455917029,0.00587745949074074,1.812,43433
0.047466666863362,2.66475,0.0866287461129768,0.0103081597222222,1.6742,43434
0.0277333337624868,1.846625,2.5774394803692,0.00072337962962963,1.6976,43435
0.0325333331008753,2.2790625,0.999854995677277,0,1.572,43436
0.039466666952769,2.2790625,0.291268117730627,0.00198929398148148,1.5742,43437
0.0287999998569488,1.99661458294375,1.03276566323738,0.00117549189814815,1.7742,43438
0.0266666671673457,2.26932291705625,0.93691242793117,0.000994646990740741,1.532,43439
0.0373333334048589,2.26932291705625,0.348078747566273,0.00443070023148148,1.4942,43440
0.0383999999999999,0.808385416705625,0.5537595722112,0.00135633680555556,1.4942,43441
