timestamp,T_Out,airflow_Out,heat_emission,is_rain,par_Out,rad_Out,rad_Out_sum,rh_Out,wind_direction
2022-05-16 08:30:00,16.6,1.2,-30,0,193,91,57,68.3,8
2022-05-16 08:35:00,16.6,1.2,-30,0,193,91,57,68.3,8
2022-05-16 08:40:00,16.6,1.2,-30,0,193,91,57,68.3,8
2022-05-16 08:45:00,16.6,1.2,-30,0,193,91,57,68.3,8
2022-05-16 08:50:00,17.5,0.5,-51,0,400,195,76,66.7,8
2022-05-16 08:55:00,17.5,0.5,-51,0,400,195,76,66.7,8
2022-05-16 09:00:00,17.5,0.5,-51,0,400,195,76,66.7,8
2022-05-16 09:05:00,18.8,0.9,-54,0,908,303,111,64,8
2022-05-16 09:15:00,19.4,1.4,-51,0,1158,343,140,59.5,8
2022-05-16 09:20:00,19.7,1.4,-47,0,758,293,146,58.1,8
2022-05-16 09:25:00,19.7,1.4,-47,0,758,293,146,58.1,8
2022-05-16 09:30:00,20.1,1.9,-49,0,432,208,157,58,16
2022-05-16 09:35:00,20.1,1.9,-49,0,432,208,157,58,16
2022-05-16 09:40:00,20.1,1.9,-49,0,432,208,157,58,16
2022-05-16 09:45:00,20.5,3.4,-61,0,484,227,179,57.6,32
2022-05-16 09:50:00,20.5,3.4,-61,0,484,227,179,57.6,32
2022-05-16 09:55:00,20.8,3.4,-67,0,542,257,192,57.9,32
2022-05-16 10:00:00,20.8,3.4,-74,0,731,307,203,58.1,32
2022-05-16 10:05:00,20.8,3.4,-74,0,731,307,203,58.1,32
2022-05-16 10:10:00,20.8,3.4,-74,0,731,307,203,58.1,32
2022-05-16 10:15:00,22,4.9,-79,0,1281,437,258,57.5,32
2022-05-16 10:20:00,22,4.9,-79,0,1281,437,258,57.5,32
2022-05-16 10:25:00,22,4.9,-79,0,1281,437,258,57.5,32
2022-05-16 10:30:00,22,4.9,-79,0,1281,437,258,57.5,32
2022-05-16 10:35:00,22,4.9,-79,0,1281,437,258,57.5,32
2022-05-16 10:40:00,22,4.9,-79,0,1281,437,258,57.5,32
2022-05-16 10:45:00,22,4.9,-79,0,1281,437,258,57.5,32
2022-05-16 10:50:00,22,4.9,-79,0,1281,437,258,57.5,32
2022-05-16 10:55:00,22.9,2.9,-105,0,1486,696,410,54,32
2022-05-16 11:00:00,22.9,2.9,-105,0,1486,696,410,54,32
2022-05-16 11:05:00,22.9,2.9,-105,0,1486,696,410,54,32
2022-05-16 11:10:00,23.4,3.5,-98,0,1523,714,474,52.1,32
2022-05-16 11:15:00,23.4,3.5,-98,0,1523,714,474,52.1,32
2022-05-16 11:20:00,23.4,3.5,-98,0,1523,714,474,52.1,32
2022-05-16 11:25:00,23.4,3.5,-98,0,1523,714,474,52.1,32
2022-05-16 11:35:00,23.1,8.4,-77,0,1603,769,582,52.8,32
2022-05-16 11:40:00,23.1,8.4,-77,0,1603,769,582,52.8,32
2022-05-16 11:45:00,23.1,8.4,-77,0,1603,769,582,52.8,32
2022-05-16 11:50:00,23,10.4,-57,0,1507,769,640,55.9,32
2022-05-16 11:55:00,23,10.4,-57,0,1507,769,640,55.9,32
2022-05-16 12:00:00,23,10.4,-57,0,1507,769,640,55.9,32
2022-05-16 12:05:00,23,10.4,-57,0,1507,769,640,55.9,32
2022-05-16 12:10:00,21.6,7.4,-35,0,507,569,666,57.8,32
2022-05-16 12:15:00,21.6,7.4,-35,0,507,569,666,57.8,32
2022-05-16 12:20:00,21.6,7.4,-35,0,507,569,666,57.8,32
2022-05-16 12:25:00,19.9,6.9,-23,1,636,439,687,70.6,32
2022-05-16 12:30:00,19.9,6.9,-23,1,636,439,687,70.6,32
2022-05-16 12:35:00,19.5,8,-27,0,931,404,711,75.7,32
2022-05-16 12:40:00,19.5,8,-27,0,931,404,711,75.7,32
2022-05-16 12:45:00,18.9,8.5,-35,0,525,324,729,76.3,64
2022-05-16 12:50:00,18.8,8,-31,0,445,274,735,75.2,64
2022-05-16 12:55:00,18.8,8,-31,0,445,274,735,75.2,64
2022-05-16 13:00:00,18.3,8,-24,1,391,174,747,78.5,64
2022-05-16 13:05:00,18.3,8,-24,1,391,174,747,78.5,64
2022-05-16 13:10:00,18.3,8,-24,1,391,174,747,78.5,64
2022-05-16 13:15:00,18,8,-12,0,235,110,759,82.2,64
2022-05-16 13:20:00,18,8,-12,0,235,110,759,82.2,64
2022-05-16 13:25:00,18,8,-12,0,235,110,759,82.2,64
2022-05-16 13:30:00,18,8,-12,0,235,110,759,82.2,64
2022-05-16 13:35:00,16.9,8.7,-10,1,224,90,768,84.4,64
2022-05-16 13:40:00,16.9,8.7,-10,1,224,90,768,84.4,64
2022-05-16 13:45:00,15.9,8.7,-6,1,162,63,773,87.3,64
2022-05-16 13:50:00,15.9,8.7,-5,1,203,80,775,87.7,64
2022-05-16 13:55:00,15.9,8.7,-5,1,203,80,775,87.7,64
2022-05-16 14:00:00,15.9,8.7,-5,1,203,80,775,87.7,64
2022-05-16 14:10:00,16.3,8.7,-6,0,529,184,790,87,64
2022-05-16 14:15:00,16.3,8.7,-6,0,529,184,790,87,64
2022-05-16 14:25:00,17.2,7.7,-18,0,538,277,817,83.5,64
2022-05-16 14:30:00,17.2,7.7,-18,0,538,277,817,83.5,64
2022-05-16 14:35:00,17.2,7.7,-18,0,538,277,817,83.5,64
2022-05-16 14:40:00,17.2,7.7,-18,0,538,277,817,83.5,64
2022-05-16 14:45:00,17.2,7.7,-18,0,538,277,817,83.5,64
2022-05-16 14:50:00,17.2,7.7,-18,0,538,277,817,83.5,64
2022-05-16 14:55:00,17.2,7.7,-18,0,538,277,817,83.5,64
2022-05-16 15:00:00,17.2,7.7,-18,0,538,277,817,83.5,64
2022-05-16 15:05:00,19.5,10.2,-76,0,1383,543,985,67.8,64
2022-05-16 15:10:00,19.5,10.2,-76,0,1383,543,985,67.8,64
2022-05-16 15:20:00,19.1,10.3,-67,0,1303,613,1044,70.5,64
2022-05-16 15:25:00,19.1,10.3,-67,0,1303,613,1044,70.5,64
2022-05-16 15:30:00,19.1,10.3,-67,0,1303,613,1044,70.5,64
2022-05-16 15:35:00,19.1,10.3,-67,0,1303,613,1044,70.5,64
2022-05-16 15:40:00,19.1,10.3,-67,0,1303,613,1044,70.5,64
2022-05-16 15:45:00,19.1,10.3,-67,0,1303,613,1044,70.5,64
2022-05-16 15:50:00,19.1,10.3,-67,0,1303,613,1044,70.5,64
2022-05-16 15:55:00,18.2,10.7,-45,0,978,487,1141,71.9,64
2022-05-16 16:00:00,18.2,10.7,-45,0,978,487,1141,71.9,64
2022-05-16 16:05:00,18.2,10.7,-45,0,978,487,1141,71.9,64
2022-05-16 16:10:00,18.1,12,-48,0,937,424,1175,69.9,64
2022-05-16 16:15:00,18.1,12,-48,0,937,424,1175,69.9,64
2022-05-16 16:25:00,18.3,12,-49,0,921,388,1210,72.9,64
2022-05-16 16:30:00,18,11,-50,0,805,372,1221,72.2,64
2022-05-16 16:35:00,18,11,-50,0,805,372,1221,72.2,64
2022-05-16 16:45:00,18.6,9.4,-52,0,848,403,1257,70.8,64
2022-05-16 16:50:00,18.6,9.4,-52,0,848,403,1257,70.8,64
2022-05-16 17:00:00,18.5,9.9,-52,0,698,341,1288,70.8,64
2022-05-16 17:05:00,18.5,9.9,-52,0,698,341,1288,70.8,64
2022-05-16 17:10:00,18.7,8.4,-58,0,662,306,1305,70.4,64
2022-05-16 17:15:00,18.7,8.4,-58,0,662,306,1305,70.4,64
2022-05-16 17:20:00,18.7,8.4,-58,0,662,306,1305,70.4,64
2022-05-16 17:25:00,18.7,8.4,-58,0,662,306,1305,70.4,64
2022-05-16 17:30:00,18.2,8.9,-60,0,748,356,1343,70,64
2022-05-16 17:35:00,18.2,8.9,-60,0,748,356,1343,70,64
2022-05-16 17:40:00,18.2,8.9,-60,0,748,356,1343,70,64
2022-05-16 17:45:00,18.8,8.9,-67,0,702,351,1374,69.2,64
2022-05-16 17:55:00,18.5,8.9,-69,0,620,315,1392,68.2,64
2022-05-16 18:00:00,18,8.9,-70,0,440,215,1398,68.8,64
2022-05-16 18:05:00,18,8.9,-70,0,440,215,1398,68.8,64
2022-05-16 18:10:00,18,8.9,-71,0,440,206,1410,70.7,64
2022-05-16 18:15:00,18,8.9,-71,0,440,206,1410,70.7,64
2022-05-16 18:25:00,18.8,8.4,-71,0,623,294,1439,70,64
2022-05-16 18:30:00,18.8,8.4,-71,0,623,294,1439,70,64
2022-05-16 18:35:00,18.8,8.4,-71,0,623,294,1439,70,64
2022-05-16 18:40:00,18.8,8.4,-71,0,623,294,1439,70,64
2022-05-16 18:45:00,18.8,8.4,-71,0,623,294,1439,70,64
2022-05-16 18:50:00,18.8,8.4,-71,0,623,294,1439,70,64
2022-05-16 18:55:00,18.8,8.4,-71,0,623,294,1439,70,64
2022-05-16 19:05:00,19.1,8.2,-89,0,662,298,1535,66.4,64
2022-05-16 19:10:00,19.1,8.2,-89,0,662,298,1535,66.4,64
2022-05-16 19:15:00,19.4,8.2,-90,0,557,269,1552,66.5,64
2022-05-16 19:20:00,19.4,8.2,-90,0,557,269,1552,66.5,64
2022-05-16 19:25:00,19,7.7,-91,0,495,240,1567,66.2,64
2022-05-16 19:30:00,19,7.7,-91,0,495,240,1567,66.2,64
2022-05-16 19:35:00,18.6,6.2,-90,0,440,213,1580,67.2,64
2022-05-16 19:40:00,18.6,6.2,-90,0,440,213,1580,67.2,64
2022-05-16 19:45:00,18.6,6.2,-90,0,440,213,1580,67.2,64
2022-05-16 19:50:00,18.6,6.2,-90,0,440,213,1580,67.2,64
2022-05-16 19:55:00,18.4,7.1,-88,0,330,161,1603,66.9,32
2022-05-16 20:00:00,18.4,7.1,-88,0,330,161,1603,66.9,32
2022-05-16 20:05:00,18.1,7.1,-87,0,280,137,1612,66.7,32
2022-05-16 20:10:00,18.1,7.1,-87,0,280,137,1612,66.7,32
2022-05-16 20:15:00,18,7.1,-87,0,235,115,1619,66.5,32
2022-05-16 20:20:00,18,7.1,-87,0,235,115,1619,66.5,32
2022-05-16 20:25:00,17.8,6.6,-86,0,192,93,1625,66.7,64
2022-05-16 20:30:00,17.8,6.6,-86,0,192,93,1625,66.7,64
2022-05-16 20:35:00,18,6.6,-86,0,148,70,1630,67.6,64
2022-05-16 20:40:00,18,6.6,-86,0,148,70,1630,67.6,64
2022-05-16 20:45:00,17.6,6.6,-84,0,110,51,1634,68.8,64
2022-05-16 20:50:00,17.6,6.6,-84,0,110,51,1634,68.8,64
2022-05-16 20:55:00,17.4,5.6,-82,0,81,35,1636,70.2,64
2022-05-16 21:05:00,17.1,4.6,-79,0,52,21,1638,71.5,64
2022-05-16 21:10:00,17.1,4.6,-79,0,52,21,1638,71.5,64
2022-05-16 21:15:00,16.9,4.1,-76,0,31,11,1639,72.8,64
2022-05-16 21:20:00,16.9,4.1,-76,0,31,11,1639,72.8,64
2022-05-16 21:25:00,16.7,4.1,-74,0,15,4,1639,74,64
2022-05-16 21:30:00,16.7,4.1,-74,0,15,4,1639,74,64
2022-05-16 21:35:00,16.7,4.1,-74,0,15,4,1639,74,64
2022-05-16 21:40:00,16.5,4.1,-73,0,5,1,1639,75,64
2022-05-16 21:45:00,16.5,4.1,-73,0,5,1,1639,75,64
2022-05-16 21:50:00,16.4,3.6,-71,0,1,0,1639,75.7,64
2022-05-16 21:55:00,16.4,3.6,-71,0,1,0,1639,75.7,64
2022-05-16 22:00:00,16.4,3.6,-71,0,1,0,1639,75.7,64
2022-05-16 22:05:00,16.4,3.6,-71,0,1,0,1639,75.7,64
2022-05-16 22:10:00,16.1,3.1,-69,0,1,0,1639,77.2,64
2022-05-16 22:15:00,16.1,3.1,-69,0,1,0,1639,77.2,64
2022-05-16 22:20:00,15.8,3.1,-68,0,1,1,1639,78,64
2022-05-16 22:25:00,15.8,3.1,-68,0,1,1,1639,78,64
2022-05-16 22:30:00,15.8,3.1,-68,0,1,1,1639,78,64
2022-05-16 22:35:00,15.9,3.1,-68,0,1,0,1639,78.5,64
2022-05-16 22:40:00,15.9,3.1,-68,0,1,0,1639,78.5,64
2022-05-16 22:45:00,15.9,3.1,-68,0,1,0,1639,78.5,64
2022-05-16 22:50:00,15.9,3.1,-68,0,1,0,1639,78.5,64
2022-05-16 22:55:00,15.9,3.1,-68,0,1,0,1639,78.5,64
2022-05-16 23:00:00,15.9,3.1,-68,0,1,0,1639,78.5,64
2022-05-16 23:05:00,15.7,3.1,-70,0,1,0,1639,78.6,64
2022-05-16 23:10:00,15.7,3.1,-70,0,1,0,1639,78.6,64
2022-05-16 23:15:00,15.5,3.1,-69,0,1,0,1639,79,64
2022-05-16 23:20:00,15.5,3.1,-69,0,1,0,1639,79,64
2022-05-16 23:25:00,15.5,3.1,-69,0,1,0,1639,79,64
2022-05-16 23:30:00,15.5,3.1,-66,0,1,0,1639,79.7,64
2022-05-16 23:35:00,15.5,3.1,-66,0,1,0,1639,79.7,64
2022-05-16 23:40:00,15.5,3.1,-66,0,1,0,1639,79.7,64
2022-05-16 23:45:00,15.5,3.1,-66,0,1,0,1639,79.7,64
2022-05-16 23:55:00,15.6,3.1,-69,0,1,0,1639,79.3,64
2022-05-17 00:00:00,15.3,3.1,-71,0,1,0,0,79.6,64
2022-05-17 00:05:00,15.3,3.1,-71,0,1,0,0,79.6,64
2022-05-17 00:10:00,15.3,3.1,-71,0,1,0,0,79.6,64
2022-05-17 00:15:00,15.3,3.1,-71,0,1,0,0,79.6,64
2022-05-17 00:20:00,15.3,2.6,-71,0,1,0,0,80.6,64
2022-05-17 00:25:00,15.3,2.6,-71,0,1,0,0,80.6,64
2022-05-17 00:30:00,15.3,2.6,-71,0,1,0,0,80.6,64
2022-05-17 00:35:00,15.4,2.6,-70,0,1,0,0,80,32
2022-05-17 00:45:00,15.4,2.6,-69,0,1,1,0,80.4,32
2022-05-17 00:50:00,15.3,2.6,-68,0,1,0,0,80.6,32
2022-05-17 00:55:00,15.3,2.6,-68,0,1,0,0,80.6,32
2022-05-17 01:05:00,15.3,2.6,-66,0,1,0,0,80.9,32
2022-05-17 01:10:00,15.3,2.6,-66,0,1,0,0,80.9,32
2022-05-17 01:15:00,15.7,2.6,-66,0,1,0,0,79.4,32
2022-05-17 01:20:00,15.7,2.6,-67,0,1,0,0,78.9,32
2022-05-17 01:25:00,15.7,2.6,-67,0,1,0,0,78.9,32
2022-05-17 01:30:00,15.8,2.6,-59,0,1,0,0,78.5,32
2022-05-17 01:35:00,15.8,2.6,-59,0,1,0,0,78.5,32
2022-05-17 01:40:00,15.8,2.6,-59,0,1,0,0,78.5,32
2022-05-17 01:50:00,15.5,3.1,-61,0,1,0,1,78.9,32
2022-05-17 01:55:00,15.5,3.1,-61,0,1,0,1,78.9,32
2022-05-17 02:00:00,15.4,3.1,-64,0,1,0,1,79.6,32
2022-05-17 02:05:00,15.4,3.1,-64,0,1,0,1,79.6,32
2022-05-17 02:15:00,15.3,3.1,-64,0,1,0,1,80.3,32
2022-05-17 02:20:00,15.3,3.1,-62,0,1,0,1,80.4,32
2022-05-17 02:25:00,15.3,3.1,-62,0,1,0,1,80.4,32
2022-05-17 02:30:00,15.3,3.1,-62,0,1,0,1,80.4,32
2022-05-17 02:40:00,15.2,3.1,-56,0,1,0,1,81,64
2022-05-17 02:45:00,15.2,3.1,-56,0,1,0,1,81,64
2022-05-17 02:50:00,15.2,3.1,-56,0,1,0,1,81,64
2022-05-17 02:55:00,15.2,3.1,-56,0,1,0,1,81,64
2022-05-17 03:00:00,15.2,3.1,-56,0,1,0,1,81,64
2022-05-17 03:05:00,15.2,3.1,-56,0,1,0,1,81,64
2022-05-17 03:10:00,15.2,3.1,-56,0,1,0,1,81,64
2022-05-17 03:15:00,15.2,3.1,-56,0,1,0,1,81,64
2022-05-17 03:20:00,14.9,3.1,-64,0,1,0,1,80.7,64
2022-05-17 03:25:00,14.9,3.1,-64,0,1,0,1,80.7,64
2022-05-17 03:35:00,15.1,3.1,-64,0,0,0,1,81.2,64
2022-05-17 03:40:00,15.1,3.1,-64,0,0,0,1,81.2,64
2022-05-17 03:45:00,15.1,3.1,-64,0,0,0,1,81.2,64
2022-05-17 03:50:00,14.8,2.6,-60,0,1,0,1,81.8,64
2022-05-17 03:55:00,14.8,2.6,-60,0,1,0,1,81.8,64
2022-05-17 04:00:00,14.8,2.6,-60,0,1,0,1,81.8,64
2022-05-17 04:05:00,14.7,2.6,-56,0,1,0,1,82.3,64
2022-05-17 04:15:00,14.5,2.6,-49,0,1,0,1,82.7,64
2022-05-17 04:25:00,14.5,2.1,-34,0,0,0,1,83.1,64
2022-05-17 04:30:00,14.6,2.1,-41,0,1,0,1,83.2,64
2022-05-17 04:35:00,14.6,2.1,-41,0,1,0,1,83.2,64
2022-05-17 04:40:00,14.9,1.1,-32,0,1,1,1,82.1,64
2022-05-17 04:45:00,14.9,1.1,-32,0,1,1,1,82.1,64
2022-05-17 04:55:00,14.8,0,-41,0,1,0,1,82.5,32
2022-05-17 05:00:00,14.9,0,-43,0,1,0,1,82.6,32
2022-05-17 05:05:00,14.9,0,-43,0,1,0,1,82.6,32
2022-05-17 05:10:00,14.9,0,-50,0,0,0,1,82.3,32
2022-05-17 05:15:00,14.9,0,-50,0,0,0,1,82.3,32
2022-05-17 05:25:00,14.8,0,-19,0,0,1,1,82.7,32
2022-05-17 05:30:00,14.8,0,-19,0,0,1,1,82.7,32
2022-05-17 05:35:00,14.8,0,-19,0,0,1,1,82.7,32
2022-05-17 05:40:00,15,1,-18,0,1,3,1,82.6,32
2022-05-17 05:45:00,15,1,-18,0,1,3,1,82.6,32
2022-05-17 05:50:00,15,1,-20,0,6,5,1,82.7,32
2022-05-17 05:55:00,15,1,-20,0,6,5,1,82.7,32
2022-05-17 06:00:00,15,1,-20,0,6,5,1,82.7,32
2022-05-17 06:05:00,15,1,-20,0,6,5,1,82.7,32
2022-05-17 06:10:00,15.4,2,-13,0,7,5,2,82.1,32
2022-05-17 06:15:00,15.4,2,-13,0,7,5,2,82.1,32
2022-05-17 06:20:00,15.5,2,-13,0,14,8,2,81.6,32
2022-05-17 06:25:00,15.5,2,-13,0,14,8,2,81.6,32
2022-05-17 06:30:00,15.5,2,-13,0,14,8,2,81.6,32
2022-05-17 06:35:00,15.5,2,-13,0,14,8,2,81.6,32
2022-05-17 06:40:00,15.8,2,-14,0,26,12,3,81,64
2022-05-17 06:45:00,15.8,2,-14,0,26,12,3,81,64
2022-05-17 06:50:00,15.8,2,-14,0,26,12,3,81,64
2022-05-17 06:55:00,15.8,2,-14,0,26,12,3,81,64
2022-05-17 07:00:00,15.8,2,-14,0,26,12,3,81,64
2022-05-17 07:05:00,15.8,2,-14,0,26,12,3,81,64
2022-05-17 07:10:00,15.8,2,-14,0,26,12,3,81,64
2022-05-17 07:20:00,15.9,3,-12,0,41,17,8,78.7,64
2022-05-17 07:25:00,15.9,3,-12,0,41,17,8,78.7,64
2022-05-17 07:30:00,15.8,4,-15,0,70,29,9,74.7,64
2022-05-17 07:35:00,15.8,4,-15,0,70,29,9,74.7,64
2022-05-17 07:40:00,15.7,4,-14,1,90,39,11,74.1,64
2022-05-17 07:45:00,15.7,4,-14,1,90,39,11,74.1,64
2022-05-17 07:50:00,15.4,3.5,-7,0,54,23,13,76.4,64
2022-05-17 07:55:00,15.4,3.5,-7,0,54,23,13,76.4,64
2022-05-17 08:00:00,15.4,3.5,-7,0,54,23,13,76.4,64
2022-05-17 08:05:00,15.4,3.5,-7,0,54,23,13,76.4,64
2022-05-17 08:10:00,15.4,3.5,-7,0,54,23,13,76.4,64
2022-05-17 08:15:00,15.4,3.5,-7,0,54,23,13,76.4,64
2022-05-17 08:20:00,15.5,1.4,-6,0,174,79,25,79.4,64
2022-05-17 08:25:00,15.5,1.4,-6,0,174,79,25,79.4,64
2022-05-17 08:30:00,15.5,1.4,-6,0,174,79,25,79.4,64
2022-05-17 08:35:00,15.7,0,-7,0,126,55,32,77.5,128
2022-05-17 08:45:00,15.6,0,-7,0,197,90,36,78.7,128
2022-05-17 08:50:00,15.7,0,-8,0,226,101,39,78.2,128
2022-05-17 08:55:00,15.7,0,-8,0,226,101,39,78.2,128
2022-05-17 09:00:00,15.8,0,-8,0,176,82,44,78.5,128
2022-05-17 09:05:00,15.8,0,-8,0,176,82,44,78.5,128
2022-05-17 09:10:00,15.8,0,-17,0,373,175,52,79.9,2
2022-05-17 09:15:00,15.8,0,-17,0,373,175,52,79.9,2
2022-05-17 09:20:00,16.3,0.7,-16,0,743,273,68,80,1
2022-05-17 09:25:00,16.3,0.7,-16,0,743,273,68,80,1
2022-05-17 09:30:00,16.3,0.7,-16,0,743,273,68,80,1
2022-05-17 09:35:00,16.6,0,-21,0,509,239,93,78.5,64
2022-05-17 09:40:00,16.6,0,-21,0,324,239,93,78.5,64
2022-05-17 09:45:00,16.6,0,-25,0,324,189,98,79,64
2022-05-17 09:50:00,16.6,0,-25,0,324,189,98,79,64
2022-05-17 09:55:00,17.2,0,-41,0,690,299,121,78.4,64
2022-05-17 10:00:00,17.2,0,-41,0,690,299,121,78.4,64
2022-05-17 10:05:00,18,0,-48,0,658,308,139,75.4,64
2022-05-17 10:10:00,18,0,-48,0,658,308,139,75.4,64
2022-05-17 10:15:00,18.6,0,-52,0,725,340,159,74,32
2022-05-17 10:20:00,18.4,0,-54,0,706,332,169,72.5,32
2022-05-17 10:25:00,18.4,0,-54,0,706,332,169,72.5,32
2022-05-17 10:30:00,18.4,0,-54,0,706,332,169,72.5,32
2022-05-17 10:35:00,18.6,0,-55,0,809,382,200,73,32
2022-05-17 10:40:00,18.6,0,-55,0,809,382,200,73,32
2022-05-17 10:45:00,18.6,0,-54,0,918,431,225,71.9,8
2022-05-17 10:50:00,18.6,0,-54,0,918,431,225,71.9,8
2022-05-17 10:55:00,19,0,-55,0,881,412,252,70.9,8
2022-05-17 11:00:00,19,0,-55,0,881,412,252,70.9,8
2022-05-17 11:05:00,19,0,-55,0,881,412,252,70.9,8
2022-05-17 11:10:00,19,0,-55,0,881,412,252,70.9,8
2022-05-17 11:15:00,19,0,-55,0,881,412,252,70.9,8
2022-05-17 11:20:00,19,0,-55,0,881,412,252,70.9,8
2022-05-17 11:25:00,19.4,1.5,-77,0,1147,514,341,68.8,4
2022-05-17 11:30:00,19.4,1.5,-77,0,1147,514,341,68.8,4
2022-05-17 11:35:00,19.4,1.5,-77,0,1147,514,341,68.8,4
2022-05-17 11:40:00,20.1,1.6,-75,0,1125,504,395,67.5,4
2022-05-17 11:45:00,20.1,1.6,-75,0,1125,504,395,67.5,4
2022-05-17 11:50:00,20.4,2.1,-71,0,1325,544,437,66.4,4
2022-05-17 11:55:00,20.4,2.1,-71,0,1325,544,437,66.4,4
2022-05-17 12:00:00,20.8,2.1,-70,0,1525,604,479,65.3,4
2022-05-17 12:05:00,20.8,2.1,-70,0,1525,604,479,65.3,4
2022-05-17 12:10:00,20.8,2.1,-70,0,1525,604,479,65.3,4
2022-05-17 12:15:00,20.8,2.1,-70,0,1525,604,479,65.3,4
2022-05-17 12:20:00,20.8,2.1,-70,0,1525,604,479,65.3,4
2022-05-17 12:25:00,20.8,2.1,-70,0,1525,604,479,65.3,4
2022-05-17 12:35:00,20,3.3,-67,0,1022,504,579,64,4
2022-05-17 12:40:00,20,3.3,-67,0,1022,504,579,64,4
2022-05-17 12:45:00,21.1,3.8,-68,0,1424,564,629,64.6,4
2022-05-17 12:50:00,21.1,3.8,-68,0,1424,564,629,64.6,4
2022-05-17 12:55:00,20.2,3.9,-65,0,1207,505,654,65.2,4
2022-05-17 13:05:00,20.7,3.9,-77,0,1357,535,679,64.3,4
2022-05-17 13:10:00,20.3,3.9,-68,0,1257,535,715,64,4
2022-05-17 13:15:00,20.3,3.9,-68,0,1257,535,715,64,4
2022-05-17 13:25:00,20.7,3.9,-67,0,1057,505,761,64.9,4
2022-05-17 13:30:00,20.7,3.9,-67,0,1057,505,761,64.9,4
2022-05-17 13:35:00,21.1,4.5,-78,0,1507,545,806,63.1,4
2022-05-17 13:40:00,21.1,4.5,-78,0,1507,545,806,63.1,4
2022-05-17 13:50:00,21.8,4.5,-77,0,2007,655,879,61.9,4
2022-05-17 13:55:00,21.8,4.5,-77,0,2007,655,879,61.9,4
2022-05-17 14:00:00,22.7,4.5,-89,0,1880,755,934,58.6,4
2022-05-17 14:05:00,22.7,4.5,-89,0,1880,755,934,58.6,4
2022-05-17 14:10:00,22.7,4.5,-89,0,1880,755,934,58.6,4
2022-05-17 14:15:00,22.2,4.1,-91,0,1885,863,1012,56.1,8
2022-05-17 14:20:00,22.2,4.1,-91,0,1885,863,1012,56.1,8
2022-05-17 14:25:00,22.1,4.1,-81,0,1898,869,1060,58.2,8
2022-05-17 14:30:00,22.2,4.1,-86,0,1884,878,1086,57,8
2022-05-17 14:35:00,22.2,4.1,-86,0,1884,878,1086,57,8
2022-05-17 14:40:00,22.2,4.1,-86,0,1884,878,1086,57,8
2022-05-17 14:45:00,23,3.1,-97,0,1820,836,1162,54.5,8
2022-05-17 14:50:00,23,3.1,-97,0,1820,836,1162,54.5,8
2022-05-17 14:55:00,23.6,3.1,-91,0,1858,853,1212,54.4,8
2022-05-17 15:00:00,23.6,3.1,-91,0,1858,853,1212,54.4,8
2022-05-17 15:05:00,23.6,3.1,-91,0,1858,853,1212,54.4,8
2022-05-17 15:10:00,23.6,3.1,-91,0,1858,853,1212,54.4,8
2022-05-17 15:15:00,23.6,3.1,-91,0,1858,853,1212,54.4,8
2022-05-17 15:20:00,23.6,3.1,-91,0,1858,853,1212,54.4,8
2022-05-17 15:25:00,23.6,3.9,-91,0,1676,809,1354,53.6,8
2022-05-17 15:30:00,23.6,3.9,-91,0,1676,809,1354,53.6,8
2022-05-17 15:40:00,23.7,4.4,-69,0,1676,721,1408,54.3,8
2022-05-17 15:45:00,23.7,4.4,-69,0,1676,721,1408,54.3,8
2022-05-17 15:50:00,23.7,4.4,-78,0,1302,681,1444,52.7,8
2022-05-17 15:55:00,23.7,4.4,-78,0,1302,681,1444,52.7,8
2022-05-17 16:00:00,23.7,4.4,-78,0,1302,681,1444,52.7,8
2022-05-17 16:10:00,23.9,4.4,-64,0,922,501,1492,52.6,4
2022-05-17 16:15:00,23.9,4.4,-64,0,922,501,1492,52.6,4
2022-05-17 16:20:00,24.2,4.4,-70,0,1086,504,1521,51.6,4
2022-05-17 16:25:00,24.2,4.4,-70,0,1086,504,1521,51.6,4
2022-05-17 16:30:00,24.2,3.9,-70,0,779,424,1547,51.4,4
2022-05-17 16:35:00,24.2,3.9,-70,0,779,424,1547,51.4,4
2022-05-17 16:40:00,24.2,3.4,-61,0,837,399,1569,52.7,4
2022-05-17 16:45:00,24.2,3.4,-61,0,837,399,1569,52.7,4
2022-05-17 16:50:00,24.3,3.4,-61,0,927,431,1595,51.5,4
2022-05-17 16:55:00,24.3,3.4,-61,0,927,431,1595,51.5,4
2022-05-17 17:00:00,24.3,3.4,-61,0,927,431,1595,51.5,4
2022-05-17 17:05:00,24.3,3.4,-61,0,927,431,1595,51.5,4
2022-05-17 17:15:00,24.7,2.9,-71,0,751,314,1644,50.4,16
2022-05-17 17:20:00,24.7,2.9,-71,0,751,314,1644,50.4,16
2022-05-17 17:25:00,24.5,2.9,-65,0,742,334,1670,51.2,4
2022-05-17 17:35:00,24.4,2.9,-70,0,557,284,1686,50.7,4
2022-05-17 17:40:00,24.2,2.9,-66,0,510,234,1693,50.7,4
2022-05-17 17:45:00,24.2,2.9,-66,0,510,234,1693,50.7,4
2022-05-17 17:55:00,25.3,1.6,-65,0,539,242,1716,50.3,4
2022-05-17 18:00:00,25.3,1.6,-65,0,539,242,1716,50.3,4
2022-05-17 18:05:00,26.5,1,-81,0,933,364,1743,44.9,32
