timestamp,T_Air,T_Air__sigrow,T_Canopy__ridder,T_Out,T_Rail_Pipe,TopLight,airflow_Out,blackout_screen,co2_Air,heat_emission,humidity_deficit,is_rain,lee_vent,par,par_Out,par__sigrow,rad_Out,rad_Out_sum,radiation_Canopy__ridder,rh_Air,rh_Air__sigrow,rh_Out,sp_MinVentLeePosition,sp_Rail_Pipe_min,sp_TopLight,sp_VentLee,sp_VentWind,sp_co2,sp_heat,sp_humidity_deficit,stomata_conductivity__sigrow,thermal_screen,transpiration__ridder,wind_direction,wind_vent
2022-05-19 06:25:00,21.8,20.22,21.1,17.8,36.4,100,1.6,0.1,473,-3,2.87,1,0,0,7,0,4,1,-7.2,85,88.4,87.9,0,21.6,0,22.9,22.9,20,21.6,19.95,0.0325,99.8,22.8,16,0
2022-05-19 06:35:00,21.8,20.22,21.1,17.8,32.7,100,0.3,0.1,475,-3,2.83,1,0,7,26,0,15,2,-7.2,85.2,88.4,88.1,0,22.3,0,22.8,22.8,20,21.6,19.95,0.0425,99.8,22.8,16,0
2022-05-19 06:45:00,22.1,20.49,21.1,17.8,43.6,100,0,0.1,475,-3,2.82,0,0,13,34,7,18,3,-7.2,85.5,88.8,87.2,0,22.3,0,22.8,22.8,20,22.3,19.95,0.0325,99.8,22.8,16,0
2022-05-19 06:55:00,22.8,20.71,21.6,18,45.9,100,0,0.1,477,-3,3.43,0,0,16,36,12,17,4,-2.9,83.1,89.5,86.5,0,22.6,0,22.8,24.6,20,22.6,19.95,0.0325,99.8,25.9,16,0
2022-05-19 07:05:00,23.1,20.71,22.2,17.9,44.2,100,0,0.1,479,-3,3.73,0,0,21,44,12,21,5,-4.1,82.4,89.5,86.7,0,22.6,0,24.6,24.6,21,22.6,19.95,0.0375,99.8,28.5,16,0
2022-05-19 07:10:00,23.1,21.14,22.2,17.9,44.2,100,0,0.1,479,-3,3.73,0,0,21,44,19,21,5,-4.1,82.4,90,86.7,0,22.6,0,24.6,24.6,21,22.6,19.95,0.0375,99.8,28.5,16,0
2022-05-19 07:15:00,23.1,21.14,22.2,17.9,44.2,100,0,0.1,479,-3,3.73,0,0,21,44,19,21,5,-4.1,82.4,90,86.7,0,22.6,0,24.6,24.6,21,22.6,19.95,0.0825,99.8,28.5,16,0
2022-05-19 07:20:00,22.6,21.14,22.2,17.8,54.9,100,0,0.1,482,-4,1.54,0,0,34,97,19,47,8,-4.1,92.3,90,87.1,0,23.6,0,25.6,25.6,21,23.6,0,0.0825,99.8,28.5,16,0
2022-05-19 07:25:00,22.6,21.14,22.5,17.8,54.9,100,0,0.1,482,-4,1.54,0,0,34,97,28,47,8,7,92.3,90,87.1,0,23.6,0,25.6,25.6,21,23.6,0,0.0825,99.8,28.7,16,0
2022-05-19 07:30:00,22.6,21.49,22.5,17.8,54.9,100,0,0.1,482,-4,1.54,0,0,34,97,28,47,8,7,92.3,90.4,87.1,0,23.6,0,25.6,25.6,21,23.6,0,0.01,99.8,28.7,16,0
2022-05-19 07:35:00,22.7,21.49,22.5,17.8,0,100,1,0.1,465,-3,2.82,0,77.1,55,155,28,76,14,7,86,90.4,88.4,67,15.8,0,19.9,19.9,21,15.8,19.95,0.01,91,28.7,4,77.2
2022-05-19 07:40:00,22.1,21.49,22.5,18,0,100,1.5,0.1,453,-3,2.86,0,67.5,70,171,44,83,16,7,85.3,90.4,88.4,67,15.8,0,19.9,19.9,22,15.8,19.95,0.01,48.9,28.7,4,65.3
2022-05-19 07:45:00,22.1,21.96,22.5,18,0,100,1.5,0.1,453,-3,2.86,0,67.5,70,171,44,83,16,7,85.3,91.7,88.4,67,15.8,0,19.9,19.9,22,15.8,19.95,0.0575,48.9,28.7,4,65.3
2022-05-19 07:50:00,20.7,21.96,22.5,18.1,0,100,1.5,0.1,439,-3,2.84,0,92.6,64,152,44,73,21,7,84.2,91.7,87.4,93,11.9,0,19,19,22,11.9,0,0.0575,0.1,28.7,4,65.3
2022-05-19 07:55:00,20.7,22.09,21.1,18.1,0,100,1.5,0.1,439,-3,2.84,0,92.6,64,152,66,73,21,25.6,84.2,83.6,87.4,93,11.9,0,19,19,22,11.9,0,0.0575,0.1,48,4,65.3
2022-05-19 08:00:00,20,22.09,21.1,18.1,0,100,1.5,0.1,439,-3,2.24,0,90.3,45,115,66,55,25,25.6,87,83.6,87.3,90,11.9,0,18.5,18.5,23,11.9,0,0.0475,0.1,48,4,64.6
2022-05-19 08:05:00,20,22.09,21.1,18.1,0,100,1.5,0.1,439,-3,2.24,0,90.3,45,115,66,55,25,25.6,87,83.6,87.3,90,11.9,0,18.5,18.5,23,11.9,0,0.0475,0.1,48,4,64.6
2022-05-19 08:10:00,21.4,22.09,21.1,18,0,100,1.5,0.1,439,-3,3.05,0,10.2,113,240,66,115,30,25.6,83.7,83.6,87,61,10,0,18.2,18.2,21,10,0,0.0475,0.1,48,4,0
2022-05-19 08:15:00,21.4,21.49,21.1,18,0,100,1.5,0.1,439,-3,3.05,0,10.2,113,240,43,115,30,25.6,83.7,82.3,87,61,10,0,18.2,18.2,21,10,0,0.06,0.1,48,4,0
2022-05-19 08:20:00,21.4,21.49,21.1,18,0,100,1.5,0.1,439,-3,3.05,0,10.2,113,240,43,115,30,25.6,83.7,82.3,87,61,10,0,18.2,18.2,21,10,0,0.06,0.1,48,4,0
2022-05-19 08:25:00,21,21.4,21,18.2,0,100,0.4,0.1,429,-4,2.69,0,99.6,116,273,98,133,41,31.9,85.3,90.9,86.9,83,9,0,18.1,18.1,20,9,0,0.06,0.1,32.2,8,100
2022-05-19 08:30:00,21,21.4,21,18.2,0,100,0.4,0.1,429,-4,2.69,0,99.6,116,273,98,133,41,31.9,85.3,90.9,86.9,83,9,0,18.1,18.1,20,9,0,0.105,0.1,32.2,8,100
2022-05-19 08:35:00,21,21.4,21,18.2,0,100,0.4,0.1,429,-4,2.69,0,99.6,116,273,98,133,41,31.9,85.3,90.9,86.9,83,9,0,18.1,18.1,20,9,0,0.105,0.1,32.2,8,100
2022-05-19 08:40:00,21,21.31,21,18.2,0,100,0.4,0.1,429,-4,2.69,0,99.6,116,273,115,133,41,31.9,85.3,88.7,86.9,83,9,0,18.1,18.1,20,9,0,0.105,0.1,32.2,8,100
2022-05-19 08:45:00,21,21.31,21,18.2,0,100,0.4,0.1,429,-4,2.69,0,99.6,116,273,115,133,41,31.9,85.3,88.7,86.9,83,9,0,18.1,18.1,20,9,0,0.105,0.1,32.2,8,100
2022-05-19 08:50:00,21,21.31,21,18.2,0,100,0.4,0.1,429,-4,2.69,0,99.6,116,273,115,133,41,31.9,85.3,88.7,86.9,83,9,0,18.1,18.1,20,9,0,0.105,0.1,32.2,8,100
2022-05-19 08:55:00,21.1,21.31,22,18.9,0,100,0.6,0.1,437,-3,2.79,0,77.9,180,484,115,238,73,49.6,84.8,88.7,85.9,74,8.5,0,18,18,20,8.5,0,0.105,0.1,33.9,4,99.6
2022-05-19 09:00:00,21.1,21.27,22,18.9,0,100,0.6,0.1,437,-3,2.79,0,77.9,180,484,155,238,73,49.6,84.8,88.6,85.9,74,8.5,0,18,18,20,8.5,0,0.085,0.1,33.9,4,99.6
2022-05-19 09:05:00,21,21.27,22,19.2,0,100,0.1,0.1,435,-3,2.52,0,100,237,601,155,289,90,49.6,86.2,88.6,85.4,74,8.5,0,18,18,20,8.5,0,0.085,0.1,33.9,4,99.6
2022-05-19 09:10:00,21,21.53,22,19.2,0,100,0.1,0.1,435,-3,2.52,0,100,237,601,207,289,90,49.6,86.2,89.6,85.4,74,8.5,0,18,18,20,8.5,0,0.085,0.1,33.9,4,99.6
2022-05-19 09:15:00,21,21.53,22,19.2,0,100,0.1,0.1,435,-3,2.52,0,100,237,601,207,289,90,49.6,86.2,89.6,85.4,74,8.5,0,18,18,20,8.5,0,0.1975,0.1,33.9,4,99.6
2022-05-19 09:20:00,21,21.53,22,19.2,0,100,0.1,0.1,435,-3,2.52,0,100,237,601,207,289,90,49.6,86.2,89.6,85.4,74,8.5,0,18,18,20,8.5,0,0.1975,0.1,33.9,4,99.6
2022-05-19 09:25:00,21,22.09,27.6,19.2,0,100,0.1,0.1,435,-3,2.52,0,100,237,601,220,289,90,109.9,86.2,95.8,85.4,74,8.5,0,18,18,20,8.5,0,0.1975,0.1,90.9,4,99.6
2022-05-19 09:30:00,21,22.09,27.6,19.2,0,100,0.1,0.1,435,-3,2.52,0,100,237,601,220,289,90,109.9,86.2,95.8,85.4,74,8.5,0,18,18,20,8.5,0,0.525,0.1,90.9,4,99.6
2022-05-19 09:35:00,21,22.09,27.6,19.2,0,100,0.1,0.1,435,-3,2.52,0,100,237,601,220,289,90,109.9,86.2,95.8,85.4,74,8.5,0,18,18,20,8.5,0,0.525,0.1,90.9,4,99.6
2022-05-19 09:40:00,21.7,22.09,27.6,19.4,0,100,2.5,0.1,422,-5,3.06,0,59.3,177,457,220,215,145,109.9,83.9,95.8,83.7,74,8.3,0,18,18,23,8.3,0,0.525,0.1,90.9,4,49.3
2022-05-19 09:45:00,21.7,23.25,27.6,19.4,0,100,2.5,0.1,422,-5,3.06,0,59.3,177,457,207,215,145,109.9,83.9,89.1,83.7,74,8.3,0,18,18,23,8.3,0,0.1175,0.1,90.9,4,49.3
2022-05-19 09:50:00,21.7,23.25,27.6,19.4,0,100,2.5,0.1,422,-5,3.06,0,59.3,177,457,207,215,145,109.9,83.9,89.1,83.7,74,8.3,0,18,18,23,8.3,0,0.1175,0.1,90.9,4,49.3
2022-05-19 09:55:00,21.8,23.25,23.5,19.7,0,100,2,0.1,417,-4,2.89,0,65.4,239,641,207,267,165,98.9,84.9,89.1,81,92,8.1,0,18,18,24,8.1,0,0.1175,0.1,84,4,64.7
2022-05-19 10:00:00,21.8,22.73,23.5,19.7,0,100,2,0.1,417,-4,2.89,0,65.4,239,641,153,267,165,98.9,84.9,82.8,81,92,8.1,0,18,18,24,8.1,0,0.075,0.1,84,4,64.7
2022-05-19 10:05:00,22,22.73,23.5,19.9,0,100,1.8,0.1,415,-5,3.43,0,99.9,278,808,153,367,187,98.9,82.3,82.8,80.4,92,8.1,0,18,18,24,8.1,0,0.075,0.1,84,4,99.6
2022-05-19 10:10:00,22,22.73,23.5,19.9,0,100,1.8,0.1,415,-5,3.43,0,99.9,278,808,153,367,187,98.9,82.3,82.8,80.4,92,8.1,0,18,18,24,8.1,0,0.075,0.1,84,4,99.6
2022-05-19 10:15:00,22.4,22.87,23.5,20.4,0,100,1.8,0.1,416,-5,3.49,0,69.3,370,912,263,394,211,98.9,82.4,83.7,77.6,94,8.1,0,18,18,22,8.1,0,0.12,0.1,84,4,67.9
2022-05-19 10:20:00,22.4,22.87,23.5,20.5,0,100,1.8,0.1,415,-7,3.98,0,79.3,499,1150,263,444,227,98.9,79.9,83.7,76.9,99,8.1,0,18,18,22,8.1,0,0.12,0.1,84,4,99.6
2022-05-19 10:25:00,22.4,22.87,27.1,20.5,0,100,1.8,0.1,415,-7,3.98,0,79.3,499,1150,263,444,227,180.2,79.9,83.7,76.9,99,8.1,0,18,18,22,8.1,0,0.12,0.1,171.8,4,99.6
2022-05-19 10:30:00,22.5,22.94,27.1,20.2,0,100,1.8,0.1,416,-14,3.77,0,99.9,234,958,398,477,258,180.2,81.1,82.8,76.3,100,8.1,0,18,18,24,8.1,0,0.0025,49.7,171.8,4,99.6
2022-05-19 10:35:00,22.5,22.94,27.1,20.2,0,100,1.8,0.1,416,-14,3.77,0,99.9,234,958,398,477,258,180.2,81.1,82.8,76.3,100,8.1,0,18,18,24,8.1,0,0.0025,49.7,171.8,4,99.6
2022-05-19 10:40:00,23.1,23.25,27.1,20.9,0,100,1.8,0.1,413,-21,3.88,0,99.9,168,1094,216,496,289,180.2,81.2,79.7,77.3,100,8.1,0,18,18,27,8.1,0,0.0025,74.8,171.8,4,99.6
2022-05-19 10:45:00,23.1,23.25,27.1,20.9,0,100,1.8,0.1,413,-21,3.88,0,99.9,168,1094,216,496,289,180.2,81.2,79.7,77.3,100,8.1,0,18,18,27,8.1,0,0.0025,74.8,171.8,4,99.6
2022-05-19 10:50:00,23.1,23.25,27.1,20.9,0,100,1.8,0.1,413,-21,3.88,0,99.9,168,1094,216,496,289,180.2,81.2,79.7,77.3,100,8.1,0,18,18,27,8.1,0,0.0025,74.8,171.8,4,99.6
2022-05-19 11:00:00,23.7,23.95,30,20.7,0,100,2.3,0.1,402,-27,4.4,0,54.6,288,1236,331,556,359,149.6,79.4,86.1,73.8,100,8.1,0,18,18,26,8.1,0,0,25,130.9,4,44.6
2022-05-19 11:05:00,23.7,23.95,30,20.7,0,100,2.3,0.1,402,-27,4.4,0,54.6,288,1236,331,556,359,149.6,79.4,86.1,73.8,100,8.1,0,18,18,26,8.1,0,0,25,130.9,4,44.6
2022-05-19 11:10:00,23.4,24.47,30,21.5,0,100,2.8,0.1,403,-39,3.86,0,51.3,376,1071,304,495,387,149.6,81.6,85.7,73.6,100,8.1,0,18,18,26,8.1,0,0,24,130.9,4,41.3
2022-05-19 11:15:00,23.4,24.47,30,21.5,0,100,2.8,0.1,403,-39,3.86,0,51.3,376,1071,304,495,387,149.6,81.6,85.7,73.6,100,8.1,0,18,18,26,8.1,0,0,24,130.9,4,41.3
2022-05-19 11:20:00,23.6,24.47,30,21.7,0,100,2.8,0.1,398,-48,4.25,0,75.1,321,1098,304,504,417,149.6,80,85.7,69.1,100,8.1,0,18,18,28,8.1,0,0,44.9,130.9,4,95.9
2022-05-19 11:25:00,23.6,24.47,27.8,21.7,0,100,2.8,0.1,398,-48,4.25,0,75.1,321,1098,354,504,417,196.3,80,85.7,69.1,100,8.1,0,18,18,28,8.1,0,0,44.9,193.4,4,95.9
2022-05-19 11:30:00,22.9,24.42,27.8,21.7,0,100,3.3,0.1,389,-43,3.47,0,96.5,192,712,354,404,438,196.3,83,82.1,66.2,100,8.1,0,18,18,28,8.1,0,0,66.8,193.4,4,90.2
2022-05-19 11:35:00,22.9,24.42,27.8,21.7,0,100,3.3,0.1,389,-43,3.47,0,96.5,192,712,354,404,438,196.3,83,82.1,66.2,100,8.1,0,18,18,28,8.1,0,0,66.8,193.4,4,90.2
2022-05-19 11:40:00,23.4,24.42,27.8,22.2,0,100,3.3,0.1,379,-75,2.66,0,96.5,518,994,197,424,467,196.3,87.3,82.1,65.9,100,8.1,0,18,18,28,8.1,0,0,79.8,193.4,4,90.2
2022-05-19 11:45:00,23.4,24.12,27.8,22.2,0,100,3.3,0.1,379,-75,2.66,0,96.5,518,994,197,424,467,196.3,87.3,74.8,65.9,100,8.1,0,18,18,28,8.1,0,0,79.8,193.4,4,90.2
2022-05-19 11:50:00,24.2,24.12,27.8,22.5,0,100,3.3,0.1,386,-69,5.32,0,96.5,446,1133,197,444,501,196.3,75.8,74.8,64.7,100,8.1,0,18,18,26,8.1,0,0,67.4,193.4,4,90.2
2022-05-19 11:55:00,24.2,24.81,29,22.5,0,100,3.3,0.1,386,-69,5.32,0,96.5,446,1133,273,444,501,134.3,75.8,79,64.7,100,8.1,0,18,18,26,8.1,0,0,67.4,118.3,4,90.2
2022-05-19 12:00:00,24.2,24.81,29,22.5,0,100,3.3,0.1,386,-69,5.32,0,96.5,446,1133,273,444,501,134.3,75.8,79,64.7,100,8.1,0,18,18,26,8.1,0,0,67.4,118.3,4,90.2
2022-05-19 12:05:00,24.2,24.81,29,22.5,0,100,3.3,0.1,386,-69,5.32,0,96.5,446,1133,273,444,501,134.3,75.8,79,64.7,100,8.1,0,18,18,26,8.1,0,0,67.4,118.3,4,90.2
2022-05-19 12:10:00,25.9,24.81,29,22.8,0,100,3.3,44.1,377,-45,4.76,0,96.5,194,1241,273,517,574,134.3,80.3,79,64.7,100,8.1,0,18,18,29,8.1,0.32,0,79.8,118.3,4,90.2
2022-05-19 12:15:00,25.9,25.5,29,22.8,0,100,3.3,44.1,377,-45,4.76,0,96.5,194,1241,206,517,574,134.3,80.3,89.8,64.7,100,8.1,0,18,18,29,8.1,0.32,0,79.8,118.3,4,90.2
2022-05-19 12:20:00,25.9,25.5,29,22.8,0,100,3.3,44.1,377,-45,4.76,0,96.5,194,1241,206,517,574,134.3,80.3,89.8,64.7,100,8.1,0,18,18,29,8.1,0.32,0,79.8,118.3,4,90.2
2022-05-19 12:30:00,26.8,26.42,30.6,22.9,0,100,2.3,42.4,377,-56,5.49,0,99.6,121,744,138,397,618,159.8,83.8,90.2,60.3,100,8.1,0,18,18,29,8.1,0,0,79.8,144.8,8,99.9
2022-05-19 12:35:00,26.8,26.42,30.6,22.9,0,100,2.3,42.4,377,-56,5.49,0,99.6,121,744,138,397,618,159.8,83.8,90.2,60.3,100,8.1,0,18,18,29,8.1,0,0,79.8,144.8,8,99.9
2022-05-19 12:40:00,26.8,27.11,30.6,22.9,0,100,2.3,42.4,377,-56,5.49,0,99.6,121,744,101,397,618,159.8,83.8,84.7,60.3,100,8.1,0,18,18,29,8.1,0,0,79.8,144.8,8,99.9
2022-05-19 12:45:00,26.8,27.11,30.6,22.9,0,100,2.3,42.4,377,-56,5.49,0,99.6,121,744,101,397,618,159.8,83.8,84.7,60.3,100,8.1,0,18,18,29,8.1,0,0.005,79.8,144.8,8,99.9
2022-05-19 12:50:00,26.8,27.11,30.6,22.9,0,100,2.3,42.4,377,-56,5.49,0,99.6,121,744,101,397,618,159.8,83.8,84.7,60.3,100,8.1,0,18,18,29,8.1,0,0.005,79.8,144.8,8,99.9
2022-05-19 12:55:00,26.8,27.11,29,22.9,0,100,2.3,42.4,377,-56,5.49,0,99.6,121,744,101,397,618,123,83.8,84.7,60.3,100,8.1,0,18,18,29,8.1,0,0.005,79.8,106.7,8,99.9
2022-05-19 13:00:00,26.8,26.85,29,22.9,0,100,2.3,42.4,377,-56,5.49,0,99.6,121,744,6,397,618,123,83.8,79.6,60.3,100,8.1,0,18,18,29,8.1,0,0,79.8,106.7,8,99.9
2022-05-19 13:05:00,26.8,26.85,29,22.9,0,100,2.3,42.4,377,-56,5.49,0,99.6,121,744,6,397,618,123,83.8,79.6,60.3,100,8.1,0,18,18,29,8.1,0,0,79.8,106.7,8,99.9
2022-05-19 13:10:00,23,26.85,29,18.6,0,100,9.1,0.1,412,-7,2.69,1,14.6,21,55,12,19,625,123,86.9,79.6,86.9,100,8.1,0,18,18,26,8.1,0.49,0,11,106.7,64,0
2022-05-19 13:15:00,23,24.9,29,18.6,0,100,9.1,0.1,412,-7,2.69,1,14.6,21,55,64,19,625,123,86.9,82.1,86.9,100,8.1,0,18,18,26,8.1,0.49,0.0025,11,106.7,64,0
2022-05-19 13:25:00,23.1,24.9,20.9,18.6,0,100,6.6,0.1,413,-10,2.82,1,2.4,27,66,64,24,628,-3.8,86.3,82.1,87,0,8.1,0,25,25,25,8.1,0,0.0025,4,49.1,64,0
2022-05-19 13:30:00,23.1,24.9,21.5,18.6,0,100,6.6,0.1,413,-10,2.82,1,2.4,27,66,64,24,628,1.1,86.3,82.1,87,0,8.1,0,25,25,25,8.1,0,0.0025,4,53.9,64,0
2022-05-19 13:35:00,23.1,24.9,21.5,18.6,0,100,6.6,0.1,413,-10,2.82,1,2.4,27,66,64,24,628,1.1,86.3,82.1,87,0,8.1,0,25,25,25,8.1,0,0.0025,4,53.9,64,0
2022-05-19 13:40:00,23.1,24.9,21.5,18.6,0,100,6.6,0.1,413,-10,2.82,1,2.4,27,66,64,24,628,1.1,86.3,82.1,87,0,8.1,0,25,25,25,8.1,0,0.0025,4,53.9,64,0
2022-05-19 13:45:00,23.1,24.21,21.5,18.6,0,100,6.6,0.1,413,-10,2.82,1,2.4,27,66,39,24,628,1.1,86.3,84.8,87,0,8.1,0,25,25,25,8.1,0,0.005,4,53.9,64,0
2022-05-19 13:50:00,22.7,24.21,21.5,18.1,0,100,5.6,0.1,419,-10,2.42,0,3.5,30,66,39,23,632,1.1,88,84.8,83.9,0,8.1,0,23.6,23.6,25,8.1,0,0.005,0.1,53.9,64,0
2022-05-19 13:55:00,22.7,23.61,22.3,18.1,0,100,5.6,0.1,419,-10,2.42,0,3.5,30,66,32,23,632,-7.2,88,85.8,83.9,0,8.1,0,23.6,23.6,25,8.1,0,0.005,0.1,35.1,64,0
2022-05-19 14:00:00,22.7,23.61,22.3,18.1,0,100,5.6,0.1,419,-10,2.42,0,3.5,30,66,32,23,632,-7.2,88,85.8,83.9,0,8.1,0,23.6,23.6,25,8.1,0,0,0.1,35.1,64,0
2022-05-19 14:05:00,22.4,23.61,22.3,17.8,0,100,3.1,0.1,423,-7,2.4,1,20.7,23,54,32,19,633,-7.2,87.9,85.8,83.8,47,8.1,0,20.8,20.8,23,8.1,0,0,0.1,35.1,64,0
2022-05-19 14:10:00,22.4,23.61,22.3,17.8,0,100,3.1,0.1,423,-7,2.4,1,20.7,23,54,30,19,633,-7.2,87.9,85.8,83.8,47,8.1,0,20.8,20.8,23,8.1,0,0,0.1,35.1,64,0
2022-05-19 14:15:00,22,23.21,22.3,17.8,0,100,2.6,0.1,419,-8,2.26,0,20.7,28,70,30,25,635,-7.2,88.3,85.9,84.3,82,8.1,0,19.4,19.4,23,8.1,0,0,0.1,35.1,64,10.7
2022-05-19 14:20:00,22,23.21,22.3,17.8,0,100,2.1,0.1,419,-8,2.19,0,6.4,38,89,30,34,636,-7.2,88.7,85.9,84.2,0,8.1,0,22.9,22.9,23,8.1,0,0,0.1,35.1,64,0
2022-05-19 14:25:00,22,22.77,21.7,17.8,0,100,2.1,0.1,419,-8,2.19,0,6.4,38,89,33,34,636,-1,88.7,86.8,84.2,0,8.1,0,22.9,22.9,23,8.1,0,0,0.1,28.4,64,0
2022-05-19 14:30:00,21.6,22.77,21.7,18,0,100,1.8,0.1,422,-9,2.27,0,37.6,65,158,33,64,639,-1,88,86.8,84.4,38,8.1,0,20.5,20.5,23,8.1,0,0,0.1,28.4,64,30.1
2022-05-19 14:35:00,21.6,22.77,21.7,18,0,100,1.8,0.1,422,-9,2.27,0,37.6,65,158,33,64,639,-1,88,86.8,84.4,38,8.1,0,20.5,20.5,23,8.1,0,0,0.1,28.4,64,30.1
2022-05-19 14:40:00,20.9,22.77,21.7,18.1,0,100,1.8,0.1,419,-10,2.18,0,68.6,173,398,66,148,646,-1,88,86.8,84.6,69,8.1,0,19.2,19.2,22,8.1,0,0,0.1,28.4,4,45
2022-05-19 14:45:00,20.9,22.43,21.7,18.1,0,100,1.8,0.1,419,-10,2.18,0,68.6,173,398,66,148,646,-1,88,87.2,84.6,69,8.1,0,19.2,19.2,22,8.1,0,0,0.1,28.4,4,45
2022-05-19 14:50:00,21,22.43,21.7,18.3,0,100,1,0.1,415,-9,2.37,0,91.7,129,332,66,148,655,-1,87,87.2,84.8,74,8.1,0,18.6,18.6,22,8.1,0,0,0.1,28.4,4,82.1
2022-05-19 14:55:00,21,22.43,21.9,18.3,0,100,1,0.1,415,-9,2.37,0,91.7,129,332,66,148,655,54.8,87,87.2,84.8,74,8.1,0,18.6,18.6,22,8.1,0,0,0.1,42.3,4,82.1
2022-05-19 15:00:00,21,21.91,21.9,18.3,0,100,1,0.1,415,-9,2.37,0,91.7,129,332,127,148,655,54.8,87,88.2,84.8,74,8.1,0,18.6,18.6,22,8.1,0,0.0025,0.1,42.3,4,82.1
2022-05-19 15:05:00,22.3,21.91,21.9,18.9,0,100,0.8,0.1,403,-15,3.01,0,77.3,579,1082,127,298,703,54.8,84.7,88.2,82.3,67,8.1,0,18.3,18.3,22,8.1,0,0.0025,0.1,42.3,4,99.6
2022-05-19 15:10:00,22.2,22.34,21.9,19.2,0,100,0.5,0.1,406,-16,2.9,0,100,455,1332,414,348,724,54.8,85.2,88.6,80.1,71,8.1,0,18.2,18.2,23,8.1,0,0.0025,0.1,42.3,4,99.6
2022-05-19 15:15:00,22.2,22.34,21.9,19.2,0,100,0.5,0.1,406,-16,2.9,0,100,455,1332,414,348,724,54.8,85.2,88.6,80.1,71,8.1,0,18.2,18.2,23,8.1,0,0,0.1,42.3,4,99.6
2022-05-19 15:20:00,23.6,22.34,21.9,20.1,0,100,0.9,0.1,395,-21,3.67,0,100,809,1832,414,448,774,54.8,82.7,88.6,78.7,100,8.1,0,18.1,18.1,23,8.1,0,0,27.9,42.3,4,99.6
2022-05-19 15:25:00,23.6,22.34,27,20.1,0,100,0.9,0.1,395,-21,3.67,0,100,809,1832,879,448,774,152.8,82.7,88.6,78.7,100,8.1,0,18.1,18.1,23,8.1,0,0,27.9,137.4,4,99.6
2022-05-19 15:30:00,23.6,23.74,27,20.1,0,100,0.9,0.1,395,-21,3.67,0,100,809,1832,879,448,774,152.8,82.7,81.6,78.7,100,8.1,0,18.1,18.1,23,8.1,0,0,27.9,137.4,4,99.6
2022-05-19 15:35:00,25.5,23.74,27,21.9,0,100,0.7,0.1,373,-36,2.41,0,99.6,536,1768,879,598,849,152.8,89.8,81.6,71.5,100,8.1,0,18,18,27,8.1,0,0,79.8,137.4,8,100
2022-05-19 15:40:00,25.5,23.74,27,21.9,0,100,0.7,0.1,373,-36,2.41,0,99.6,536,1768,427,598,849,152.8,89.8,81.6,71.5,100,8.1,0,18,18,27,8.1,0,0,79.8,137.4,8,100
2022-05-19 15:45:00,26.1,25.28,27,22.4,0,100,0,0.1,376,-58,3.35,0,99.6,535,1687,427,698,896,152.8,86.3,88.9,69.7,100,8.1,0,18,18,28,8.1,0,0,79.8,137.4,8,100
2022-05-19 15:50:00,26.7,25.28,27,22.5,0,100,0,27.9,360,-87,1.84,0,99.6,213,1705,427,748,920,152.8,92.7,88.9,68.7,100,8.1,0,18,18,28,8.1,0,0,79.8,137.4,8,100
2022-05-19 15:55:00,26.7,26.8,32.4,22.5,0,100,0,27.9,360,-87,1.84,0,99.6,213,1705,362,748,920,181.8,92.7,93.8,68.7,100,8.1,0,18,18,28,8.1,0,0,79.8,167.8,8,100
2022-05-19 16:00:00,27.8,26.8,32.4,20.9,0,100,4,50,387,-44,5.91,0,96.5,84,1572,362,728,950,181.8,78,93.8,65.5,100,8.1,0,18,18,30,8.1,0,0,79.8,167.8,32,90.2
2022-05-19 16:05:00,27.8,26.8,32.4,20.9,0,100,4,50,387,-44,5.91,0,96.5,84,1572,362,728,950,181.8,78,93.8,65.5,100,8.1,0,18,18,30,8.1,0,0,79.8,167.8,32,90.2
2022-05-19 16:10:00,25.8,28.56,32.4,20.7,0,100,6.5,44.1,393,-28,2.21,0,56.5,29,1072,88,648,965,181.8,90.8,85.1,68.5,100,8.1,0,18,18,30,8.1,19.95,0,23.3,167.8,64,50.2
2022-05-19 16:15:00,25.8,28.56,32.4,20.7,0,100,6.5,44.1,393,-28,2.21,0,56.5,29,1072,88,648,965,181.8,90.8,85.1,68.5,100,8.1,0,18,18,30,8.1,19.95,0,23.3,167.8,64,50.2
2022-05-19 16:20:00,25.8,28.56,32.4,20.7,0,100,6.5,44.1,393,-28,2.21,0,56.5,29,1072,88,648,965,181.8,90.8,85.1,68.5,100,8.1,0,18,18,30,8.1,19.95,0,23.3,167.8,64,50.2
2022-05-19 16:25:00,22.5,28.05,27,19.2,0,100,10.7,0.2,407,-25,3.61,0,50.2,171,422,41,498,976,255.1,81.9,77.4,71.4,100,8.1,0,18,18,28,8.1,19.95,0,14,309.9,64,50.2
2022-05-19 16:35:00,23.9,28.05,27,18.8,0,100,11.7,0.2,398,-36,7.43,0,99.6,233,672,41,458,1000,255.1,65.6,77.4,74.7,100,8.1,0,18,18,28,8.1,19.95,0,0.1,309.9,64,45.2
2022-05-19 16:45:00,21.8,25.11,27,18.3,0,100,10.7,0.2,395,-19,4.77,0,99.6,117,280,582,358,1010,255.1,75.1,75.8,77.3,100,8.1,0,18,18,26,8.1,0,0,0.1,309.9,64,45.2
