time,CO2_Vip,HeatTemp_Vip,HumDef_Vip,MinPipeGrow_Vip,MinPipeLow_Vip,VentLeewMin_Vip,VentLeew_Vip,VentWind_Vip,WaterSupInt_Vip
43371.88194,0,19,2.2,0,0,0,21,21,1000
43371.88542,0,19,2.2,0,0,0,21,21,1000
43371.88889,0,19,2.2,0,0,0,21,21,1000
43371.89236,0,19,2.2,0,0,0,21,21,1000
43371.89583,0,19,2.2,0,0,0,21,21,1000
43371.89931,0,19,2.2,0,0,0,21,21,1000
43371.90278,0,19,2.2,0,0,0,21,21,1000
43371.90625,0,19,2.2,0,0,0,21,21,1000
43371.90972,0,19,2.2,0,0,0,21,21,1000
43371.91319,0,19,2.2,0,0,0,21,21,1000
43371.91667,0,19,2.2,0,0,0,21,21,1000
43371.92014,0,19,2.2,0,0,0,21,21,1000
43371.92361,0,19,2.2,0,0,0,21,21,1000
43371.92708,0,19,2.2,0,0,0,21,21,1000
43371.93056,0,19,2.2,0,0,0,21,21,1000
43371.93403,0,19,2.2,0,0,0,21,21,1000
43371.9375,0,19,2.2,0,0,0,21,21,1000
43371.94097,0,19,2.2,0,0,0,21,21,1000
43371.94444,0,19,2.2,0,0,0,21,21,1000
43371.94792,0,19,2.2,0,0,0,21,21,1000
43371.95139,0,19,2.2,0,0,0,21,21,1000
43371.95486,0,19,2.2,0,0,0,21,21,1000
43371.95833,0,19,2.2,0,0,0,21,21,1000
43371.96181,0,19.99999997,2.2,0,0,0,21.99999997,21.99999997,1000
43371.96528,0,20,2.2,0,0,0,22,22,1000
43371.96875,0,20,2.2,0,0,0,22,22,1000
43371.97222,0,20,2.2,0,0,0,22,22,1000
43371.97569,0,20,2.2,0,0,0,22,22,1000
43371.97917,0,20,2.2,0,0,0,22,22,1000
43371.98264,0,20,2.2,0,0,0,22,22,1000
43371.98611,0,20,2.2,0,0,0,22,22,1000
43371.98958,0,20,2.2,0,0,0,22,22,1000
43371.99306,0,20,2.2,0,0,0,22,22,1000
43371.99653,0,20,2.2,0,0,0,22,22,1000
43372,0,20,2.2,0,0,0,21.9999999,21.9999999,1000
43372.00347,0,20,2.2,0,0,0,21.0000001,21.0000001,1000
43372.00694,0,20,2.2,0,0,0,21,21,1000
43372.01042,0,20,2.2,0,0,0,21,21,1000
43372.01389,0,20,2.2,0,0,0,21,21,1000
43372.01736,0,20,2.2,0,0,0,21,21,1000
43372.02083,0,20,2.2,0,0,0,21,21,1000
43372.02431,0,20,2.2,0,0,0,21,21,1000
43372.02778,0,20,2.2,0,0,0,21,21,1000
43372.03125,0,20,2.2,0,0,0,21,21,1000
43372.03472,0,20,2.2,0,0,0,21,21,1000
43372.03819,0,20,2.2,0,0,0,21,21,1000
43372.04167,0,20,2.2,0,0,0,21,21,1000
43372.04514,0,20,2.2,0,0,0,21,21,1000
43372.04861,0,20,2.2,0,0,0,21,21,1000
43372.05208,0,20,2.2,0,0,0,21,21,1000
43372.05556,0,20,2.2,0,0,0,21,21,1000
43372.05903,0,20,2.2,0,0,0,21,21,1000
43372.0625,0,20,2.2,0,0,0,21,21,1000
43372.06597,0,20,2.2,0,0,0,21,21,1000
43372.06944,0,20,2.2,0,0,0,21,21,1000
43372.07292,0,20,2.2,0,0,0,21,21,1000
43372.07639,0,20,2.2,0,0,0,21,21,1000
43372.07986,0,20,2.2,0,0,0,21,21,1000
43372.08333,0,20,2.2,0,0,0,21,21,1000
43372.08681,0,20,2.2,0,0,0,21,21,1000
43372.09028,0,20,2.2,0,0,0,21,21,1000
43372.09375,0,20,2.2,0,0,0,21,21,1000
43372.09722,0,20,2.2,0,0,0,21,21,1000
43372.10069,0,20,2.2,0,0,0,21,21,1000
43372.10417,0,20,2.2,0,0,0,21,21,1000
43372.10764,0,20,2.2,0,0,0,21,21,1000
43372.11111,0,20,2.2,0,0,0,21,21,1000
43372.11458,0,20,2.2,0,0,0,21,21,1000
43372.11806,0,20,2.2,0,0,0,21,21,1000
43372.12153,0,20,2.2,0,0,0,21,21,1000
43372.125,0,20,2.2,0,0,0,21,21,1000
43372.12847,0,20,2.2,0,0,0,21,21,1000
43372.13194,0,20,2.2,0,0,0,21,21,1000
43372.13542,0,20,2.2,0,0,0,21,21,1000
43372.13889,0,20,2.2,0,0,0,21,21,1000
43372.14236,0,20,2.2,0,0,0,21,21,1000
43372.14583,0,20,2.2,0,0,0,21,21,1000
43372.14931,0,20,2.2,0,0,0,21,21,1000
43372.15278,0,20,2.2,0,0,0,21,21,1000
43372.15625,0,20,2.2,0,0,0,21,21,1000
43372.15972,0,20,2.2,0,0,0,21,21,1000
43372.16319,0,20,2.2,0,0,0,21,21,1000
43372.16667,0,20,2.2,0,0,0,21,21,1000
43372.17014,800,21,2.2,0,0,0,23,23,1000
43372.17361,800,21,2.2,0,0,0,23,23,1000
43372.17708,800,21,2.2,0,0,0,23,23,1000
43372.18056,800,21,2.2,0,0,0,23,23,1000
43372.18403,800,21,2.2,0,0,0,23,23,1000
43372.1875,800,21,2.2,0,0,0,23,23,1000
43372.19097,800,21,2.2,0,0,0,23,23,1000
43372.19444,800,21,2.2,0,0,0,23,23,1000
43372.19792,800,21,2.2,0,0,0,23,23,1000
43372.20139,800,21,2.2,0,0,0,23,23,1000
43372.20486,800,21,2.2,0,0,0,23,23,1000
43372.20833,800,21,2.2,0,0,0,23,23,1000
43372.21181,800,21.99999997,2.2,0,0,0,23.99999997,23.99999997,55.00003168
43372.21528,800,22,2.2,0,0,0,24,24,55
43372.21875,800,22,2.2,0,0,0,24,24,55
43372.22222,800,22,2.2,0,0,0,24,24,55
43372.22569,800,22,2.2,0,0,0,24,24,55
43372.22917,800,22,2.2,0,0,0,24,24,55
43372.23264,800,22,2.2,0,0,0,24,24,55
43372.23611,800,22,2.2,0,0,0,24,24,55
43372.23958,800,22,2.2,0,0,0,24,24,55
43372.24306,800,22,2.2,0,0,0,24,24,55
43372.24653,800,22,2.2,0,0,0,24,24,55
43372.25,800,22.0000001,2.2,0,0,0,24.0000001,24.0000001,55
43372.25347,800,22.9999999,2.2,0,0,0,24.9999999,24.9999999,55
43372.25694,800,23,2.2,0,0,0,25,25,55
43372.26042,800,23,2.2,0,0,0,25,25,55
43372.26389,800,23,2.2,0,0,0,25,25,55
43372.26736,800,23,2.2,0,0,0,25,25,55
43372.27083,800,23,2.2,0,0,0,25,25,55
43372.27431,800,23,2.2,0,0,0,25,25,55
43372.27778,800,23,2.2,0,0,0,25,25,55
43372.28125,800,23,2.2,0,0,0,25,25,55
43372.28472,800,23,2.2,0,0,0,25,25,55
43372.28819,800,23,2.2,0,0,0,25,25,55
43372.29167,800,23,2.2,0,0,0,25,25,55
43372.29514,800,23,2.2,0,0,0,25,25,55
43372.29861,800,23,2.2,0,0,0,25,25,55
43372.30208,800,23,2.2,0,0,0,25,25,55
43372.30556,800,23,2.2,0,0,0,25,25,55
43372.30903,800,23,2.2,0,0,0,25,25,55
43372.3125,800,23,2.2,0,0,0,25,25,55
43372.31597,800,23,2.2,0,0,0,25,25,55
43372.31944,800,23,2.2,0,0,0,25,25,55
43372.32292,800,23,2.2,0,0,0,25,25,55
43372.32639,800,23,2.2,0,0,0,25,25,55
43372.32986,800,23,2.2,0,0,0,25,25,55
43372.33333,800,23,2.2,0,0,0,25,25,55
43372.33681,800,23,2.2,0,0,0,25,25,55
43372.34028,800,23,2.2,0,0,0,25,25,55
43372.34375,800,23,2.2,0,0,0,25,25,55
43372.34722,800,23,2.2,0,0,0,25,25,55
43372.35069,800,23,2.2,0,0,0,25,25,55
43372.35417,800,23,2.2,0,0,0,25,25,55
43372.35764,800,23,2.2,0,0,0,25,25,55
43372.36111,800,23,2.2,0,0,0,25,25,55
43372.36458,800,23,2.2,0,0,0,25,25,55
43372.36806,800,23,2.2,0,0,0,25,25,55
43372.37153,800,23,2.2,0,0,0,25,25,55
43372.375,800,23,2.2,0,0,0,25,25,55
43372.37847,800,23,2.2,0,0,0,25,25,55
43372.38194,800,23,2.2,0,0,0,25,25,55
43372.38542,800,23,2.2,0,0,0,25,25,55
43372.38889,800,23,2.2,0,0,0,25,25,55
43372.39236,800,23,2.2,0,0,0,25,25,55
43372.39583,800,23,2.2,0,0,0,25,25,55
43372.39931,800,23,2.2,0,0,0,25,25,55
43372.40278,800,23,2.2,0,0,0,25,25,55
43372.40625,800,23,2.2,0,0,0,25,25,55
43372.40972,800,23,2.2,0,0,0,25,25,55
43372.41319,800,23,2.2,0,0,0,25,25,55
43372.41667,800,23,2.2,0,0,0,25,25,55
43372.42014,800,23,2.2,0,0,0,25,25,55
43372.42361,800,23,2.2,0,0,0,25,25,55
43372.42708,800,23,2.2,0,0,0,25,25,55
43372.43056,800,23,2.2,0,0,0,25,25,55
43372.43403,800,23,2.2,0,0,0,25,25,55
43372.4375,800,23,2.2,0,0,0,25,25,55
43372.44097,800,23,2.2,0,0,0,25,25,55
43372.44444,800,23,2.2,0,0,0,25,25,55
43372.44792,800,23,2.2,0,0,0,25,25,55
43372.45139,800,23,2.2,0,0,0,25,25,55
43372.45486,800,23,2.2,0,0,0,25,25,55
43372.45833,800,23,2.2,0,0,0,25,25,55
43372.46181,800,23,2.2,0,0,0,25,25,40.0000005
43372.46528,800,23,2.2,0,0,0,25,25,40
43372.46875,800,23,2.2,0,0,0,25,25,40
43372.47222,800,23,2.2,0,0,0,25,25,40
43372.47569,800,23,2.2,0,0,0,25,25,40
43372.47917,800,23,2.2,0,0,0,25,25,40
43372.48264,800,23,2.2,0,0,0,25,25,40
43372.48611,800,23,2.2,0,0,0,25,25,40
43372.48958,800,23,2.2,0,0,0,25,25,40
43372.49306,800,23,2.2,0,0,0,25,25,40
43372.49653,800,23,2.2,0,0,0,25,25,40
43372.5,800,23,2.2,0,0,0,25,25,40
43372.50347,800,23,2.2,0,0,0,25,25,40
43372.50694,800,23,2.2,0,0,0,25,25,40
43372.51042,800,23,2.2,0,0,0,25,25,40
43372.51389,800,23,2.2,0,0,0,25,25,40
43372.51736,800,23,2.2,0,0,0,25,25,40
43372.52083,800,23,2.2,0,0,0,25,25,40
43372.52431,800,23,2.2,0,0,0,25,25,40
43372.52778,800,23,2.2,0,0,0,25,25,40
43372.53125,800,23,2.2,0,0,0,25,25,40
43372.53472,800,23,2.2,0,0,0,25,25,40
43372.53819,800,23,2.2,0,0,0,25,25,40
43372.54167,800,23,2.2,0,0,0,25,25,40
43372.54514,800,23,2.2,0,0,0,25,25,40
43372.54861,800,23,2.2,0,0,0,25,25,40
43372.55208,800,23,2.2,0,0,0,25,25,40
43372.55556,800,23,2.2,0,0,0,25,25,40
43372.55903,800,23,2.2,0,0,0,25,25,40
43372.5625,800,23,2.2,0,0,0,25,25,40
43372.56597,800,23,2.2,0,0,0,25,25,40
43372.56944,800,23,2.2,0,0,0,25,25,40
43372.57292,800,23,2.2,0,0,0,25,25,40
43372.57639,800,23,2.2,0,0,0,25,25,40
43372.57986,800,23,2.2,0,0,0,25,25,40
43372.58333,800,23,2.2,0,0,0,25,25,40
43372.58681,800,23,2.2,0,0,0,25,25,40
43372.59028,800,23,2.2,0,0,0,25,25,40
43372.59375,800,23,2.2,0,0,0,25,25,40
43372.59722,800,23,2.2,0,0,0,25,25,40
43372.60069,800,23,2.2,0,0,0,25,25,40
43372.60417,800,23,2.2,0,0,0,25,25,40
43372.60764,800,23,2.2,0,0,0,25,25,40
43372.61111,800,23,2.2,0,0,0,25,25,40
43372.61458,800,23,2.2,0,0,0,25,25,40
43372.61806,800,23,2.2,0,0,0,25,25,40
43372.62153,800,23,2.2,0,0,0,25,25,40
43372.625,800,23,2.2,0,0,0,25,25,40.00000151
43372.62847,800,23,2.2,0,0,0,25,25,54.99999849
43372.63194,800,23,2.2,0,0,0,25,25,55
43372.63542,800,23,2.2,0,0,0,25,25,55
43372.63889,800,23,2.2,0,0,0,25,25,55
43372.64236,800,23,2.2,0,0,0,25,25,55
43372.64583,800,23,2.2,0,0,0,25,25,55
43372.64931,800,23,2.2,0,0,0,25,25,55
43372.65278,800,23,2.2,0,0,0,25,25,55
43372.65625,800,23,2.2,0,0,0,25,25,55
43372.65972,800,23,2.2,0,0,0,25,25,55
43372.66319,800,23,2.2,0,0,0,25,25,55
43372.66667,800,23,2.2,0,0,0,25,25,55
43372.67014,800,23,2.2,0,0,0,25,25,55
43372.67361,800,23,2.2,0,0,0,25,25,55
43372.67708,800,23,2.2,0,0,0,25,25,55
43372.68056,800,23,2.2,0,0,0,25,25,55
43372.68403,800,23,2.2,0,0,0,25,25,55
43372.6875,800,23,2.2,0,0,0,25,25,55
43372.69097,800,23,2.2,0,0,0,25,25,55
43372.69444,800,23,2.2,0,0,0,25,25,55
43372.69792,800,23,2.2,0,0,0,25,25,55
43372.70139,800,23,2.2,0,0,0,25,25,55
43372.70486,800,23,2.2,0,0,0,25,25,55
43372.70833,800,23,2.2,0,0,0,25,25,55
43372.71181,800,23,2.2,0,0,0,25,25,55
43372.71528,800,23,2.2,0,0,0,25,25,55
43372.71875,800,23,2.2,0,0,0,25,25,55
43372.72222,800,23,2.2,0,0,0,25,25,55
43372.72569,800,23,2.2,0,0,0,25,25,55
43372.72917,800,23,2.2,0,0,0,25,25,55
43372.73264,800,23,2.2,0,0,0,25,25,55
43372.73611,800,23,2.2,0,0,0,25,25,55
43372.73958,800,23,2.2,0,0,0,25,25,55
43372.74306,800,23,2.2,0,0,0,25,25,55
43372.74653,800,23,2.2,0,0,0,25,25,55
43372.75,800,22.9999999,2.2,0,0,0,24.9999999,24.9999999,55
43372.75347,800,22.0000001,2.2,0,0,0,24.0000001,24.0000001,55
43372.75694,800,22,2.2,0,0,0,24,24,55
43372.76042,800,22,2.2,0,0,0,24,24,55
43372.76389,800,22,2.2,0,0,0,24,24,55
43372.76736,800,22,2.2,0,0,0,24,24,55
43372.77083,800,22,2.2,0,0,0,24,24,55
43372.77431,800,22,2.2,0,0,0,24,24,55
43372.77778,800,22,2.2,0,0,0,24,24,55
43372.78125,800,22,2.2,0,0,0,24,24,55
43372.78472,800,22,2.2,0,0,0,24,24,55
43372.78819,800,22,2.2,0,0,0,24,24,55
43372.79167,800,22,2.2,0,0,0,24,24,55
43372.79514,800,21,2.2,0,0,0,23,23,1000
43372.79861,800,21,2.2,0,0,0,23,23,1000
43372.80208,800,21,2.2,0,0,0,23,23,1000
43372.80556,800,21,2.2,0,0,0,23,23,1000
43372.80903,800,21,2.2,0,0,0,23,23,1000
43372.8125,800,21,2.2,0,0,0,23,23,1000
43372.81597,800,21,2.2,0,0,0,23,23,1000
43372.81944,800,21,2.2,0,0,0,23,23,1000
43372.82292,800,21,2.2,0,0,0,23,23,1000
43372.82639,800,21,2.2,0,0,0,23,23,1000
43372.82986,800,21,2.2,0,0,0,23,23,1000
43372.83333,800,21,2.2,0,0,0,23,23,1000
43372.83681,2.68E-05,20.00000003,2.2,0,0,0,22.00000003,22.00000003,1000
43372.84028,0,20,2.2,0,0,0,22,22,1000
43372.84375,0,20,2.2,0,0,0,22,22,1000
43372.84722,0,20,2.2,0,0,0,22,22,1000
43372.85069,0,20,2.2,0,0,0,22,22,1000
43372.85417,0,20,2.2,0,0,0,22,22,1000
43372.85764,0,20,2.2,0,0,0,22,22,1000
43372.86111,0,20,2.2,0,0,0,22,22,1000
43372.86458,0,20,2.2,0,0,0,22,22,1000
43372.86806,0,20,2.2,0,0,0,22,22,1000
43372.87153,0,20,2.2,0,0,0,22,22,1000
43372.875,0,19.9999999,2.2,0,0,0,21.9999999,21.9999999,1000
43372.87847,0,19.0000001,2.2,0,0,0,21.0000001,21.0000001,1000
43372.88194,0,19,2.2,0,0,0,21,21,1000
43372.88542,0,19,2.2,0,0,0,21,21,1000
43372.88889,0,19,2.2,0,0,0,21,21,1000
43372.89236,0,19,2.2,0,0,0,21,21,1000
43372.89583,0,19,2.2,0,0,0,21,21,1000
43372.89931,0,19,2.2,0,0,0,21,21,1000
43372.90278,0,19,2.2,0,0,0,21,21,1000
43372.90625,0,19,2.2,0,0,0,21,21,1000
43372.90972,0,19,2.2,0,0,0,21,21,1000
43372.91319,0,19,2.2,0,0,0,21,21,1000
43372.91667,0,19,2.2,0,0,0,21,21,1000
43372.92014,0,19,2.2,0,0,0,21,21,1000
43372.92361,0,19,2.2,0,0,0,21,21,1000
43372.92708,0,19,2.2,0,0,0,21,21,1000
43372.93056,0,19,2.2,0,0,0,21,21,1000
43372.93403,0,19,2.2,0,0,0,21,21,1000
43372.9375,0,19,2.2,0,0,0,21,21,1000
43372.94097,0,19,2.2,0,0,0,21,21,1000
43372.94444,0,19,2.2,0,0,0,21,21,1000
43372.94792,0,19,2.2,0,0,0,21,21,1000
43372.95139,0,19,2.2,0,0,0,21,21,1000
43372.95486,0,19,2.2,0,0,0,21,21,1000
43372.95833,0,19,2.2,0,0,0,21,21,1000
43372.96181,0,19.99999997,2.2,0,0,0,21.99999997,21.99999997,1000
43372.96528,0,20,2.2,0,0,0,22,22,1000
43372.96875,0,20,2.2,0,0,0,22,22,1000
43372.97222,0,20,2.2,0,0,0,22,22,1000
43372.97569,0,20,2.2,0,0,0,22,22,1000
43372.97917,0,20,2.2,0,0,0,22,22,1000
43372.98264,0,20,2.2,0,0,0,22,22,1000
43372.98611,0,20,2.2,0,0,0,22,22,1000
43372.98958,0,20,2.2,0,0,0,22,22,1000
43372.99306,0,20,2.2,0,0,0,22,22,1000
43372.99653,0,20,2.2,0,0,0,22,22,1000
43373,0,20,2.2,0,0,0,21.9999999,21.9999999,1000
43373.00347,0,20,2.2,0,0,0,21.0000001,21.0000001,1000
43373.00694,0,20,2.2,0,0,0,21,21,1000
43373.01042,0,20,2.2,0,0,0,21,21,1000
43373.01389,0,20,2.2,0,0,0,21,21,1000
43373.01736,0,20,2.2,0,0,0,21,21,1000
43373.02083,0,20,2.2,0,0,0,21,21,1000
43373.02431,0,20,2.2,0,0,0,21,21,1000
43373.02778,0,20,2.2,0,0,0,21,21,1000
43373.03125,0,20,2.2,0,0,0,21,21,1000
43373.03472,0,20,2.2,0,0,0,21,21,1000
43373.03819,0,20,2.2,0,0,0,21,21,1000
43373.04167,0,20,2.2,0,0,0,21,21,1000
43373.04514,0,20,2.2,0,0,0,21,21,1000
43373.04861,0,20,2.2,0,0,0,21,21,1000
43373.05208,0,20,2.2,0,0,0,21,21,1000
43373.05556,0,20,2.2,0,0,0,21,21,1000
43373.05903,0,20,2.2,0,0,0,21,21,1000
43373.0625,0,20,2.2,0,0,0,21,21,1000
43373.06597,0,20,2.2,0,0,0,21,21,1000
43373.06944,0,20,2.2,0,0,0,21,21,1000
43373.07292,0,20,2.2,0,0,0,21,21,1000
43373.07639,0,20,2.2,0,0,0,21,21,1000
43373.07986,0,20,2.2,0,0,0,21,21,1000
43373.08333,0,20,2.2,0,0,0,21,21,1000
43373.08681,0,20,2.2,0,0,0,21,21,1000
43373.09028,0,20,2.2,0,0,0,21,21,1000
43373.09375,0,20,2.2,0,0,0,21,21,1000
43373.09722,0,20,2.2,0,0,0,21,21,1000
43373.10069,0,20,2.2,0,0,0,21,21,1000
43373.10417,0,20,2.2,0,0,0,21,21,1000
43373.10764,0,20,2.2,0,0,0,21,21,1000
43373.11111,0,20,2.2,0,0,0,21,21,1000
43373.11458,0,20,2.2,0,0,0,21,21,1000
43373.11806,0,20,2.2,0,0,0,21,21,1000
43373.12153,0,20,2.2,0,0,0,21,21,1000
43373.125,0,20,2.2,0,0,0,21,21,1000
43373.12847,0,20,2.2,0,0,0,21,21,1000
43373.13194,0,20,2.2,0,0,0,21,21,1000
43373.13542,0,20,2.2,0,0,0,21,21,1000
43373.13889,0,20,2.2,0,0,0,21,21,1000
43373.14236,0,20,2.2,0,0,0,21,21,1000
43373.14583,0,20,2.2,0,0,0,21,21,1000
43373.14931,0,20,2.2,0,0,0,21,21,1000
43373.15278,0,20,2.2,0,0,0,21,21,1000
43373.15625,0,20,2.2,0,0,0,21,21,1000
43373.15972,0,20,2.2,0,0,0,21,21,1000
43373.16319,0,20,2.2,0,0,0,21,21,1000
43373.16667,0,20,2.2,0,0,0,21,21,1000
43373.17014,800,21,2.2,0,0,0,23,23,1000
43373.17361,800,21,2.2,0,0,0,23,23,1000
43373.17708,800,21,2.2,0,0,0,23,23,1000
43373.18056,800,21,2.2,0,0,0,23,23,1000
43373.18403,800,21,2.2,0,0,0,23,23,1000
43373.1875,800,21,2.2,0,0,0,23,23,1000
43373.19097,800,21,2.2,0,0,0,23,23,1000
43373.19444,800,21,2.2,0,0,0,23,23,1000
43373.19792,800,21,2.2,0,0,0,23,23,1000
43373.20139,800,21,2.2,0,0,0,23,23,1000
43373.20486,800,21,2.2,0,0,0,23,23,1000
43373.20833,800,21,2.2,0,0,0,23,23,1000
43373.21181,800,21.99999997,2.2,0,0,0,23.99999997,23.99999997,59.00003155
43373.21528,800,22,2.2,0,0,0,24,24,59
43373.21875,800,22,2.2,0,0,0,24,24,59
43373.22222,800,22,2.2,0,0,0,24,24,59
43373.22569,800,22,2.2,0,0,0,24,24,59
43373.22917,800,22,2.2,0,0,0,24,24,59
43373.23264,800,22,2.2,0,0,0,24,24,59
43373.23611,800,22,2.2,0,0,0,24,24,59
43373.23958,800,22,2.2,0,0,0,24,24,59
43373.24306,800,22,2.2,0,0,0,24,24,59
43373.24653,800,22,2.2,0,0,0,24,24,59
43373.25,800,22.0000001,2.2,0,0,0,24.0000001,24.0000001,59
43373.25347,800,22.9999999,2.2,0,0,0,24.9999999,24.9999999,59
43373.25694,800,23,2.2,0,0,0,25,25,59
43373.26042,800,23,2.2,0,0,0,25,25,59
43373.26389,800,23,2.2,0,0,0,25,25,59
43373.26736,800,23,2.2,0,0,0,25,25,59
43373.27083,800,23,2.2,0,0,0,25,25,59
43373.27431,800,23,2.2,0,0,0,25,25,59
43373.27778,800,23,2.2,0,0,0,25,25,59
43373.28125,800,23,2.2,0,0,0,25,25,59
43373.28472,800,23,2.2,0,0,0,25,25,59
43373.28819,800,23,2.2,0,0,0,25,25,59
43373.29167,800,23,2.2,0,0,0,25,25,59
43373.29514,800,23,2.2,0,0,0,25,25,59
43373.29861,800,23,2.2,0,0,0,25,25,59
43373.30208,800,23,2.2,0,0,0,25,25,59
43373.30556,800,23,2.2,0,0,0,25,25,59
43373.30903,800,23,2.2,0,0,0,25,25,59
43373.3125,800,23,2.2,0,0,0,25,25,59
43373.31597,800,23,2.2,0,0,0,25,25,59
43373.31944,800,23,2.2,0,0,0,25,25,59
43373.32292,800,23,2.2,0,0,0,25,25,59
43373.32639,800,23,2.2,0,0,0,25,25,59
43373.32986,800,23,2.2,0,0,0,25,25,59
43373.33333,800,23,2.2,0,0,0,25,25,59
43373.33681,800,23,2.2,0,0,0,25,25,59
43373.34028,800,23,2.2,0,0,0,25,25,59
43373.34375,800,23,2.2,0,0,0,25,25,59
43373.34722,800,23,2.2,0,0,0,25,25,59
43373.35069,800,23,2.2,0,0,0,25,25,59
43373.35417,800,23,2.2,0,0,0,25,25,59
43373.35764,800,23,2.2,0,0,0,25,25,59
43373.36111,800,23,2.2,0,0,0,25,25,59
43373.36458,800,23,2.2,0,0,0,25,25,59
43373.36806,800,23,2.2,0,0,0,25,25,59
43373.37153,800,23,2.2,0,0,0,25,25,59
43373.375,800,23,2.2,0,0,0,25,25,59
43373.37847,800,23,2.2,0,0,0,25,25,59
43373.38194,800,23,2.2,0,0,0,25,25,59
43373.38542,800,23,2.2,0,0,0,25,25,59
43373.38889,800,23,2.2,0,0,0,25,25,59
43373.39236,800,23,2.2,0,0,0,25,25,59
43373.39583,800,23,2.2,0,0,0,25,25,59
43373.39931,800,23,2.2,0,0,0,25,25,59
43373.40278,800,23,2.2,0,0,0,25,25,59
43373.40625,800,23,2.2,0,0,0,25,25,59
43373.40972,800,23,2.2,0,0,0,25,25,59
43373.41319,800,23,2.2,0,0,0,25,25,59
43373.41667,800,23,2.2,0,0,0,25,25,59
43373.42014,800,23,2.2,0,0,0,25,25,59
43373.42361,800,23,2.2,0,0,0,25,25,59
43373.42708,800,23,2.2,0,0,0,25,25,59
43373.43056,800,23,2.2,0,0,0,25,25,59
43373.43403,800,23,2.2,0,0,0,25,25,59
43373.4375,800,23,2.2,0,0,0,25,25,59
43373.44097,800,23,2.2,0,0,0,25,25,59
43373.44444,800,23,2.2,0,0,0,25,25,59
43373.44792,800,23,2.2,0,0,0,25,25,59
43373.45139,800,23,2.2,0,0,0,25,25,59
43373.45486,800,23,2.2,0,0,0,25,25,59
43373.45833,800,23,2.2,0,0,0,25,25,59
43373.46181,800,23,2.2,0,0,0,25,25,42.00000057
43373.46528,800,23,2.2,0,0,0,25,25,42
43373.46875,800,23,2.2,0,0,0,25,25,42
43373.47222,800,23,2.2,0,0,0,25,25,42
43373.47569,800,23,2.2,0,0,0,25,25,42
43373.47917,800,23,2.2,0,0,0,25,25,42
43373.48264,800,23,2.2,0,0,0,25,25,42
43373.48611,800,23,2.2,0,0,0,25,25,42
43373.48958,800,23,2.2,0,0,0,25,25,42
43373.49306,800,23,2.2,0,0,0,25,25,42
43373.49653,800,23,2.2,0,0,0,25,25,42
43373.5,800,23,2.2,0,0,0,25,25,42
43373.50347,800,23,2.2,0,0,0,25,25,42
43373.50694,800,23,2.2,0,0,0,25,25,42
43373.51042,800,23,2.2,0,0,0,25,25,42
43373.51389,800,23,2.2,0,0,0,25,25,42
43373.51736,800,23,2.2,0,0,0,25,25,42
43373.52083,800,23,2.2,0,0,0,25,25,42
43373.52431,800,23,2.2,0,0,0,25,25,42
43373.52778,800,23,2.2,0,0,0,25,25,42
43373.53125,800,23,2.2,0,0,0,25,25,42
43373.53472,800,23,2.2,0,0,0,25,25,42
43373.53819,800,23,2.2,0,0,0,25,25,42
43373.54167,800,23,2.2,0,0,0,25,25,42
43373.54514,800,23,2.2,0,0,0,25,25,42
43373.54861,800,23,2.2,0,0,0,25,25,42
43373.55208,800,23,2.2,0,0,0,25,25,42
43373.55556,800,23,2.2,0,0,0,25,25,42
43373.55903,800,23,2.2,0,0,0,25,25,42
43373.5625,800,23,2.2,0,0,0,25,25,42
43373.56597,800,23,2.2,0,0,0,25,25,42
43373.56944,800,23,2.2,0,0,0,25,25,42
43373.57292,800,23,2.2,0,0,0,25,25,42
43373.57639,800,23,2.2,0,0,0,25,25,42
43373.57986,800,23,2.2,0,0,0,25,25,42
43373.58333,800,23,2.2,0,0,0,25,25,42
43373.58681,800,23,2.2,0,0,0,25,25,42
43373.59028,800,23,2.2,0,0,0,25,25,42
43373.59375,800,23,2.2,0,0,0,25,25,42
43373.59722,800,23,2.2,0,0,0,25,25,42
43373.60069,800,23,2.2,0,0,0,25,25,42
43373.60417,800,23,2.2,0,0,0,25,25,42
43373.60764,800,23,2.2,0,0,0,25,25,42
43373.61111,800,23,2.2,0,0,0,25,25,42
43373.61458,800,23,2.2,0,0,0,25,25,42
43373.61806,800,23,2.2,0,0,0,25,25,42
43373.62153,800,23,2.2,0,0,0,25,25,42
43373.625,800,23,2.2,0,0,0,25,25,42.00000171
43373.62847,800,23,2.2,0,0,0,25,25,58.99999829
43373.63194,800,23,2.2,0,0,0,25,25,59
43373.63542,800,23,2.2,0,0,0,25,25,59
43373.63889,800,23,2.2,0,0,0,25,25,59
43373.64236,800,23,2.2,0,0,0,25,25,59
43373.64583,800,23,2.2,0,0,0,25,25,59
43373.64931,800,23,2.2,0,0,0,25,25,59
43373.65278,800,23,2.2,0,0,0,25,25,59
43373.65625,800,23,2.2,0,0,0,25,25,59
43373.65972,800,23,2.2,0,0,0,25,25,59
43373.66319,800,23,2.2,0,0,0,25,25,59
43373.66667,800,23,2.2,0,0,0,25,25,59
43373.67014,800,23,2.2,0,0,0,25,25,59
43373.67361,800,23,2.2,0,0,0,25,25,59
43373.67708,800,23,2.2,0,0,0,25,25,59
