timestamp,T_Canopy,evaporation,sp_co2,co2_actuation,sp_thermal_screen,thermal_screen,u_co2,sp_net_pipe_minimum,u_humidity_deficit,sp_humidity_deficit,u_vent_lee,sp_vent,u_vent_wind,sp_heat,u_heat,sp_min_vent_lee,co2_Air,rh_Air,T_Air,u_net_pipe_minimum,par,humidity_deficit,vent_lee,u_min_vent_lee,vent_wind,par_Out,rain,rad_Out,rh_Out,T_Out,airflow_Out,T_Rail_Pipe,sp_TopLight
2022-05-14 16:55:00,27.5,105.9,23.8,2.0,80.0,79.8,24.0,8.05,0.05,0.05,18.0,17.99995,18.0,8.05,8.1,100.0,388.0,74.0,25.2,8.1,253.0,6.04,88.4,100.0,75.9,1289.0,0.0,620.0,51.9,19.4,3.9,0.0,
2022-05-14 17:00:00,27.5,105.9,24.265,2.0,80.0,79.8,24.0,8.05,0.05,0.0,18.0,17.99995,18.0,8.05,8.1,100.0,388.0,80.0,24.1,8.1,253.0,4.37,88.4,100.0,75.9,1309.0,0.0,612.0,51.5,19.2,3.9,0.0,
2022-05-14 17:05:00,27.0,99.0,24.265,2.0,80.0,79.8,24.0,8.05,0.0,0.0,18.0,17.99995,18.0,8.05,8.1,100.0,384.0,84.8,23.9,8.1,224.0,3.28,88.4,100.0,75.9,1282.0,0.0,599.0,51.2,19.4,3.9,0.0,
2022-05-14 17:10:00,26.7,95.6,24.265,2.0,80.0,79.8,24.0,8.05,0.0,0.0,18.0,17.99995,18.0,8.05,8.1,100.0,387.0,80.2,24.4,8.1,212.0,4.4,94.6,100.0,88.4,1246.0,0.0,586.0,51.5,19.2,3.4,0.0,
2022-05-14 17:15:00,26.3,90.0,24.265,2.0,80.0,79.8,24.0,8.05,0.0,0.0,18.0,17.99995,18.0,8.05,8.1,100.0,387.0,81.4,23.8,8.1,199.0,3.99,94.6,100.0,88.4,1228.0,0.0,576.0,49.9,19.3,3.4,0.0,
2022-05-14 17:20:00,26.3,90.0,24.4,2.0,80.0,79.8,24.0,8.05,0.0,0.0,18.0,17.99995,18.0,8.05,8.1,100.0,383.0,83.9,23.5,8.1,169.0,3.4,94.6,100.0,88.4,1208.0,0.0,568.0,50.3,18.8,3.4,0.0,
2022-05-14 17:25:00,25.8,85.1,24.4,2.0,80.0,79.8,24.0,8.05,0.0,0.0,18.0,17.99995,18.0,8.05,8.1,100.0,387.0,80.7,23.8,8.1,158.0,4.14,94.6,100.0,88.4,1185.0,0.0,556.0,51.2,18.9,3.4,0.0,
2022-05-14 17:30:00,25.0,75.1,24.4,2.0,80.0,79.8,24.0,8.05,0.0,0.0,18.0,17.99995,18.0,8.05,8.1,100.0,387.0,79.6,23.5,8.1,153.0,4.31,94.6,100.0,88.4,1152.0,0.0,543.0,49.8,18.6,3.4,0.0,
2022-05-14 17:35:00,25.0,75.1,23.7,2.0,80.0,79.8,24.0,8.05,0.0,0.0,18.0,17.99995,18.0,8.05,8.1,100.0,386.0,85.9,23.1,8.1,158.0,2.91,94.6,100.0,88.4,1129.0,0.0,531.0,50.7,18.5,3.4,0.0,
2022-05-14 17:40:00,24.7,70.6,23.7,2.0,80.0,79.8,24.0,8.05,0.0,0.0,18.0,17.99995,18.0,8.05,8.1,100.0,389.0,81.0,23.6,8.1,145.0,4.03,94.6,100.0,88.4,1102.0,0.0,520.0,50.3,18.7,3.4,0.0,
2022-05-14 17:45:00,24.7,70.6,23.7,2.0,80.0,79.8,24.0,8.05,0.0,0.0,18.0,17.99995,18.0,8.05,8.1,100.0,391.0,78.1,23.1,8.1,121.0,4.52,94.6,100.0,88.4,1071.0,0.0,505.0,50.3,19.0,3.4,0.0,
2022-05-14 17:50:00,24.1,64.2,23.3,2.0,80.0,79.8,24.0,8.05,0.0,0.0,18.0,17.99995,18.0,8.05,8.1,100.0,388.0,86.2,22.8,8.1,112.0,2.8,94.6,100.0,88.4,1037.0,0.0,491.0,50.5,18.7,3.4,0.0,
2022-05-14 17:55:00,24.4,68.0,23.3,2.0,80.0,79.8,23.0,8.05,0.0,0.0,18.0,17.99995,18.0,8.05,8.1,100.0,387.0,83.2,23.6,8.1,107.0,3.57,94.6,100.0,88.4,1011.0,0.0,478.0,50.0,18.3,3.4,0.0,
2022-05-14 18:00:00,24.1,63.5,23.3,2.0,80.0,79.8,23.0,8.05,0.0,0.0,18.0,17.99995,18.0,8.05,8.1,100.0,391.0,78.5,23.4,8.1,105.0,4.51,94.6,100.0,88.4,975.0,0.0,462.0,50.2,18.6,3.4,0.0,
2022-05-14 18:05:00,24.1,63.5,23.4,2.0,80.0,79.8,23.0,8.05,0.0,0.0,18.0,17.99995,18.0,8.05,8.1,100.0,390.0,85.5,22.6,8.1,107.0,2.91,94.6,100.0,88.4,949.0,0.0,452.0,50.9,18.9,3.4,0.0,
2022-05-14 18:10:00,23.4,55.8,23.4,2.0,80.0,79.8,23.0,8.05,0.0,0.0,18.0,17.99995,18.0,8.05,8.1,100.0,388.0,79.7,23.6,8.1,102.0,4.31,94.6,100.0,89.0,923.0,0.0,440.0,49.8,18.9,3.4,0.0,
2022-05-14 18:15:00,23.0,50.8,23.4,2.0,80.0,79.8,23.0,8.05,0.0,0.0,18.0,17.99995,18.0,8.05,8.1,100.0,386.0,80.6,22.9,8.1,98.0,3.96,94.6,100.0,89.0,894.0,0.0,425.0,48.6,19.3,2.9,0.0,
2022-05-14 18:20:00,23.0,50.8,24.0,2.0,80.0,79.8,23.0,8.05,0.0,0.0,18.0,17.99995,18.0,8.05,8.1,100.0,386.0,86.1,22.3,8.1,391.0,2.74,99.6,100.0,89.0,859.0,0.0,411.0,49.1,19.1,2.9,0.0,
2022-05-14 18:25:00,23.5,55.9,24.0,2.0,80.0,79.8,24.0,8.05,0.0,0.0,18.0,17.99995,18.0,8.05,8.1,100.0,389.0,78.0,23.1,8.1,88.0,4.54,99.6,100.0,89.0,831.0,0.0,398.0,48.2,18.8,2.9,0.0,
2022-05-14 18:30:00,23.5,55.9,24.0,2.0,80.0,79.8,24.0,8.05,0.0,0.0,18.0,17.99995,18.0,8.05,8.1,100.0,387.0,82.9,22.2,8.1,91.0,3.35,99.6,100.0,89.0,797.0,0.0,381.0,50.5,18.3,2.9,0.0,
2022-05-14 18:35:00,22.8,48.1,22.8,2.0,80.0,79.8,24.0,8.05,0.0,0.0,18.0,17.99995,18.0,8.05,8.1,100.0,391.0,82.9,22.3,8.1,79.0,3.37,99.6,100.0,89.0,766.0,0.0,367.0,49.4,18.6,2.9,0.0,
2022-05-14 18:40:00,22.9,48.3,22.8,2.0,80.0,79.8,23.0,8.05,0.0,0.0,18.0,17.99995,18.0,8.05,8.1,100.0,388.0,81.2,22.5,8.1,271.0,3.75,99.6,100.0,89.0,736.0,0.0,354.0,50.1,18.8,2.9,0.0,
2022-05-14 18:45:00,22.3,44.2,22.8,2.0,80.0,79.8,23.0,8.05,0.0,0.0,18.0,17.99995,18.0,8.05,8.1,100.0,389.0,82.1,22.0,8.1,76.0,3.47,99.6,100.0,89.0,709.0,0.0,341.0,49.7,18.4,2.9,0.0,
2022-05-14 18:50:00,22.3,44.2,22.6,2.0,80.0,79.8,23.0,8.05,0.0,0.0,18.0,17.99995,18.0,8.05,8.1,100.0,386.0,80.9,22.0,8.1,71.0,3.7,99.6,100.0,89.0,684.0,0.0,332.0,49.9,18.6,2.9,0.0,
2022-05-14 18:55:00,22.3,42.9,22.6,2.0,80.0,79.8,23.0,8.05,0.0,0.0,18.0,17.99995,18.0,8.05,8.1,100.0,388.0,83.0,21.6,8.1,72.0,3.22,99.6,100.0,89.0,659.0,0.0,318.0,52.4,18.6,2.9,0.0,
2022-05-14 19:00:00,21.7,38.1,22.6,2.0,80.0,79.8,23.0,8.05,0.0,0.0,18.0,17.99995,18.0,8.05,8.1,100.0,389.0,81.1,21.4,8.1,70.0,3.54,99.6,100.0,89.0,627.0,0.0,304.0,51.9,18.2,2.9,0.0,
2022-05-14 19:05:00,21.7,38.1,22.6,2.0,80.0,79.8,23.0,8.05,0.0,0.0,18.0,17.99995,18.0,8.05,8.1,100.0,388.0,81.0,21.5,8.1,64.0,3.58,99.6,100.0,89.0,595.0,0.0,290.0,52.2,18.0,2.9,0.0,
2022-05-14 19:10:00,21.2,34.3,22.6,2.0,80.0,79.8,23.0,8.05,0.0,0.0,18.0,17.99995,18.0,8.05,8.1,85.0,388.0,81.7,21.1,8.1,61.0,3.36,100.0,100.0,89.0,566.0,0.0,275.0,51.7,18.1,2.9,0.0,
2022-05-14 19:15:00,21.2,34.3,22.6,2.0,80.0,79.8,23.0,8.05,0.0,0.0,18.0,17.99995,18.0,8.05,8.1,85.0,389.0,80.8,21.5,8.1,79.0,3.61,100.0,85.0,89.0,534.0,0.0,262.0,51.5,18.8,2.9,0.0,
2022-05-14 19:20:00,21.2,32.8,23.2,2.0,80.0,79.8,23.0,8.05,0.0,0.0,18.0,17.99995,18.0,8.05,8.1,85.0,392.0,83.2,21.1,8.1,56.0,3.09,100.0,85.0,89.0,502.0,0.0,246.0,51.8,18.3,2.9,0.0,
2022-05-14 19:25:00,21.0,31.3,23.2,2.0,80.0,79.8,23.0,8.05,0.0,0.0,18.0,17.99995,18.0,8.05,8.1,85.0,395.0,80.3,21.0,8.1,97.0,3.6,100.0,85.0,89.0,479.0,0.0,235.0,51.0,18.6,2.9,0.0,
2022-05-14 19:30:00,20.6,29.3,23.2,2.0,80.0,79.8,23.0,8.05,0.0,0.0,18.0,17.99995,18.0,8.05,8.1,77.0,394.0,80.4,20.7,8.1,89.0,3.52,100.0,85.0,89.0,454.0,0.0,222.0,49.8,18.5,2.9,0.0,
2022-05-14 19:35:00,20.6,29.3,22.5,2.0,80.0,79.8,23.0,8.05,0.0,0.0,18.0,17.99995,18.0,8.05,8.1,77.0,394.0,82.5,20.4,8.1,47.0,3.09,100.0,77.0,99.6,423.0,0.0,208.0,50.3,18.3,2.4,0.0,
2022-05-14 19:40:00,20.3,27.6,22.5,2.0,80.0,79.8,23.0,8.05,0.0,0.0,18.0,17.99995,18.0,8.05,8.1,77.0,393.0,81.0,20.5,8.1,51.0,3.37,100.0,77.0,99.6,397.0,0.0,196.0,51.2,18.2,2.4,0.0,
2022-05-14 19:45:00,20.1,27.0,22.5,2.0,80.0,79.8,23.0,8.05,0.0,0.0,18.0,17.99995,18.0,8.05,8.1,60.0,392.0,84.1,20.2,8.1,45.0,2.77,100.0,77.0,99.6,369.0,0.0,183.0,51.2,18.4,2.4,0.0,
2022-05-14 19:50:00,20.1,27.0,21.9,2.0,80.0,79.8,23.0,8.05,0.0,0.0,18.0,17.99995,18.0,8.05,8.1,62.0,393.0,83.1,20.4,8.1,39.0,2.98,100.0,60.0,99.6,344.0,0.0,170.0,51.5,18.1,2.4,0.0,
2022-05-14 19:55:00,20.9,36.2,21.9,2.0,80.0,79.8,22.0,8.05,0.0,0.0,18.0,17.99995,18.0,8.05,8.1,62.0,397.0,80.4,20.3,8.1,34.0,3.44,100.0,62.0,99.6,317.0,0.0,157.0,51.4,17.9,2.4,0.0,
2022-05-14 20:00:00,20.9,36.2,21.9,2.0,80.0,79.8,22.0,8.05,0.0,19.742,18.0,17.99995,18.0,8.05,8.1,60.0,395.0,82.4,20.0,8.1,32.0,3.03,100.0,62.0,99.6,291.0,0.0,146.0,51.8,18.0,2.4,0.0,
2022-05-14 20:05:00,20.3,29.8,21.0,2.0,80.0,79.8,22.0,8.05,19.74,19.742,18.0,17.99995,18.0,8.05,8.1,60.0,397.0,82.2,19.7,8.1,29.0,3.02,100.0,60.0,99.6,269.0,0.0,132.0,51.7,18.0,2.4,0.0,
2022-05-14 20:10:00,20.9,34.6,21.0,2.0,80.0,79.8,21.0,8.05,19.74,19.742,18.0,17.99995,18.0,8.05,8.1,50.0,399.0,74.4,20.6,8.1,27.0,4.57,100.0,60.0,99.6,245.0,0.0,121.0,52.1,17.9,2.4,0.0,
2022-05-14 20:15:00,21.2,37.0,21.0,2.0,80.0,79.8,21.0,8.05,19.74,19.742,18.0,17.99995,18.0,8.05,8.1,50.0,399.0,69.1,21.1,8.1,25.0,5.68,100.0,50.0,99.6,222.0,0.0,109.0,52.5,17.8,1.9,0.0,
2022-05-14 20:20:00,21.2,37.0,20.5,2.0,80.0,79.8,21.0,8.05,19.74,19.742,18.0,17.99995,18.0,8.05,8.1,50.0,400.0,65.0,21.0,8.1,23.0,6.4,100.0,50.0,99.6,202.0,0.0,97.0,53.5,17.7,1.9,0.0,
2022-05-14 20:25:00,21.1,35.0,20.5,2.0,80.0,79.8,21.0,8.05,19.74,19.742,18.0,17.99995,18.0,8.05,8.1,50.0,399.0,61.7,21.0,8.1,20.0,7.0,100.0,50.0,99.6,177.0,0.0,86.0,54.1,17.5,1.9,0.0,
2022-05-14 20:30:00,20.4,31.4,20.5,2.0,80.0,79.8,21.0,8.05,19.74,1.4,18.0,17.99995,18.0,8.05,8.1,75.0,398.0,59.6,21.1,8.1,19.0,7.43,100.0,50.0,99.6,160.0,0.0,77.0,54.1,17.2,1.9,0.0,
2022-05-14 20:35:00,20.4,31.4,20.4,2.0,80.0,79.8,21.0,8.05,1.4,1.4,18.0,17.99995,18.0,8.05,8.1,75.0,398.0,59.5,20.6,8.1,19.0,7.24,100.0,75.0,99.6,142.0,0.0,68.0,55.1,17.2,1.9,0.0,
2022-05-14 20:40:00,18.7,21.4,20.4,2.0,80.0,79.8,20.0,8.05,1.4,1.4,18.0,17.99995,18.0,8.05,8.1,75.0,400.0,77.1,18.7,8.1,16.0,3.66,75.2,75.0,46.7,125.0,0.0,58.0,55.6,17.0,1.9,0.0,
2022-05-14 20:45:00,18.7,21.4,20.4,2.0,79.0,79.8,20.0,8.05,1.4,2.24,18.0,17.21586,18.0,8.05,8.1,84.0,399.0,84.1,18.9,8.1,14.0,2.57,75.2,75.0,37.7,106.0,0.0,50.0,56.3,16.9,1.9,0.0,
2022-05-14 20:50:00,19.5,26.5,20.0,2.0,77.0,79.0,20.0,8.05,2.24,19.742,17.2,17.99995,17.2,8.05,8.1,17.0,403.0,75.7,19.8,8.1,12.0,4.14,83.6,84.0,70.8,91.0,0.0,41.0,56.4,16.8,1.9,0.0,
2022-05-14 20:55:00,19.7,27.7,20.0,2.0,74.0,77.0,20.0,8.05,19.74,19.742,18.0,17.60795,18.0,8.05,8.1,27.0,403.0,70.7,20.2,8.1,10.0,5.11,71.7,17.0,70.8,76.0,0.0,34.0,56.7,16.6,1.9,0.0,
2022-05-14 21:00:00,19.7,27.3,20.0,2.0,71.0,77.0,20.0,8.05,19.74,19.742,17.6,17.99995,17.6,8.05,8.1,45.0,405.0,68.2,20.2,8.1,9.0,5.55,71.7,27.0,70.8,63.0,0.0,26.0,56.8,16.6,1.9,0.0,
2022-05-14 21:05:00,19.7,27.3,18.6,2.0,66.0,74.0,20.0,8.05,19.74,19.742,18.0,17.804,18.0,8.05,8.1,49.0,404.0,65.2,20.1,8.1,7.0,6.04,71.7,45.0,70.8,49.0,0.0,20.0,57.5,16.6,1.9,0.0,
2022-05-14 21:10:00,19.6,26.5,18.6,2.0,58.0,71.0,19.0,8.05,19.74,19.742,17.8,17.99995,17.8,8.05,8.1,55.0,406.0,63.3,20.0,8.1,6.0,6.33,71.7,49.0,70.8,37.0,0.0,15.0,57.8,16.4,1.9,0.0,
2022-05-14 21:15:00,18.5,45.0,18.6,2.0,47.0,58.0,19.0,8.05,19.74,19.742,18.0,17.902,18.0,8.05,8.1,57.0,406.0,62.0,19.9,8.1,4.0,6.52,62.7,55.0,62.7,28.0,0.0,10.0,59.2,16.3,1.9,0.0,
2022-05-14 21:20:00,18.5,45.0,19.4,2.0,23.0,47.0,19.0,8.05,19.74,19.742,17.9,17.99995,17.9,8.05,8.1,55.0,405.0,60.9,19.4,8.1,2.0,6.52,62.7,57.0,62.7,22.0,0.0,7.0,60.5,16.2,1.9,0.0,
2022-05-14 21:25:00,18.1,43.8,19.4,2.0,0.0,47.0,19.0,8.05,19.74,19.742,18.0,17.951,18.0,8.05,8.1,56.0,407.0,60.7,19.1,8.1,1.0,6.43,55.2,55.0,41.7,15.0,0.0,3.0,60.2,16.0,1.9,0.0,
2022-05-14 21:30:00,18.1,43.8,18.6,2.0,27.0,23.8,19.0,8.05,19.74,19.742,18.0,17.99995,18.0,8.05,8.1,55.0,405.0,60.6,18.8,8.1,0.0,6.34,55.6,56.0,30.2,12.0,0.0,2.0,58.7,16.0,1.9,0.0,
2022-05-14 21:35:00,17.5,41.7,18.2,2.0,47.0,26.9,19.0,8.05,19.74,19.742,18.0,17.9755,18.0,8.05,8.1,55.0,405.0,61.0,18.5,8.1,0.0,6.16,55.2,55.0,25.2,5.0,0.0,0.0,57.7,16.0,1.9,0.0,
2022-05-14 21:40:00,17.5,41.5,18.2,2.0,0.0,46.9,18.0,8.05,19.74,19.742,18.0,16.50851,18.0,8.05,8.1,57.0,405.0,61.2,18.4,8.1,0.0,6.09,55.2,55.0,18.9,3.0,0.0,1.0,57.9,15.9,1.9,0.0,
2022-05-14 21:45:00,17.3,40.4,18.2,2.0,0.0,44.0,18.0,8.05,19.74,19.742,16.5,16.49632,16.5,8.05,8.1,57.0,406.0,61.0,18.2,8.1,0.0,6.05,56.6,57.0,43.5,2.0,0.0,1.0,58.4,15.9,1.9,0.0,
2022-05-14 21:50:00,17.3,40.4,17.2,2.0,0.0,41.0,18.0,8.05,19.74,19.742,16.5,15.64861,16.5,8.05,8.1,68.0,407.0,60.4,18.0,8.1,0.0,6.07,56.6,57.0,43.5,2.0,0.0,0.0,59.1,15.8,1.9,0.0,
2022-05-14 21:55:00,17.0,39.2,17.2,2.0,0.0,38.0,17.0,8.05,19.74,19.742,15.6,15.64251,15.6,8.05,8.1,68.0,410.0,60.1,17.7,8.1,0.0,6.01,76.1,68.0,52.1,1.0,0.0,0.0,59.5,15.8,1.9,0.0,
2022-05-14 22:00:00,16.3,36.6,17.2,2.0,0.0,0.1,17.0,8.05,19.74,19.742,15.6,15.21866,15.6,8.05,8.1,79.0,409.0,59.9,17.5,8.1,0.0,5.97,76.1,68.0,52.1,2.0,0.0,1.0,60.1,15.7,1.9,0.0,
2022-05-14 22:05:00,16.3,36.6,17.2,2.0,0.0,0.1,17.0,8.05,19.74,19.961,15.2,14.75003,15.2,8.05,8.1,73.0,405.0,60.1,17.3,8.1,0.0,5.87,90.1,79.0,52.1,1.0,0.0,0.0,60.9,15.6,1.9,0.0,
2022-05-14 22:10:00,16.2,35.3,17.2,2.0,0.0,0.1,17.0,8.05,19.95,19.961,14.8,14.53813,14.8,8.05,8.1,79.0,407.0,60.2,17.1,8.1,0.0,5.78,100.0,73.0,67.1,1.0,0.0,1.0,61.3,15.6,1.9,0.0,
2022-05-14 22:15:00,16.2,35.3,17.2,2.0,0.0,0.1,17.0,8.05,19.95,19.961,14.5,14.11562,14.5,8.05,8.1,79.0,405.0,60.4,16.7,8.1,0.0,5.62,100.0,79.0,67.1,2.0,0.0,0.0,62.3,15.4,1.9,0.0,
2022-05-14 22:20:00,15.7,33.3,17.3,2.0,0.0,0.1,17.0,8.05,19.95,19.961,14.1,13.92795,14.1,8.05,8.1,79.0,409.0,61.0,16.6,8.1,0.0,5.5,100.0,79.0,90.5,1.0,0.0,0.0,62.9,15.3,1.9,0.0,
2022-05-14 22:25:00,15.5,31.6,17.3,2.0,0.0,0.1,17.0,8.05,19.95,19.961,13.9,13.7167,13.9,8.05,8.1,84.0,410.0,62.0,16.4,8.1,0.0,5.3,100.0,79.0,99.6,1.0,0.0,2.0,63.4,15.2,1.9,0.0,
2022-05-14 22:30:00,15.4,31.2,17.3,2.0,0.0,0.1,17.0,8.05,19.95,19.961,13.7,13.62285,13.7,8.05,8.1,86.0,411.0,62.4,16.3,8.1,0.0,5.21,100.0,84.0,99.6,1.0,0.0,0.0,64.1,15.1,1.9,0.0,
2022-05-14 22:35:00,15.4,31.2,16.5,2.0,0.0,0.1,17.0,8.05,19.95,19.961,13.6,13.40621,13.6,8.05,8.1,74.0,411.0,62.7,16.0,8.1,0.0,5.07,100.0,86.0,99.6,1.0,0.0,0.0,65.0,15.1,1.9,0.0,
2022-05-14 22:40:00,15.2,29.8,16.5,2.0,0.0,0.1,17.0,8.05,19.95,19.961,13.4,13.35927,13.4,8.05,8.1,76.0,410.0,64.3,16.1,8.1,0.0,4.88,100.0,74.0,99.6,1.0,0.0,0.0,65.8,14.9,1.9,0.0,
2022-05-14 22:45:00,15.1,29.4,16.5,2.0,0.0,0.1,17.0,8.05,19.95,19.961,13.4,13.25097,13.4,8.05,8.1,78.0,413.0,65.2,15.9,8.1,0.0,4.7,100.0,76.0,99.6,1.0,0.0,0.0,66.6,14.8,1.9,0.0,
2022-05-14 22:50:00,15.1,29.4,16.1,2.0,0.0,0.1,17.0,8.05,19.95,19.961,13.3,13.22752,13.3,8.05,8.1,79.0,414.0,66.1,15.9,8.1,0.0,4.58,100.0,78.0,99.6,1.0,0.0,0.0,67.6,14.7,1.9,0.0,
2022-05-14 22:55:00,15.0,28.6,16.1,2.0,0.0,0.1,16.0,8.05,19.95,19.961,13.2,13.31059,13.2,8.05,8.1,64.0,413.0,67.0,15.8,8.1,0.0,4.43,100.0,79.0,99.6,1.0,0.0,0.0,68.5,14.7,1.9,0.0,
2022-05-14 23:00:00,15.0,28.6,16.1,2.0,0.0,0.1,16.0,8.05,19.95,19.961,13.3,13.29884,13.3,8.05,8.1,65.0,414.0,67.7,15.8,8.1,0.0,4.34,100.0,64.0,99.6,1.0,0.0,0.0,69.2,14.5,1.9,0.0,
2022-05-14 23:05:00,14.8,28.3,15.5,2.0,0.0,0.1,16.0,8.05,19.95,19.961,13.3,13.49569,13.3,8.05,8.1,57.0,416.0,68.5,15.7,8.1,0.0,4.21,100.0,65.0,99.6,1.0,0.0,1.0,70.2,14.3,1.9,0.0,
2022-05-14 23:10:00,14.7,27.1,15.5,2.0,0.0,0.1,16.0,8.05,19.95,19.961,13.5,13.56737,13.5,8.05,8.1,55.0,417.0,69.3,15.5,8.1,0.0,4.05,100.0,57.0,99.6,0.0,0.0,0.0,70.8,14.2,1.8,0.0,
2022-05-14 23:15:00,14.6,26.5,15.5,2.0,0.0,0.1,16.0,8.05,19.95,19.961,13.6,13.66582,13.6,8.05,8.1,53.0,421.0,69.7,15.4,8.1,0.0,3.97,100.0,55.0,99.6,2.0,0.0,0.0,71.3,14.1,1.8,0.0,
2022-05-14 23:20:00,14.6,26.5,15.3,2.0,0.0,0.1,16.0,8.05,19.95,19.961,13.7,13.7328,13.7,8.05,8.1,44.0,422.0,70.3,15.2,8.1,0.0,3.85,89.2,53.0,89.3,2.0,0.0,0.0,72.0,13.9,1.8,0.0,
2022-05-14 23:25:00,14.4,26.0,15.3,2.0,0.0,0.1,15.0,8.05,19.95,19.961,13.7,13.782,13.7,8.05,8.1,42.0,425.0,70.8,15.1,8.1,0.0,3.76,89.2,44.0,89.3,1.0,0.0,0.0,72.4,13.7,1.8,0.0,
2022-05-14 23:30:00,14.1,25.0,15.3,2.0,0.0,0.1,15.0,8.05,19.95,19.961,13.8,13.8155,13.8,8.05,8.1,42.0,426.0,71.3,15.0,8.1,0.0,3.67,78.2,42.0,78.2,1.0,0.0,0.0,72.8,13.6,1.8,0.0,
2022-05-14 23:35:00,14.1,25.0,15.1,2.0,0.0,0.1,15.0,8.05,19.95,19.961,13.8,13.80839,13.8,8.05,8.1,32.0,430.0,71.9,14.9,8.1,0.0,3.57,65.7,42.0,65.8,1.0,0.0,0.0,73.5,13.4,1.8,0.0,
2022-05-14 23:40:00,14.0,24.1,15.1,2.0,0.0,0.1,15.0,8.05,19.95,19.961,13.8,13.82514,13.8,8.05,8.1,31.0,431.0,72.4,14.9,8.1,0.0,3.51,65.7,32.0,65.8,1.0,0.0,1.0,74.0,13.3,1.8,0.0,
2022-05-14 23:45:00,14.0,24.1,15.1,2.0,0.0,0.1,15.0,8.05,19.95,19.961,13.8,13.8407,13.8,8.05,8.1,26.0,429.0,72.6,14.7,8.1,0.0,3.44,55.7,31.0,55.7,1.0,0.0,0.0,74.4,13.2,1.8,0.0,
2022-05-14 23:50:00,14.0,23.2,14.7,2.0,8.0,0.1,15.0,8.05,19.95,19.961,13.8,13.84905,13.8,8.05,8.1,26.0,427.0,73.2,14.7,8.1,0.0,3.37,55.7,26.0,55.7,1.0,0.0,0.0,74.6,13.2,1.8,0.0,
2022-05-14 23:55:00,13.8,21.8,14.7,2.0,6.0,7.8,15.0,8.05,19.95,19.961,13.8,13.83302,13.8,8.05,8.1,21.0,427.0,73.9,14.7,8.1,0.0,3.28,55.7,26.0,55.7,1.0,0.0,0.0,74.6,13.2,1.3,0.0,
2022-05-15 00:00:00,13.7,20.4,11.9052,2.0,12.0,6.0,15.0,8.05,19.95,19.961,13.8,13.89866,13.8,8.05,8.1,20.0,426.0,74.3,14.6,8.1,0.0,3.21,55.7,21.0,55.7,1.0,0.0,0.0,74.6,13.2,0.8,0.0,
2022-05-15 00:05:00,13.7,20.4,11.9045,2.0,12.0,11.8,12.0,8.05,19.95,19.961,13.9,13.89066,13.9,8.05,8.1,20.0,427.0,74.8,14.7,8.1,0.0,3.17,47.7,20.0,47.8,1.0,0.0,0.0,74.7,13.1,0.3,0.0,
2022-05-15 00:10:00,14.0,20.6,11.9038,2.0,23.0,11.8,12.0,8.05,19.95,19.961,13.9,13.98684,13.9,8.05,8.1,15.0,423.0,75.1,14.6,8.1,0.0,3.11,47.7,20.0,47.8,1.0,0.0,0.0,74.8,13.2,0.0,0.0,
2022-05-15 00:15:00,13.9,20.8,14.6,2.0,23.0,22.8,12.0,8.05,19.95,19.961,14.0,13.98284,14.0,8.05,8.1,15.0,430.0,75.6,14.5,8.1,0.0,3.03,47.7,15.0,47.8,1.0,0.0,0.0,74.9,13.1,0.0,0.0,
2022-05-15 00:20:00,13.9,20.8,14.6,2.0,31.0,22.8,15.0,8.05,19.95,19.961,14.0,14.11108,14.0,8.05,8.1,12.0,429.0,75.9,14.6,8.1,0.0,3.01,47.7,15.0,47.8,1.0,0.0,1.0,75.2,13.1,0.9,0.0,
2022-05-15 00:25:00,13.8,20.5,14.6,2.0,31.0,30.8,15.0,8.05,19.95,19.961,14.1,14.10908,14.1,8.05,8.1,12.0,430.0,76.2,14.5,8.1,0.0,2.95,39.2,12.0,39.3,1.0,0.0,0.0,75.6,13.0,0.6,0.0,
2022-05-15 00:30:00,13.8,20.5,14.6,2.0,31.0,30.8,15.0,8.05,19.95,19.961,14.1,14.17323,14.1,8.05,8.1,10.0,430.0,76.5,14.5,8.1,0.0,2.92,31.4,12.0,31.4,1.0,0.0,0.0,75.9,12.9,0.2,0.0,
2022-05-15 00:35:00,13.6,20.3,14.6,2.0,31.0,30.8,15.0,8.05,19.95,19.961,14.2,14.17223,14.2,8.05,8.1,10.0,432.0,77.1,14.5,8.1,0.0,2.84,31.4,10.0,31.4,1.0,0.0,0.0,76.3,12.8,0.0,0.0,
2022-05-15 00:40:00,13.7,20.3,14.6,2.0,40.0,30.8,15.0,8.05,19.95,19.961,14.2,14.29439,14.2,8.05,8.1,5.0,431.0,77.1,14.4,8.1,0.0,2.82,23.5,10.0,23.5,1.0,0.0,0.0,76.5,12.7,0.0,0.0,
2022-05-15 00:45:00,13.8,20.4,14.6,2.0,40.0,39.8,15.0,8.05,19.95,19.961,14.3,14.29389,14.3,8.05,8.1,5.0,429.0,77.8,14.5,8.1,0.0,2.75,19.0,5.0,17.4,1.0,0.0,0.0,77.0,12.7,0.5,0.0,
2022-05-15 00:50:00,13.8,20.4,14.4,2.0,50.0,39.8,15.0,8.05,19.95,19.961,14.3,14.35499,14.3,8.05,8.1,3.0,428.0,78.3,14.5,8.1,0.0,2.69,13.0,5.0,11.4,2.0,0.0,0.0,77.2,12.6,0.3,0.0,
