Date,Temp (F),RH (%),Light Bench 1 Final State (%),Light Bench 2 Final State (%),Light Bench 3 Final State (%),Shade Roof Current Timed Position (%),PAD Vent Shutter Current Timed Position (%),Exhaust Fans VFD Current Timed Position (%),PPFD (umol/m2/s),DLI (mol/m2/d),Daily DLI
12/11/2020 2:10,60.6,40.7,100,100,100,0,0,0,316.5642,16.288490685,
12/11/2020 2:15,60.7,40.8,100,100,100,0,0,0,316.5302,16.383449745,
12/11/2020 2:20,60.7,41.1,100,100,100,0,0,0,316.4574,16.478386965,
12/11/2020 2:25,60.9,41.2,100,100,100,0,0,0,316.4426,16.573319745,
12/11/2020 2:30,60.9,41.2,100,100,100,0,0,0,316.4428,16.668252585,
12/11/2020 2:35,61,41.4,100,100,100,0,0,0,316.5594,16.763220405,
12/11/2020 2:40,61.1,41.4,100,100,100,0,0,0,316.4574,16.858157625,
12/11/2020 2:45,61.2,41.5,100,100,100,0,0,0,316.3988,16.953077265,
12/11/2020 2:50,61.2,41.8,100,100,100,0,0,0,316.3164,17.047972185,
12/11/2020 2:55,61.2,41.9,100,100,100,0,0,0,316.321,17.142868485,
12/11/2020 3:00,61.4,42,100,100,100,0,57.13,22.4,316.0538,17.237684625,
12/11/2020 3:05,61.8,42.1,100,100,100,0,100,38.98,315.9806,17.332478805,
12/11/2020 3:10,62.3,42.4,100,100,100,0,100,44.26,315.929,17.427257505,
12/11/2020 3:15,62.8,42.7,100,100,100,0,100,51.97,315.898,17.522026905,
12/11/2020 3:20,62.6,42.5,100,100,100,0,100,56.93,315.9662,17.616816765,
12/11/2020 3:25,61.7,41.8,100,100,100,0,100,56.93,315.9708,17.711608005,
12/11/2020 3:30,60.9,41.3,100,100,100,0,100,54.23,316.0684,17.806428525,
12/11/2020 3:35,60.5,41.1,7,9,10,0,100,50.74,63.21652636,17.825393482908,
12/11/2020 3:40,60,41.5,0,0,0,0,100,45.06,0.03404232,17.825403695604,
12/11/2020 3:45,59.5,42.1,0,0,0,0,100,37.89,0.01458956,17.825408072472,
12/11/2020 3:50,59,43,0,0,0,0,99.61,0,0.05349508,17.825424120996,
12/11/2020 3:55,58.4,43.7,0,0,0,0,9.92,0,0.0389055,17.825435792646,
12/11/2020 4:00,57.9,44.6,0,0,0,0,0,0,0.0389055,17.825447464296,
12/11/2020 4:05,57.4,45.2,0,0,0,0,0,0,0.02431594,17.825454759078,
12/11/2020 4:10,56.9,45.9,0,0,0,0,0,0,0.04376868,17.825467889682,
12/11/2020 4:15,56.6,46.4,0,0,0,0,0,0,0.05835826,17.82548539716,
12/11/2020 4:20,56.3,46.9,0,0,0,0,0,0,0.0486319,17.82549998673,
12/11/2020 4:25,56.1,47.4,0,0,0,0,0,0,0.04863188,17.825514576294,
12/11/2020 4:30,55.8,47.7,0,0,0,0,0,0,0.03404232,17.82552478899,
12/11/2020 4:35,55.6,48.2,0,0,0,0,0,0,0.02431594,17.825532083772,
12/11/2020 4:40,55.4,48.6,0,0,0,0,0,0,0.02431594,17.825539378554,
12/11/2020 4:45,55.4,48.7,0,0,0,0,0,0,0.01458956,17.825543755422,
12/11/2020 4:50,55.4,48.8,0,0,0,0,0,0,0.02917912,17.825552509158,
12/11/2020 4:55,55.3,49.1,0,0,0,0,0,0,0.01945276,17.825558344986,
12/11/2020 5:00,55.2,49.4,0,0,0,0,0,0,0.03890552,17.825570016642,
12/11/2020 5:05,55.1,49.7,0,0,0,0,0,0,0.01458956,17.82557439351,
12/11/2020 5:10,55.1,50,0,0,0,0,0,0,0.0389055,17.82558606516,
12/11/2020 5:15,55,50.2,0,0,0,0,0,0,0.03404232,17.825596277856,
12/11/2020 5:20,55.2,50.5,0,0,0,0,0,0,0.05349506,17.825612326374,
12/11/2020 5:25,55.9,50.2,0,0,0,0,0,0,2.4121396,17.826335968254,
12/11/2020 5:30,56.2,49.7,0,0,0,0,0,0,3.496632,17.827384957854,
12/11/2020 5:35,56.6,49.3,0,0,0,0,0,0,3.46259,17.828423734854,
12/11/2020 5:40,57.2,48.8,0,0,0,0,0,0,3.49663,17.829472723854,
12/11/2020 5:45,57.9,48.1,0,0,0,0,0,0,3.438272,17.830504205454,
12/11/2020 5:50,58.1,47.6,0,0,0,0,0,0,3.399368,17.831524015854,
12/11/2020 5:55,58.5,47.3,0,0,0,0,0,0,5.9999575,17.833324003104,
12/11/2020 6:00,59.5,46.5,0,0,0,0,0,0,7.061348,17.835442407504,
12/11/2020 6:05,60,45.6,0,0,0,0,0,0,6.691746,17.837449931304,
12/11/2020 6:10,59.9,45.4,0,0,0,0,0,0,6.672294,17.839451619504,
12/11/2020 6:15,60.8,44.9,0,0,0,0,0,0,6.613934,17.841435799704,
12/11/2020 6:20,61.9,43.7,0,0,0,0,0,0,6.497216,17.843384964504,
12/11/2020 6:25,62,43.2,0,0,0,0,0,0,6.487492,17.845331212104,
12/11/2020 6:30,62.1,43.3,0,0,0,0,0,0,6.482628,17.847276000504,
12/11/2020 6:35,63,42.7,0,0,0,0,0,0,6.53126,17.849235378504,
12/11/2020 6:40,63.5,42,0,0,0,0,0,0,6.492356,17.851183085304,
12/11/2020 6:45,63.5,42.1,0,0,0,0,0,0,6.268646,17.853063679104,
12/11/2020 6:50,64,41.8,0,0,0,0,0,0,6.322144,17.854960322304,
12/11/2020 6:55,64.7,41.3,0,0,0,0,0,0,6.356186,17.856867178104,
12/11/2020 7:00,64.9,41.1,0,0,0,0,0,0,6.297828,17.858756526504,
12/11/2020 7:05,64.8,41.2,0,0,0,0,0,0,6.453448,17.860692560904,
12/11/2020 7:10,65.3,41,0,0,0,0,0,0,6.774422,17.8627248875039,
12/11/2020 7:15,65.4,40.6,0,0,0,0,0,0,7.396906,17.8649439593039,
12/11/2020 7:20,65.1,40.9,0,0,0,0,0,0,8.126386,17.8673818751039,
12/11/2020 7:25,65.1,40.9,0,0,0,0,0,0,9.128204,17.8701203363039,
12/11/2020 7:30,65.6,40.6,0,0,0,0,0,0,10.5044875,17.8732716825539,
12/11/2020 7:35,65.5,40.5,83,86,85,31.67,0,0,143.6489,17.9163663525539,
12/11/2020 7:40,65.6,40.6,100,100,100,100,0,0,344.688,0.1034064,17.9163663525539
12/11/2020 7:45,67.3,39.5,100,100,100,100,0,0,350.5484,0.10516452,
12/11/2020 7:50,68.4,38.3,100,100,100,100,0,0,353.7724,0.21129624,
12/11/2020 7:55,68.5,37.9,100,100,100,100,0,0,358.3734,0.31880826,
12/11/2020 8:00,68.9,37.7,100,100,100,100,0,0,363.8976,0.42797754,
12/11/2020 8:05,69.1,37.7,100,100,100,100,0,0,370.356,0.53908434,
12/11/2020 8:10,68.8,37.8,100,100,100,100,0,0,370.1226,0.65012112,
12/11/2020 8:15,69.1,38,100,100,100,100,0,0,373.1618,0.76206966,
12/11/2020 8:20,68.8,38,100,100,100,100,0,0,381.2008,0.8764299,
12/11/2020 8:25,69.1,38.1,100,100,100,100,0,0,380.9772,0.99072306,
12/11/2020 8:30,69.1,38.1,100,100,100,100,0,0,381.9888,1.1053197,
12/11/2020 8:35,68.9,38.5,100,100,100,100,0,0,380.0434,1.21933272,
12/11/2020 8:40,69.1,38.5,100,100,100,100,0,0,378.745,1.33295622,
12/11/2020 8:45,69,38.6,100,100,100,100,0,0,379.0174,1.44666144,
12/11/2020 8:50,69.1,38.9,100,100,100,100,0,0,384.7852,1.562097,
12/11/2020 8:55,69,39.2,32,29,30,100,0,0,138.16314,1.603545942,
12/11/2020 9:00,68.6,39.7,0,0,0,100,0,0,86.79814,1.629585384,
12/11/2020 9:05,67.8,40.3,88,91,90,100,0,0,289.01325,1.716289359,
12/11/2020 9:10,67.8,40.8,100,100,100,100,0,0,411.3238,1.839686499,
12/11/2020 9:15,68.5,40.5,100,100,100,100,0,0,405.366,1.961296299,
12/11/2020 9:20,68.7,40.2,100,100,100,100,0,0,403.878,2.082459699,
12/11/2020 9:25,69.2,40.2,32,34,30,100,0,0,213.87324,2.146621671,
12/11/2020 9:30,68.8,40.3,0,0,0,100,0,0,97.14718,2.175765825,
12/11/2020 9:35,68,40.8,78,76,80,100,0,0,232.94648,2.245649769,
12/11/2020 9:40,68.3,41.3,100,100,100,100,0,0,428.9624,2.374338489,
12/11/2020 9:45,68.7,41.1,100,100,100,100,0,0,425.2228,2.501905329,
12/11/2020 9:50,69.4,40.9,100,100,100,100,0,0,433.4024,2.631926049,
12/11/2020 9:55,69.6,40.5,22,24,20,100,0,0,185.5404,2.687588169,
12/11/2020 10:00,69.4,40.8,0,0,0,100,0,0,104.68992,2.718995145,
12/11/2020 10:05,68.3,41.2,73,71,70,100,0,0,225.16074,2.786543367,
12/11/2020 10:10,68.6,41.7,100,100,100,100,0,0,403.3574,2.907550587,
12/11/2020 10:15,68.9,41.4,100,100,100,100,0,0,401.0038,3.027851727,
12/11/2020 10:20,69.4,41.2,100,100,100,100,0,0,403.2072,3.148813887,
12/11/2020 10:25,69.6,41,27,24,25,100,0,0,183.8042,3.203955147,
12/11/2020 10:30,69.2,41.1,0,0,0,100,0,0,135.8724,3.244716867,
12/11/2020 10:35,68.3,41.4,68,66,70,100,0,0,270.1014,3.325747287,
12/11/2020 10:40,68.4,41.4,100,100,100,100,0,0,466.7298,3.465766227,
12/11/2020 10:45,69.4,40.7,100,100,100,100,0,0,470.495,3.606914727,
12/11/2020 10:50,70.3,39.7,100,100,100,100,0,0,470.455,3.748051227,
12/11/2020 10:55,70.9,38.8,32,34,30,100,0,0,298.8576,3.837708507,
12/11/2020 11:00,70.8,38.5,0,0,0,100,0,0,227.8354,3.906059127,
12/11/2020 11:05,70.5,38.5,0,0,0,100,0,0,242.0264,3.97866704699999,
12/11/2020 11:10,70.4,38.3,0,0,0,100,0,0,300.1414,4.068709467,
12/11/2020 11:15,70.6,38,0,0,0,100,0,0,237.7904,4.140046587,
12/11/2020 11:20,70.1,38.1,0,0,0,100,0,0,194.0462,4.198260447,
12/11/2020 11:25,69.5,38,53,56,55,100,0,0,209.832,4.261210047,
12/11/2020 11:30,69.6,38.2,100,100,100,100,0,0,556.0132,4.428014007,
12/11/2020 11:35,70.5,38,27,24,25,100,0,0,480.556,4.572180807,
12/11/2020 11:40,70.7,37.1,0,0,0,100,0,0,370.1566,4.683227787,
12/11/2020 11:45,70.8,36.9,0,0,0,100,0,0,299.8202,4.773173847,
12/11/2020 11:50,70.6,36.7,0,0,0,100,0,0,474.4768,4.915516887,
12/11/2020 11:55,70.5,36.6,0,0,0,100,0,0,298.7942,5.005155147,
12/11/2020 12:00,70.8,36.3,0,0,0,100,0,0,148.5168,5.049710187,
12/11/2020 12:05,70.8,36.3,0,0,0,100,0,0,114.5134,5.084064207,
12/11/2020 12:10,70.8,36.3,0,0,0,100,0,0,112.4612,5.117802567,
12/11/2020 12:15,70.7,36.3,53,51,50,100,0,0,192.5384,5.175564087,
12/11/2020 12:20,70.9,36.1,100,100,100,100,0,0,448.61675,5.31014911199999,
12/11/2020 12:25,71.7,35.6,100,100,100,100,0,0,641.61,5.502632112,
12/11/2020 12:30,72.4,35,100,100,100,100,54.47,22.03,714.6016,5.717012592,
12/11/2020 12:35,72.6,35.2,42,39,40,100,100,38.91,511.3106,5.870405772,
12/11/2020 12:40,72.1,35.5,0,0,0,100,100,38.56,316.3162,5.965300632,
12/11/2020 12:45,72.1,35.8,0,0,0,100,100,36.93,294.5534,6.05366665199999,
12/11/2020 12:50,71.3,35.8,0,0,0,100,100,12.94,360.644,6.16185985199999,
12/11/2020 12:55,70.7,36.2,0,0,0,100,42.87,0,257.856,6.239216652,
12/11/2020 13:00,70.8,36,0,0,0,100,0,0,173.1102,6.29114971199999,
12/11/2020 13:05,70.8,35.7,0,0,0,100,0,0,126.5644,6.32911903199999,
12/11/2020 13:10,70.8,35.6,0,0,0,100,0,0,143.5952,6.37219759199999,
12/11/2020 13:15,70.5,35.5,0,0,0,100,0,0,135.1528,6.41274343199999,
12/11/2020 13:20,70,35.9,0,0,0,100,0,0,125.0082,6.45024589199999,
12/11/2020 13:25,70,35.9,0,0,0,100,0,0,110.302,6.48333649199999,
12/11/2020 13:30,69.7,36,0,0,0,100,0,0,108.211,6.51579979199999,
12/11/2020 13:35,69.4,36.1,68,66,70,100,0,0,191.53656,6.57326075999999,
12/11/2020 13:40,69.4,36.2,100,100,100,100,0,0,401.816,6.69380555999999,
12/11/2020 13:45,69.7,36,100,100,100,100,0,0,406.4458,6.8157393,
12/11/2020 13:50,70,35.9,100,100,100,100,0,0,408.6248,6.93832674,
12/11/2020 13:55,70.3,35.8,32,34,30,100,0,0,157.89308,6.98569466399999,
12/11/2020 14:00,70,35.8,0,0,0,100,0,0,104.807775,7.0171369965,
12/11/2020 14:05,69.4,36.1,63,61,65,100,0,0,172.38048,7.0688511405,
12/11/2020 14:10,69.8,36,100,100,100,100,0,0,424.2986,7.1961407205,
12/11/2020 14:15,70.9,35.5,100,100,100,100,0,0,415.8026,7.3208815005,
12/11/2020 14:20,71.5,35,100,100,100,100,0,0,416.6682,7.44588196049999,
12/11/2020 14:25,71.7,34.8,100,100,100,100,0,0,399.146,7.5656257605,
12/11/2020 14:30,72.1,34.5,100,100,100,100,0.65,0.93,395.8052,7.6843673205,
12/11/2020 14:35,73,34.3,72,69,70,100,96.48,40.72,330.07904,7.7833910325,
12/11/2020 14:40,72.7,35.1,0,0,0,100,100,44.57,75.48642,7.8060369585,
12/11/2020 14:45,71.9,36.2,63,66,65,100,100,40.88,191.19602,7.8633957645,
12/11/2020 14:50,72.2,36.4,100,100,100,100,100,40.55,384.9504,7.9788808845,
12/11/2020 14:55,72.7,36.4,100,100,100,100,100,44.27,387.7564,8.0952078045,
12/11/2020 15:00,72.6,36.7,7,9,10,100,100,47.48,120.09156,8.1312352725,
12/11/2020 15:05,71.9,37.2,0,0,0,100,100,44.73,68.41534,8.1517598745,
12/11/2020 15:10,71.4,37.8,0,0,0,100,100,39.38,66.13448,8.1716002185,
12/11/2020 15:15,71.3,38.5,0,0,0,100,100,19.13,72.82136,8.1934466265,
12/11/2020 15:20,71,38.9,0,0,0,100,62.87,0,72.69006,8.2152536445,
12/11/2020 15:25,70.7,39.5,0,0,0,100,0,0,61.60198,8.2337342385,
12/11/2020 15:30,70.5,39.7,0,0,0,100,0,0,53.87922,8.2498980045,
12/11/2020 15:35,70.3,40.2,0,0,0,100,0,0,44.61486,8.2632824625,
12/11/2020 15:40,69.8,40.7,0,0,0,100,0,0,40.358375,8.275389975,
12/11/2020 15:45,69.6,41,0,0,0,100,0,0,32.2575,8.285067225,
12/11/2020 15:50,69.1,41.4,0,0,0,100,0,0,26.15908,8.292914949,
12/11/2020 15:55,68.7,41.8,0,0,0,100,0,0,22.97368,8.299807053,
12/11/2020 16:00,68.3,42.4,0,0,0,100,0,0,20.12872,8.305845669,
12/11/2020 16:05,67.9,42.9,0,0,0,100,0,0,17.31296,8.311039557,
12/11/2020 16:10,67.4,43.4,0,0,0,100,0,0,14.55066,8.315404755,
12/11/2020 16:15,67.1,44,0,0,0,100,0,0,12.23094,8.319074037,
12/11/2020 16:20,66.5,44.5,0,0,0,100,0,0,10.271052,8.3221553526,
12/11/2020 16:25,66.1,45,0,0,0,100,0,0,8.466808,8.324695395,
12/11/2020 16:30,65.8,45.5,0,0,0,100,0,0,7.484446,8.3269407288,
12/11/2020 16:35,65.4,45.9,0,0,0,100,0,0,6.686882,8.3289467934,
12/11/2020 16:40,65.1,46.1,88,86,90,68.33,0,0,190.18464,8.3860021854,
12/11/2020 16:45,66,45.8,100,100,100,0,0,0,339.256,8.4877789854,
12/11/2020 16:50,67.1,44.8,100,100,100,0,0,0,338.1178,8.5892143254,
12/11/2020 16:55,67.7,43.7,100,100,100,0,0,0,336.124,8.6900515254,
12/11/2020 17:00,68.2,43.2,100,100,100,0,0,0,334.8354,8.7905021454,
12/11/2020 17:05,68.5,42.8,100,100,100,0,0,0,333.7216,8.8906186254,
12/11/2020 17:10,68.8,42.4,100,100,100,0,0,0,332.958,8.9905060254,
12/11/2020 17:15,69,42.2,100,100,100,0,0,0,332.1022,9.0901366854,
12/11/2020 17:20,69.1,42.1,100,100,100,0,0,0,331.65,9.1896316854,
12/11/2020 17:25,69.2,41.9,100,100,100,0,0,0,331.11,9.2889646854,
12/11/2020 17:30,69.4,42,100,100,100,0,0,0,330.444,9.3880978854,
12/11/2020 17:35,69.5,42,100,100,100,0,0,0,329.909,9.4870705854,
12/11/2020 17:40,69.3,42.1,100,100,100,0,0,0,329.1988,9.5858302254,
12/11/2020 17:45,69.4,42.1,100,100,100,0,0,0,328.6834,9.6844352454,
12/11/2020 17:50,69.6,42,100,100,100,0,0,0,328.3916,9.7829527254,
12/11/2020 17:55,69.6,42,100,100,100,0,0,0,325.2988,9.8805423654,
12/11/2020 18:00,69.5,42.1,100,100,100,0,0,0,325.0066,9.9780443454,
12/11/2020 18:05,69.4,42.3,100,100,100,0,0,0,324.5934,10.0754223654,
12/11/2020 18:10,68.9,42.2,100,100,100,0,0,0,324.36,10.1727303654,
12/11/2020 18:15,67.9,42.2,100,100,100,0,0,0,324.1216,10.2699668454,
12/11/2020 18:20,67.4,42,100,100,100,0,0,0,323.8784,10.3671303654,
12/11/2020 18:25,67,41.6,100,100,100,0,0,0,323.465,10.4641698654,
12/11/2020 18:30,66.7,41.3,100,100,100,0,0,0,323.3584,10.5611773854,
12/11/2020 18:35,66.6,41,100,100,100,0,0,0,323.2804,10.6581615054,
12/11/2020 18:40,66.4,40.6,100,100,100,0,0,0,323.0274,10.7550697254,
12/11/2020 18:45,66,40.5,100,100,100,0,0,0,323.04925,10.8519845004,
12/11/2020 18:50,66,40.4,100,100,100,0,0,0,323.0856,10.9489101804,
12/11/2020 18:55,65.9,40.1,100,100,100,0,0,0,323.222,11.0458767804,
12/11/2020 19:00,65.5,40.2,100,100,100,0,0,0,323.4602,11.1429148404,
12/11/2020 19:05,65.4,40.1,100,100,100,0,74.47,9.46,323.1828,11.2398696804,
12/11/2020 19:10,64.7,40.4,100,100,100,0,77.53,0,323.1684,11.3368202004,
12/11/2020 19:15,64.9,40.4,100,100,100,0,54.47,22.09,323.2026,11.4337809804,
12/11/2020 19:20,64.3,40.6,100,100,100,0,100,37.31,322.9936,11.5306790604,
12/11/2020 19:25,64.1,40.9,100,100,100,0,100,37.99,322.9936,11.6275771404,
12/11/2020 19:30,64.1,41,100,100,100,0,100,43.1,322.906,11.7244489404,
12/11/2020 19:35,64.7,40.8,100,100,100,0,100,54.87,322.7746,11.8212813204,
12/11/2020 19:40,63.8,40.1,100,100,100,0,100,62.6,322.6774,11.9180845404,
12/11/2020 19:45,62.4,40.6,100,100,100,0,100,62.3,322.6676,12.0148848204,
12/11/2020 19:50,62.5,41.3,100,100,100,0,100,66.89,322.5166,12.1116398004,
12/11/2020 19:55,61.7,41.8,100,100,100,0,100,71.53,322.6094,12.2084226204,
12/11/2020 20:00,60.9,42.7,100,100,100,0,100,66.75,322.648,12.3052170204,
12/11/2020 20:05,60.8,43,100,100,100,0,100,64.89,322.5752,12.4019895804,
12/11/2020 20:10,60.9,43.1,100,100,100,0,100,63.74,322.585,12.4987650804,
12/11/2020 20:15,61.3,43.2,100,100,100,0,100,63.84,322.5996,12.5955449604,
12/11/2020 20:20,61.5,43,100,100,100,0,100,68.38,322.41725,12.6922701354,
12/11/2020 20:25,60.7,43.4,100,100,100,0,100,63.88,322.3904,12.7889872554,
12/11/2020 20:30,61,43.4,100,100,100,0,100,62.91,322.512,12.8857408554,
12/11/2020 20:35,60.9,43.5,100,100,100,0,100,60.9,322.371,12.9824521554,
12/11/2020 20:40,61.7,43.2,100,100,100,0,100,67.03,322.2544,13.0791284754,
12/11/2020 20:45,60.8,43.4,100,100,100,0,100,62.07,322.2738,13.1758106154,
12/11/2020 20:50,61,43.6,100,100,100,0,100,60.74,322.2154,13.2724752354,
12/11/2020 20:55,62,43.2,100,100,100,0,100,68.85,321.982,13.3690698354,
12/11/2020 21:00,60.4,43.5,100,100,100,0,100,60.95,322.0062,13.4656716954,
12/11/2020 21:05,61.7,43.4,100,100,100,0,100,65.68,321.9478,13.5622560354,
12/11/2020 21:10,61.2,43.4,100,100,100,0,100,66.19,321.802,13.6587966354,
12/11/2020 21:15,60.6,43.7,100,100,100,0,100,60.93,321.8262,13.7553444954,
12/11/2020 21:20,61,43.6,100,100,100,0,100,61.31,321.6366,13.8518354754,
12/11/2020 21:25,61.5,43.5,100,100,100,0,100,62.83,318.1398,13.9472774154,
12/11/2020 21:30,61.4,43.4,100,100,100,0,100,64.92,317.994,14.0426756154,
12/11/2020 21:35,60.7,43.6,100,100,100,0,100,61.42,318.135,14.1381161154,
12/11/2020 21:40,60.8,43.8,100,100,100,0,100,59.46,318.1056,14.2335477954,
12/11/2020 21:45,61.2,43.7,100,100,100,0,100,58.97,318.0672,14.3289679554,
12/11/2020 21:50,62.2,43,100,100,100,0,100,68.48,317.9735,14.4243600054,
12/11/2020 21:55,60.9,43.3,100,100,100,0,100,63.71,318.0134,14.5197640254,
12/11/2020 22:00,60.6,43.7,100,100,100,0,100,58.85,317.897,14.6151331254,
12/11/2020 22:05,61.5,43.4,100,100,100,0,100,63.7,317.9258,14.7105108654,
12/11/2020 22:10,61.3,43.4,100,100,100,0,100,63.35,317.8434,14.8058638854,
12/11/2020 22:15,61.3,43.6,100,100,100,0,100,62.96,317.8238,14.9012110254,
12/11/2020 22:20,61,43.5,100,100,100,0,100,63.16,317.8774,14.9965742454,
12/11/2020 22:25,61.2,43.6,100,100,100,0,100,63.55,317.8726,15.0919360254,
12/11/2020 22:30,61.1,43.8,100,100,100,0,100,61.25,317.8774,15.1872992454,
12/11/2020 22:35,60.9,43.6,100,100,100,0,100,61.26,317.9552,15.2826858054,
12/11/2020 22:40,61.4,43.7,100,100,100,0,100,61.55,317.9796,15.3780796854,
12/11/2020 22:45,60.8,43.6,100,100,100,0,100,60.11,317.9018,15.4734502254,
12/11/2020 22:50,61.5,43.7,100,100,100,0,100,61.71,317.9648,15.5688396654,
12/11/2020 22:55,60.9,43.6,100,100,100,0,100,60.01,317.8824,15.6642043854,
12/11/2020 23:00,61.2,43.6,100,100,100,0,100,60.97,317.9794,15.7595982054,
12/11/2020 23:05,61.1,43.7,100,100,100,0,100,59.21,317.9406,15.8549803854,
12/11/2020 23:10,60.8,43.7,100,100,100,0,100,57.86,317.9746,15.9503727654,
12/11/2020 23:15,61.4,43.7,100,100,100,0,100,59.79,318.0524,16.0457884854,
12/11/2020 23:20,60.7,43.8,100,100,100,0,100,55.88,317.9746,16.1411808654,
12/11/2020 23:25,61.9,43.3,100,100,100,0,100,61.39,317.93675,16.2365618903999,
12/11/2020 23:30,61.1,43.2,100,100,100,0,100,61,317.8336,16.3319119703999,
12/11/2020 23:35,61.2,43.6,100,100,100,0,100,59.63,317.7656,16.4272416503999,
12/11/2020 23:40,60.9,43.5,100,100,100,0,100,59.43,317.9696,16.5226325303999,
12/11/2020 23:45,61.4,43.7,100,100,100,0,100,60.24,317.7606,16.6179607103999,
12/11/2020 23:50,60.6,43.8,100,100,100,0,100,56.2,317.8922,16.7133283703999,
12/11/2020 23:55,61.4,43.7,100,100,100,0,100,59.28,317.7122,16.8086420303999,
12/12/2020 0:00,60.9,43.8,100,100,100,0,100,56.16,317.7948,16.9039804703999,
12/12/2020 0:05,61.3,43.6,100,100,100,0,100,58.34,317.7362,16.9993013303999,
12/12/2020 0:10,61,43.9,100,100,100,0,100,55.19,317.7072,17.0946134903999,
12/12/2020 0:15,61.6,43.5,100,100,100,0,100,59.77,317.6828,17.1899183303999,
12/12/2020 0:20,61.1,43.7,100,100,100,0,100,56.8,317.751,17.2852436303999,
12/12/2020 0:25,61,43.6,100,100,100,0,100,57.57,317.7314,17.3805630503999,
12/12/2020 0:30,61.3,43.7,100,100,100,0,100,57.23,317.6782,17.4758665103999,
12/12/2020 0:35,60.8,43.6,100,100,100,0,100,56.48,317.5904,17.5711436303999,
12/12/2020 0:40,61.3,43.8,100,100,100,0,100,56.09,317.6586,17.6664412103999,
12/12/2020 0:45,61.9,43.4,100,100,100,0,100,61.56,317.5274,17.7616994303999,
12/12/2020 0:50,61.9,43.2,100,100,100,0,100,65.59,317.52975,17.8569583553999,
12/12/2020 0:55,60.4,43.8,100,100,100,0,100,58.33,317.5566,17.9522253353999,
12/12/2020 1:00,61.2,43.9,100,100,100,0,100,58.91,317.6342,18.0475155953999,
12/12/2020 1:05,61.6,43.5,100,100,100,0,100,63.37,317.5564,18.1427825153999,
12/12/2020 1:10,60.4,44,100,100,100,0,100,56.7,317.6244,18.2380698353999,
12/12/2020 1:15,61.2,44.1,100,100,100,0,100,57.85,317.6294,18.3333586553999,
12/12/2020 1:20,61.9,43.7,100,100,100,0,100,63.58,317.5562,18.4286255153999,
12/12/2020 1:25,60.9,43.9,100,100,100,0,100,61,317.5272,18.5238836753999,
12/12/2020 1:30,61.1,44.1,100,100,100,0,100,61.27,317.4836,18.6191287553999,
12/12/2020 1:35,60.4,44.5,100,100,100,0,100,55.87,317.6876,18.7144350353999,
12/12/2020 1:40,60.8,44.7,100,100,100,0,100,54.79,317.5562,18.8097018953999,
12/12/2020 1:45,61.1,44.7,100,100,100,0,100,55.26,317.605,18.9049833953999,
12/12/2020 1:50,61.3,44.7,100,100,100,0,100,55.63,317.5514,19.0002488153999,
12/12/2020 1:55,61.4,44.6,100,100,100,0,100,57.39,317.5758,19.0955215553999,
12/12/2020 2:00,61.4,44.7,100,100,100,0,100,58.94,317.4154,19.1907461753999,
12/12/2020 2:05,61.3,44.8,100,100,100,0,100,59.68,317.5416,19.2860086553999,
12/12/2020 2:10,61.3,44.8,100,100,100,0,100,59.48,317.3324,19.3812083753999,
12/12/2020 2:15,61.1,44.9,100,100,100,0,100,59.36,317.5322,19.4764680353999,
12/12/2020 2:20,61.2,45,100,100,100,0,100,59.29,317.50525,19.5717196103999,
12/12/2020 2:25,61.2,45,100,100,100,0,100,59.29,317.488,19.6669660103999,
12/12/2020 2:30,61.2,45,100,100,100,0,100,59.44,317.566,19.7622358103999,
12/12/2020 2:35,61.2,45,100,100,100,0,100,59.59,317.4542,19.8574720703999,
12/12/2020 2:40,61.2,45,100,100,100,0,100,59.59,317.503,19.9527229703999,
12/12/2020 2:45,61.2,45.1,100,100,100,0,100,59.34,317.4202,20.0479490303999,
12/12/2020 2:50,61.3,45.1,100,100,100,0,100,59.75,317.537,20.1432101303999,
12/12/2020 2:55,61.3,45.1,100,100,100,0,100,60.2,317.4202,20.2384361903999,
12/12/2020 3:00,61.2,45.2,100,100,100,0,100,60.1,317.4542,20.3336724503999,
12/12/2020 3:05,61.1,45.3,100,100,100,0,100,60.08,317.5416,20.4289349303999,
12/12/2020 3:10,61,45.3,100,100,100,0,100,59.98,317.3668,20.5241449703999,
12/12/2020 3:15,61,45.4,100,100,100,0,100,59.42,317.5222,20.6194016303999,
12/12/2020 3:20,61,45.4,100,100,100,0,100,59.09,317.4396,20.7146335103999,
12/12/2020 3:25,61.1,45.3,100,100,100,0,100,58.92,317.4396,20.8098653903999,
12/12/2020 3:30,61.1,45.3,47,49,50,0,100,58.33,126.9193792,20.8479412041599,
12/12/2020 3:35,60.5,45.5,0,0,0,0,100,53.79,0.00486318,20.8479426631139,
12/12/2020 3:40,60.2,46.2,0,0,0,0,100,48.17,0.01945274,20.8479484989359,
12/12/2020 3:45,60.2,46.6,0,0,0,0,100,43.91,0.006078975,20.8479503226284,
12/12/2020 3:50,60.2,47.1,0,0,0,0,100,39.82,0.04863188,20.8479649121924,
12/12/2020 3:55,60,47.6,0,0,0,0,100,23.69,0.05349506,20.8479809607104,
12/12/2020 4:00,59.3,48.1,0,0,0,0,72.2,0,0.06322144,20.8479999271424,
