ProdA_cum,ProdA_num,ProdB_cum,ProdB_num,Prod_value_cum,Total_Prod_cum,time
14.0377868852459,0.163934426229508,0.188811475409837,0,11.3363892622951,14.2265983606557,43384
14.3510655737705,0.860655737704918,0.199754098360657,0.0409836065573771,11.6229466393443,14.5508196721311,43385
14.578237704918,0.573770491803279,0.199754098360657,0,11.8065531967213,14.7779918032787,43386
14.578237704918,0,0.199754098360657,0,11.8065531967213,14.7779918032787,43387
15.1075,1.39344262295082,0.199754098360657,0,12.2629056557377,15.3072540983607,43388
15.5599590163934,1.22950819672131,0.211188524590165,0.0409836065573771,12.6769784016393,15.7711475409836,43389
15.9904918032787,1.22950819672131,0.31827868852459,0.409836065573771,13.1937304508197,16.3087704918033,43390
16.4357786885246,1.27049180327869,0.34073770491803,0.0819672131147541,13.6326341393443,16.7765163934426,43391
16.5777049180328,0.368852459016393,0.379549180327867,0.204918032786885,13.8104773770492,16.9572540983607,43392
17.0545491803279,1.27049180327869,0.379549180327867,0,14.226563442623,17.4340983606557,43393
17.0545491803279,0,0.379549180327867,0,14.226563442623,17.4340983606557,43394
17.4235245901639,0.901639344262295,0.379549180327867,0,14.5286126229508,17.8030737704918,43395
17.9222950819672,1.31147540983607,0.391967213114754,0.0409836065573771,14.9796269672131,18.314262295082,43396
18.4612295081967,1.4344262295082,0.391967213114754,0,15.4601597540984,18.8531967213115,43397
18.5865983606557,0.327868852459016,0.452377049180328,0.245901639344262,15.6400163114754,19.0389754098361,43398
18.8083196721311,0.573770491803279,0.639180327868853,0.69672131147541,16.0306208196721,19.4475,43399
19.1999180327869,1.02459016393443,0.639180327868853,0,16.3738585245902,19.8390983606557,43400
19.1999180327869,0,0.639180327868853,0,16.3738585245902,19.8390983606557,43401
20.2202459016393,2.70491803278689,0.710450819672133,0.286885245901639,17.3838124180328,20.9306967213115,43402
20.8201229508197,1.59836065573771,0.909303278688526,0.655737704918033,18.1221525819672,21.7294262295082,43403
21.2222950819672,1.02459016393443,0.909303278688526,0,18.4730747131148,22.1315983606557,43404
21.546762295082,0.819672131147541,0.909303278688526,0,18.7538124180328,22.4560655737705,43405
22.272868852459,1.84426229508197,0.909303278688526,0,19.3854722540984,23.1821721311475,43406
22.650737704918,0.983606557377049,0.909303278688526,0,19.7223575,23.5600409836066,43407
22.650737704918,0,0.909303278688526,0,19.7223575,23.5600409836066,43408
24.1358196721311,3.89344262295082,0.909303278688526,0,21.0850624180328,25.0451229508197,43409
24.3116393442623,0.450819672131148,0.959918032786888,0.163934426229508,21.291619795082,25.2715573770492,43410
24.4192213114754,0.286885245901639,0.959918032786888,0,21.3920296311475,25.3791393442623,43411
24.6966803278689,0.737704918032787,1.01118852459017,0.163934426229508,21.6989968442623,25.707868852459,43412
24.882868852459,0.491803278688525,1.01118852459017,0,21.8711279918033,25.8940573770492,43413
25.2527049180328,0.983606557377049,1.01954918032787,0.0409836065573771,22.2275829098361,26.2722540983607,43414
25.2527049180328,0,1.01954918032787,0,22.2275829098361,26.2722540983607,43415
25.8405737704918,1.51639344262295,1.01954918032787,0,22.7772755327869,26.8601229508197,43416
25.9958196721312,0.409836065573771,1.0472131147541,0.0819672131147541,22.9510972540984,27.0430327868853,43417
26.4398770491803,1.18852459016393,1.08372950819672,0.122950819672131,23.4198216393443,27.5236065573771,43418
26.5495081967213,0.286885245901639,1.14709016393443,0.204918032786885,23.5869579098361,27.6965983606557,43419
26.8920491803279,0.901639344262295,1.16991803278689,0.0819672131147541,23.9390583196721,28.0619672131148,43420
27.2912704918033,1.18852459016393,1.35713114754098,0.614754098360656,24.5593195901639,28.6484016393443,43421
27.2912704918033,0,1.35713114754098,0,24.5593195901639,28.6484016393443,43422
27.4474590163934,0.409836065573771,1.35713114754098,0,24.7130081147541,28.8045901639344,43423
27.7563114754098,0.819672131147541,1.425,0.245901639344262,25.0987663114754,29.1813114754098,43424
27.8479508196721,0.245901639344262,1.425,0,25.1909794262295,29.2729508196721,43425
28.3862704918033,1.4344262295082,1.51909836065574,0.327868852459016,25.8333974590164,29.905368852459,43426
28.7894672131148,1.0655737704918,1.54040983606557,0.0819672131147541,26.2591146721311,30.3298770491803,43427
29.0894262295082,0.778688524590164,1.62323770491803,0.245901639344262,26.6295040163934,30.7126639344262,43428
29.0894262295082,0,1.62323770491803,0,26.6295040163934,30.7126639344262,43429
30.0080737704918,2.33606557377049,1.62323770491803,0,27.5347294262295,31.6313114754098,43430
