CO2_dosage,Electricity_Lamp,Heating_Energy,Labour,net_water,time
0.0583007298518272,1.9751875,2.45052172541744,0,2.8002,43401
0.0266666664520899,2.0920625,3.001743744192,0.0173611111111111,2.2458,43402
0.0213333336194356,2.173875,2.35124076946273,0.00207971643518519,1.8062,43403
0.0608000001430511,1.9985625,1.36432499448113,0.00144675925925926,2.3612,43404
0.0533333335121473,2.3491875,3.36017099684107,0.0183557581018519,2.1178,43405
0.107733333619436,2.3491875,4.3159668737351,0.0025318287037037,2.7024,43406
0.0661333332618078,2.3491875,4.52056537408037,0.00117549189814815,2.1982,43407
0.134400000071526,2.3491875,4.56603562351661,0,2.495,43408
0.110933332689603,1.82325,4.43686597568821,0.0151909722222222,2.405,43409
0.145066666881243,1.8349375,4.30814100014419,0.00126591435185185,2.435,43410
0.162133333726724,2.3258125,4.21085624842022,0.0025318287037037,2.535,43411
0.203733333834012,2.3258125,4.21846124941829,0.0132016782407407,2.8806,43412
0.163200000071526,2.3258125,4.16948099879225,0.00244140625,2.5406,43413
0.194133333619436,2.3491875,3.95408437334712,0.00108506944444444,2.6438,43414
0.211199999821186,2.3258125,3.99722362283508,0,2.7738,43415
0.171733333512147,2.3491875,3.96297074811473,0.0250470196759259,2.6138,43416
0.183466667274634,2.3258125,4.65405599894697,0.00171802662037037,2.8138,43417
0.165333333655198,2.3491875,4.69457849939878,0.000452112268518519,2.8638,43418
0.16853333379825,2.3258125,4.80260624847375,0.00795717592592592,2.8328,43419
0.0853333327611288,2.3491875,5.65289684741444,0.0132016782407407,2.5872,43420
0.141866666917006,2.3258125,5.44901414682369,0.00207971643518519,2.7272,43421
0.104533333655198,2.3491875,5.71722997249505,0,3.0416,43422
0.0949333334763844,2.3491875,5.87587649635386,0.0119357638888889,2.5928,43423
0.17493333354791,2.3491875,7.37850847158025,0.00135633680555556,2.8172,43424
0.125866667274634,2.3491875,5.53603049804771,0.00108506944444444,2.7272,43425
0.108800000393391,2.3491875,5.04166237362663,0.0126591435185185,2.6672,43426
0.0981333321889242,2.3491875,5.1450772471299,0.00117549189814815,2.6972,43427
0.0917333328326543,2.3491875,5.35944963482614,0.00108506944444444,2.7172,43428
0.0902185872840171,2.1621875,5.30684774992681,0,2.8594,43429
0.101333332582315,2.3491875,4.9800907494872,0.0098560474537037,2.7272,43430
0.0991999999642371,2.3491875,5.34291599914213,0.00443070023148148,2.9372,43431
0.100266665879885,2.3258125,6.29475150042937,0.00669126157407408,2.9472,43432
0.166400000607967,2.3258125,5.42145892477801,0.00641999421296296,3.0194,43433
0.213333333333333,2.3258125,5.78814442259943,0.00632957175925926,3.3582,43434
0.185599999785423,2.3258125,7.23277019974475,0.000632957175925926,2.9948,43435
0.219733333690961,2.3491875,5.08387383775264,0,2.8126,43436
0.204800000178814,2.3258125,5.15875222346538,0.00470196759259259,2.8148,43437
0.180266666666667,2.79526041705625,6.38130584942412,0,3.578,43438
0.115200000035763,2.805,6.73406422440724,0.000632957175925926,2.9404,43439
0.204266666863362,2.805,4.86580620021871,0.00135633680555556,2.7604,43440
0.0789333324035008,0.793776041705625,2.771880293376,0.00135633680555556,2.7604,43441
